gu,year,area_pyeong_bucket,deposit_price_krw,monthly_rent_krw,rent_area_m2,rent_build_year,rent_txn_count,monthly_rent_active_krw,monthly_rent_positive_ratio,sale_price_krw,sale_area_m2,sale_build_year,sale_txn_count
강남구,2026,16.0,335000000.0,0.0,52.73,1985.0,32.0,1060000.0,1.0,1991500000.0,53.46,1983.0,3.0
강남구,2026,17.0,200000000.0,1525000.0,54.885002,1996.0,12.0,1800000.0,1.0,,,,
강남구,2026,18.0,579390000.0,0.0,59.92,2006.0,356.0,1650000.0,1.0,2150000000.0,59.93,2005.0,19.0
강남구,2026,19.0,609750000.0,0.0,63.76,1994.0,20.0,2425000.0,1.0,2690000000.0,63.76,1994.0,1.0
강남구,2026,20.0,100000000.0,1000000.0,66.31,2004.0,11.0,1600000.0,1.0,972500000.0,65.55,2009.0,2.0
강남구,2026,21.0,630000000.0,0.0,70.54,2003.0,13.0,3200000.0,1.0,2052500000.0,70.57165,2010.0,2.0
강남구,2026,22.0,530000000.0,0.0,73.02,2014.0,27.0,3400000.0,1.0,3120000000.0,73.02,2014.0,3.0
강남구,2026,23.0,680000000.0,0.0,76.38,1987.0,132.0,1525000.0,1.0,1965000000.0,74.845,2014.0,6.0
강남구,2026,24.0,730000000.0,0.0,79.61,2002.0,41.0,1875000.0,1.0,2300000000.0,80.29,2004.0,3.0
강남구,2026,25.0,700000000.0,0.0,83.68,1990.0,87.0,2460000.0,1.0,2945000000.0,83.19,1996.0,8.0
강남구,2026,26.0,787500000.0,0.0,84.9,2004.0,524.0,2000000.0,1.0,2437500000.0,84.83,2006.0,28.0
강남구,2026,27.0,1400000000.0,0.0,89.83,2011.0,7.0,4500000.0,1.0,,,,
강남구,2026,28.0,1000000000.0,0.0,92.0,2014.0,25.0,3000000.0,1.0,2050000000.0,91.96,2005.0,5.0
강남구,2026,29.0,1000000000.0,0.0,95.38,2015.0,37.0,3750000.0,1.0,2535000000.0,97.08,1980.0,2.0
강남구,2026,30.0,775000000.0,935000.0,99.79,1998.0,18.0,2900000.0,1.0,2750000000.0,98.26,1997.5,4.0
강남구,2026,31.0,860000000.0,0.0,101.97,2014.0,42.0,2700000.0,1.0,4470000000.0,102.41,2020.0,3.0
강남구,2026,32.0,871500000.0,0.0,106.22,2002.0,47.0,2200000.0,1.0,2330000000.0,105.66,2004.0,5.0
강남구,2026,33.0,1100000000.0,0.0,109.2,1989.0,55.0,1750000.0,1.0,3620000000.0,109.53,1999.0,7.0
강남구,2026,34.0,800000000.0,0.0,112.53,1998.0,25.0,3000000.0,1.0,1455000000.0,113.259995,2005.5,2.0
강남구,2026,35.0,500000000.0,0.0,114.69,2011.0,100.0,3000000.0,1.0,2500000000.0,114.498,2003.0,5.0
강남구,2026,36.0,1050000000.0,200000.0,119.55,2006.0,27.0,1680000.0,1.0,1900000000.0,119.25,1996.0,1.0
강남구,2026,37.0,1150000000.0,500000.0,122.07,2004.0,29.0,2275000.0,1.0,,,,
강남구,2026,38.0,1357500000.0,0.0,125.776,1996.5,18.0,1750000.0,1.0,3100000000.0,124.1,1995.0,1.0
강남구,2026,39.0,1000000000.0,0.0,128.03,1983.5,28.0,2000000.0,1.0,3900000000.0,128.01,1983.0,5.0
강남구,2026,40.0,1090000000.0,0.0,132.33275,1986.0,14.0,650000.0,1.0,7000000000.0,131.48,1976.0,1.0
강남구,2026,41.0,1400000000.0,800000.0,134.9023,2006.0,23.0,1725000.0,1.0,4240000000.0,135.31615,2002.0,4.0
강남구,2026,42.0,1000000000.0,4800000.0,138.657,2004.0,7.0,5270000.0,1.0,4000000000.0,139.54,2004.0,1.0
강남구,2026,43.0,1064000000.0,500000.0,141.88,2004.0,7.0,2825000.0,1.0,,,,
강남구,2026,44.0,1365000000.0,0.0,144.7,1999.0,11.0,3200000.0,1.0,,,,
강남구,2026,45.0,1350000000.0,0.0,164.87,2002.0,107.0,4250000.0,1.0,4310000000.0,161.47,1998.0,17.0
강동구,2026,10.0,77300000.0,270000.0,16.3875,2019.0,206.0,440000.0,1.0,157500000.0,15.94,2013.0,15.0
강동구,2026,11.0,106565000.0,155000.0,36.22,2021.0,16.0,180000.0,1.0,730000000.0,37.8,2002.0,1.0
강동구,2026,12.0,100000000.0,240000.0,39.9,2020.0,37.0,280000.0,1.0,675000000.0,40.36,1994.0,2.0
강동구,2026,13.0,306500000.0,0.0,42.93,1983.0,10.0,900000.0,1.0,1303000000.0,42.93,1983.0,3.0
강동구,2026,14.0,200000000.0,670000.0,46.01,2021.0,9.0,900000.0,1.0,600000000.0,47.36,2004.0,1.0
강동구,2026,15.0,77530000.0,140000.0,49.9,2011.0,68.0,250000.0,1.0,861000000.0,49.82,2020.0,4.0
강동구,2026,16.0,450000000.0,0.0,52.9662,1992.0,13.0,675000.0,1.0,717000000.0,54.15,2025.0,5.0
강동구,2026,17.0,350000000.0,0.0,55.87,1988.0,42.0,650000.0,1.0,1000000000.0,55.98,1988.0,7.0
강동구,2026,18.0,485550000.0,0.0,59.9,2018.0,504.0,600000.0,1.0,1212500000.0,59.86,2008.5,62.0
강동구,2026,19.0,385000000.0,0.0,62.91,2001.0,15.0,800000.0,1.0,1020000000.0,63.114998,1993.0,4.0
강동구,2026,20.0,400000000.0,50000.0,66.87,1983.0,21.0,650000.0,1.0,1077000000.0,66.87,1985.0,11.0
강동구,2026,21.0,450000000.0,0.0,68.845,2005.5,4.0,150000.0,1.0,,,,
강동구,2026,22.0,570000000.0,0.0,72.89,2001.0,31.0,1600000.0,1.0,1325000000.0,71.75,1990.0,10.0
강동구,2026,23.0,472500000.0,0.0,74.88,2019.0,20.0,575000.0,1.0,1275000000.0,74.981995,2013.5,6.0
강동구,2026,24.0,550000000.0,0.0,79.53,2006.0,11.0,1600000.0,1.0,1166000000.0,80.08,2001.0,5.0
강동구,2026,25.0,565000000.0,0.0,83.93,2002.0,147.0,1600000.0,1.0,1550000000.0,83.52,2003.0,25.0
강동구,2026,26.0,600000000.0,0.0,84.914,2016.0,488.0,1250000.0,1.0,1300000000.0,84.905,2008.0,96.0
강동구,2026,28.0,920000000.0,0.0,93.697,1984.0,2.0,,,1000000000.0,93.79,2007.0,1.0
강동구,2026,29.0,415000000.0,295000.0,96.0,2016.0,8.0,2430000.0,1.0,2440000000.0,97.26,2016.0,1.0
강동구,2026,30.0,850000000.0,1200000.0,97.784,2019.0,2.0,2400000.0,1.0,,,,
강동구,2026,31.0,624750000.0,0.0,101.7074,2023.0,16.0,1950000.0,1.0,1910000000.0,102.85,2008.0,3.0
강동구,2026,32.0,365000000.0,1075000.0,106.64,1986.0,2.0,1075000.0,1.0,900000000.0,106.64,1998.0,5.0
강동구,2026,33.0,670000000.0,0.0,108.24,1984.0,9.0,1100000.0,1.0,1075000000.0,108.17,2007.0,3.0
강동구,2026,34.0,787500000.0,0.0,113.14,2008.0,15.0,1475000.0,1.0,2050000000.0,112.11,2008.0,3.0
강동구,2026,35.0,451560000.0,0.0,114.81,2009.0,45.0,1800000.0,1.0,1220000000.0,114.83,2002.0,7.0
강동구,2026,36.0,720000000.0,0.0,119.7,2007.0,9.0,,,865000000.0,118.77,2002.0,3.0
강동구,2026,37.0,755000000.0,900000.0,122.082,2019.0,4.0,1800000.0,1.0,,,,
강동구,2026,38.0,,,,,,,,875000000.0,126.4,2003.0,1.0
강동구,2026,39.0,470000000.0,1250000.0,127.765,1986.0,5.0,2000000.0,1.0,2375000000.0,127.33,1986.0,1.0
강동구,2026,40.0,500000000.0,0.0,131.83,1986.0,11.0,1625000.0,1.0,,,,
강동구,2026,41.0,1510000000.0,0.0,134.47,2016.0,2.0,,,,,,
강동구,2026,42.0,,,,,,,,930000000.0,139.61,1996.0,1.0
강동구,2026,43.0,685000000.0,800000.0,142.09,2003.0,2.0,1600000.0,1.0,,,,
강동구,2026,44.0,650000000.0,600000.0,145.43,2002.0,1.0,600000.0,1.0,2560000000.0,145.22,2011.0,1.0
강동구,2026,45.0,785000000.0,0.0,156.05,2005.5,6.0,800000.0,1.0,1720000000.0,149.32,1992.5,2.0
강북구,2026,10.0,10000000.0,680000.0,17.23,2021.0,91.0,700000.0,1.0,254000000.0,20.45,2025.0,6.0
강북구,2026,11.0,182500000.0,600000.0,35.795,2022.5,2.0,1200000.0,1.0,,,,
강북구,2026,12.0,122220000.0,80000.0,41.3,1991.0,15.0,325000.0,1.0,425000000.0,41.3,1991.0,5.0
강북구,2026,14.0,124350000.0,170000.0,45.785,2005.0,2.0,340000.0,1.0,390000000.0,44.89,1991.0,2.0
강북구,2026,15.0,205000000.0,75000.0,49.94,1991.0,12.0,700000.0,1.0,530000000.0,49.94,1991.0,3.0
강북구,2026,16.0,440000000.0,0.0,53.9875,2025.0,3.0,210000.0,1.0,355000000.0,52.88,2010.0,1.0
강북구,2026,17.0,160000000.0,450000.0,56.78,1995.0,2.0,900000.0,1.0,,,,
강북구,2026,18.0,360000000.0,0.0,59.88,2004.0,69.0,1200000.0,1.0,640000000.0,59.98,2004.0,33.0
강북구,2026,19.0,358000000.0,0.0,63.78,1993.0,6.0,1200000.0,1.0,510000000.0,63.78,1993.0,3.0
강북구,2026,20.0,,,,,,,,400000000.0,64.5,2020.0,1.0
강북구,2026,21.0,,,,,,,,450000000.0,68.6,2010.0,1.0
강북구,2026,23.0,600000000.0,0.0,74.9676,2010.0,5.0,1200000.0,1.0,,,,
강북구,2026,24.0,600000000.0,0.0,80.8489,2025.0,16.0,1300000.0,1.0,675000000.0,79.07,1991.0,1.0
강북구,2026,25.0,595000000.0,0.0,84.29,2010.0,1.0,,,924000000.0,84.29,2010.0,9.0
강북구,2026,26.0,425000000.0,0.0,84.88,2004.0,76.0,1550000.0,1.0,730000000.0,84.89,2004.0,66.0
강북구,2026,30.0,,,,,,,,990000000.0,99.93,2019.0,1.0
강북구,2026,31.0,50000000.0,390000.0,102.49,2021.0,1.0,390000.0,1.0,,,,
강북구,2026,34.0,730000000.0,0.0,113.89,2010.0,3.0,,,1140000000.0,113.89,2010.0,3.0
강북구,2026,35.0,512250000.0,0.0,114.85,2004.0,18.0,2300000.0,1.0,810000000.0,114.88,2003.5,6.0
강북구,2026,37.0,450000000.0,0.0,122.58,1993.0,3.0,1250000.0,1.0,,,,
강북구,2026,38.0,500000000.0,0.0,127.25,2003.0,1.0,,,,,,
강서구,2026,10.0,56800000.0,150000.0,22.52,2018.0,295.0,300000.0,1.0,332000000.0,29.93,2013.0,19.0
강서구,2026,11.0,30000000.0,1055000.0,36.99,2025.0,40.0,1140000.0,1.0,,,,
강서구,2026,12.0,189000000.0,0.0,39.6,1993.0,123.0,680000.0,1.0,493500000.0,39.6,1994.0,24.0
강서구,2026,13.0,98000000.0,570000.0,41.85,1994.0,50.0,710000.0,1.0,645000000.0,41.85,1994.0,9.0
강서구,2026,14.0,182500000.0,50000.0,47.22,1988.0,6.0,950000.0,1.0,,,,
강서구,2026,15.0,97760000.0,120000.0,49.77,1994.0,166.0,310000.0,1.0,647000000.0,49.5,1994.0,33.0
강서구,2026,16.0,176400000.0,225000.0,51.756,2019.0,14.0,240000.0,1.0,310000000.0,53.94,1974.0,3.0
강서구,2026,17.0,580000000.0,0.0,55.0323,2019.0,5.0,,,610000000.0,56.029,2001.5,4.0
강서구,2026,18.0,400000000.0,0.0,59.84,2005.0,340.0,630000.0,1.0,860000000.0,59.91,1999.0,111.0
강서구,2026,19.0,289500000.0,0.0,63.010002,2001.5,4.0,,,,,,
강서구,2026,20.0,387250000.0,0.0,65.88,1992.5,10.0,420000.0,1.0,855000000.0,66.655,2002.0,2.0
강서구,2026,21.0,310000000.0,100000.0,70.259995,2002.0,4.0,225000.0,1.0,624000000.0,69.76,2007.0,3.0
강서구,2026,22.0,301000000.0,0.0,74.03,2004.0,13.0,1500000.0,1.0,695000000.0,74.095,2005.5,2.0
강서구,2026,23.0,350000000.0,0.0,76.8,1993.0,7.0,700000.0,1.0,635000000.0,75.24,2003.0,3.0
강서구,2026,24.0,362000000.0,0.0,79.87,2002.5,20.0,200000.0,1.0,980000000.0,80.64,1994.0,10.0
강서구,2026,25.0,436000000.0,0.0,83.077,2004.0,21.0,1050000.0,1.0,707500000.0,83.35,2002.0,12.0
강서구,2026,26.0,550000000.0,0.0,84.95,2005.0,390.0,1300000.0,1.0,1025000000.0,84.93,2004.0,133.0
강서구,2026,27.0,563750000.0,0.0,89.975,1995.0,4.0,,,1010000000.0,89.975,1995.0,2.0
강서구,2026,28.0,540000000.0,0.0,91.9719,2002.0,1.0,,,777500000.0,93.57,2000.5,2.0
강서구,2026,29.0,515000000.0,0.0,96.28,2003.0,2.0,,,,,,
강서구,2026,30.0,557500000.0,0.0,100.35,1994.0,4.0,,,,,,
강서구,2026,31.0,737500000.0,0.0,101.87,2005.0,16.0,1500000.0,1.0,1280000000.0,101.925,1998.5,6.0
강서구,2026,32.0,520000000.0,0.0,104.75,2002.0,5.0,2000000.0,1.0,1200000000.0,104.75,2002.0,3.0
강서구,2026,33.0,450000000.0,650000.0,109.2575,1996.5,2.0,1300000.0,1.0,790000000.0,110.26,1992.0,1.0
강서구,2026,34.0,20000000.0,1600000.0,111.21,2000.0,3.0,1600000.0,1.0,885000000.0,112.46,2010.0,2.0
강서구,2026,35.0,829500000.0,0.0,114.86,2014.0,32.0,1800000.0,1.0,1365000000.0,114.98,2005.0,8.0
강서구,2026,36.0,470000000.0,500000.0,117.83,2000.0,2.0,1000000.0,1.0,865000000.0,119.274994,1993.0,2.0
강서구,2026,37.0,700000000.0,0.0,123.72,1995.0,9.0,955000.0,1.0,1170500000.0,123.72,1995.0,2.0
강서구,2026,38.0,850000000.0,0.0,126.65,2005.0,11.0,1900000.0,1.0,1196500000.0,125.021,2002.0,2.0
강서구,2026,39.0,945000000.0,0.0,128.81,2015.0,9.0,1150000.0,1.0,1562500000.0,128.81,2015.0,6.0
강서구,2026,40.0,285000000.0,1550000.0,131.4,1993.0,6.0,1800000.0,1.0,1402500000.0,131.4,1993.0,4.0
강서구,2026,41.0,650000000.0,0.0,134.88,1994.0,11.0,725000.0,1.0,1267500000.0,134.96414,1999.5,2.0
강서구,2026,44.0,610000000.0,800000.0,144.123,2002.0,1.0,800000.0,1.0,1345000000.0,144.123,2002.0,1.0
강서구,2026,45.0,645000000.0,900000.0,165.03995,2003.0,6.0,2050000.0,1.0,1692500000.0,158.175,2004.0,2.0
관악구,2026,10.0,26910000.0,630000.0,16.17,2014.0,161.0,630000.0,1.0,169000000.0,14.96,2012.0,7.0
관악구,2026,11.0,30000000.0,645000.0,34.86,1993.0,18.0,900000.0,1.0,442500000.0,34.86,1993.0,5.0
관악구,2026,12.0,200000000.0,140000.0,39.66,2008.0,19.0,220000.0,1.0,420000000.0,41.04,1984.0,3.0
관악구,2026,13.0,106050000.0,470000.0,42.86,2023.0,15.0,470000.0,1.0,,,,
관악구,2026,14.0,200000000.0,0.0,47.61,1971.0,7.0,700000.0,1.0,,,,
관악구,2026,15.0,305000000.0,270000.0,49.95,2000.0,14.0,425000.0,1.0,580000000.0,49.95,2000.0,3.0
관악구,2026,16.0,400000000.0,0.0,52.41,2016.0,1.0,,,,,,
관악구,2026,17.0,256250000.0,0.0,55.34,1992.0,8.0,1000000.0,1.0,445000000.0,56.32,1980.5,2.0
관악구,2026,18.0,383250000.0,0.0,59.83,2004.0,209.0,1000000.0,1.0,835000000.0,59.8,2000.0,91.0
관악구,2026,19.0,50000000.0,1150000.0,63.19,2016.0,3.0,1325000.0,1.0,700000000.0,61.74,1988.0,2.0
관악구,2026,20.0,150000000.0,1000000.0,66.01,2001.0,1.0,1000000.0,1.0,495000000.0,64.66,2005.0,1.0
관악구,2026,21.0,364640000.0,0.0,68.8,1992.0,15.0,560000.0,1.0,746500000.0,68.8,1994.0,8.0
관악구,2026,22.0,55000000.0,1500000.0,72.43,1994.5,2.0,1500000.0,1.0,840000000.0,71.3453,2010.0,3.0
관악구,2026,23.0,,,,,,,,635000000.0,74.975,2006.5,2.0
관악구,2026,24.0,390000000.0,200000.0,79.51,2005.0,3.0,850000.0,1.0,779500000.0,79.92,2009.0,2.0
관악구,2026,25.0,380000000.0,0.0,83.21,2000.0,22.0,1050000.0,1.0,738000000.0,83.21,2000.0,21.0
관악구,2026,26.0,470000000.0,0.0,84.9433,2004.0,141.0,1280000.0,1.0,1050000000.0,84.92149,2003.5,78.0
관악구,2026,27.0,300000000.0,900000.0,90.041,2003.0,1.0,900000.0,1.0,587000000.0,90.45,2004.0,1.0
관악구,2026,28.0,300000000.0,450000.0,92.479996,1992.5,2.0,900000.0,1.0,,,,
관악구,2026,29.0,,,,,,,,970000000.0,97.32,2004.0,1.0
관악구,2026,30.0,505000000.0,0.0,97.61,2004.0,1.0,,,,,,
관악구,2026,31.0,300000000.0,1500000.0,102.0,2003.0,9.0,2000000.0,1.0,1087500000.0,101.95,2005.0,6.0
관악구,2026,32.0,507500000.0,0.0,107.08,2008.0,8.0,800000.0,1.0,837500000.0,105.36,1993.0,4.0
관악구,2026,33.0,605000000.0,0.0,110.33,2003.0,2.0,,,,,,
관악구,2026,34.0,382500000.0,175000.0,113.31,2000.0,6.0,1600000.0,1.0,850000000.0,113.52,1996.0,3.0
관악구,2026,35.0,640000000.0,0.0,114.88,2002.0,37.0,1600000.0,1.0,1130000000.0,114.88,2003.0,27.0
관악구,2026,36.0,500000000.0,0.0,119.49,1993.0,1.0,,,900000000.0,119.49,1993.0,1.0
관악구,2026,39.0,,,,,,,,790000000.0,129.87,2004.0,1.0
관악구,2026,41.0,,,,,,,,1027000000.0,136.11,1988.0,1.0
관악구,2026,42.0,550000000.0,0.0,138.74,2005.0,3.0,,,1230000000.0,138.74,2005.0,1.0
관악구,2026,45.0,900000000.0,0.0,170.11,1997.0,3.0,,,,,,
광진구,2026,10.0,73800000.0,520000.0,17.71,2019.0,87.0,570000.0,1.0,150000000.0,15.63,2014.0,9.0
광진구,2026,11.0,,,,,,,,480000000.0,35.35,2023.0,1.0
광진구,2026,12.0,609000000.0,0.0,40.2751,2021.0,11.0,2050000.0,1.0,865000000.0,39.31865,2018.0,2.0
광진구,2026,13.0,204500000.0,760000.0,42.5685,2019.5,2.0,760000.0,1.0,,,,
광진구,2026,14.0,550000000.0,250000.0,46.972,2023.0,2.0,500000.0,1.0,1030000000.0,46.972,2023.0,2.0
광진구,2026,15.0,,,,,,,,430000000.0,48.46,1976.0,4.0
광진구,2026,16.0,210000000.0,670000.0,51.57,1989.0,11.0,1375000.0,1.0,1345000000.0,51.57,1988.0,1.0
광진구,2026,17.0,285000000.0,0.0,55.87,1990.5,4.0,700000.0,1.0,525000000.0,56.86,1976.0,2.0
광진구,2026,18.0,488850000.0,0.0,59.91,1997.5,124.0,1200000.0,1.0,1330000000.0,59.82,1998.0,19.0
광진구,2026,20.0,494900000.0,0.0,64.79,1989.0,4.0,600000.0,1.0,561000000.0,66.645004,2006.0,4.0
광진구,2026,21.0,397500000.0,600000.0,69.0,1987.0,2.0,1200000.0,1.0,1005000000.0,69.94,1995.0,2.0
광진구,2026,22.0,630000000.0,0.0,72.34,1989.0,11.0,600000.0,1.0,1160000000.0,73.19,2024.0,3.0
광진구,2026,23.0,651000000.0,0.0,74.92,1990.0,11.0,1260000.0,1.0,1500000000.0,74.88,1989.0,1.0
광진구,2026,24.0,496000000.0,0.0,79.75,1988.0,21.0,1200000.0,1.0,1920000000.0,80.47,2002.0,1.0
광진구,2026,25.0,553000000.0,0.0,83.45,1999.0,22.0,800000.0,1.0,,,,
광진구,2026,26.0,697375000.0,0.0,84.91,1996.5,194.0,1400000.0,1.0,1905000000.0,84.915,1998.5,18.0
광진구,2026,28.0,785000000.0,0.0,92.41,1987.0,2.0,,,1730000000.0,92.42,1987.0,1.0
광진구,2026,29.0,900000000.0,800000.0,96.98,2007.0,1.0,800000.0,1.0,,,,
광진구,2026,30.0,787500000.0,0.0,100.32,2007.0,7.0,2600000.0,1.0,,,,
광진구,2026,31.0,500000000.0,4450000.0,101.88,2025.0,2.0,4450000.0,1.0,,,,
광진구,2026,33.0,540000000.0,400000.0,108.39,1992.0,4.0,1350000.0,1.0,,,,
광진구,2026,35.0,1075000000.0,750000.0,115.9646,2021.0,6.0,1600000.0,1.0,2530000000.0,115.9824,2021.0,1.0
광진구,2026,36.0,1311250000.0,0.0,119.41,2007.0,6.0,1350000.0,1.0,2480000000.0,119.41,2007.0,1.0
광진구,2026,38.0,750000000.0,0.0,126.66,1997.0,7.0,2800000.0,1.0,,,,
광진구,2026,39.0,1350000000.0,250000.0,127.95,2007.0,5.0,800000.0,1.0,,,,
광진구,2026,40.0,800000000.0,700000.0,132.08,2001.0,1.0,700000.0,1.0,1000000000.0,133.68,1994.0,1.0
광진구,2026,42.0,1575000000.0,0.0,138.52,2008.0,5.0,7000000.0,1.0,2650000000.0,139.57,2007.0,2.0
광진구,2026,43.0,1300000000.0,1625000.0,142.45,2008.0,2.0,1625000.0,1.0,,,,
광진구,2026,44.0,1250000000.0,0.0,144.185,2002.5,2.0,,,,,,
광진구,2026,45.0,1050000000.0,0.0,163.53,2004.0,17.0,3940000.0,1.0,2000000000.0,163.53,2007.0,5.0
구로구,2026,10.0,30000000.0,400000.0,20.41,2015.0,135.0,550000.0,1.0,136500000.0,18.395,2013.0,8.0
구로구,2026,11.0,150000000.0,230000.0,36.88,2006.0,41.0,460000.0,1.0,510000000.0,36.88,2006.0,10.0
구로구,2026,12.0,64520000.0,120000.0,39.97,2013.0,37.0,195000.0,1.0,613500000.0,41.3,1987.0,2.0
구로구,2026,13.0,40000000.0,450000.0,43.06,1999.5,16.0,500000.0,1.0,257500000.0,42.58,1986.5,2.0
구로구,2026,14.0,130250000.0,160000.0,44.735,1998.0,30.0,520000.0,1.0,508500000.0,44.64,1998.0,12.0
구로구,2026,15.0,84230000.0,150000.0,49.89,2011.0,79.0,220000.0,1.0,645000000.0,50.085,2007.0,4.0
구로구,2026,16.0,300000000.0,0.0,52.45,1987.0,23.0,850000.0,1.0,594750000.0,51.84,1998.0,8.0
구로구,2026,17.0,350000000.0,380000.0,56.790604,2015.0,42.0,390000.0,1.0,538500000.0,56.34,1994.5,10.0
구로구,2026,18.0,298410000.0,0.0,59.92,2003.0,237.0,375000.0,1.0,646000000.0,59.88,2000.0,121.0
구로구,2026,19.0,350000000.0,0.0,64.39,1989.0,11.0,200000.0,1.0,630000000.0,63.33,1998.0,5.0
구로구,2026,20.0,227000000.0,505000.0,64.93,2022.0,40.0,525000.0,1.0,820000000.0,66.03,1987.0,3.0
구로구,2026,21.0,330000000.0,0.0,70.52,1987.0,9.0,1200000.0,1.0,615000000.0,71.04,1998.0,5.0
구로구,2026,22.0,324565000.0,0.0,73.08,1986.0,26.0,1175000.0,1.0,625000000.0,72.33,1988.0,3.0
구로구,2026,23.0,258250000.0,440000.0,74.9145,2019.0,17.0,445000.0,1.0,770000000.0,74.86,2019.0,4.0
구로구,2026,24.0,370000000.0,0.0,79.97,1994.0,39.0,655000.0,1.0,647500000.0,79.545,1996.0,12.0
구로구,2026,25.0,363750000.0,0.0,83.53,1999.0,24.0,1100000.0,1.0,549500000.0,83.8875,2000.0,8.0
구로구,2026,26.0,460000000.0,0.0,84.94,2003.0,259.0,1100000.0,1.0,797500000.0,84.94,2001.0,142.0
구로구,2026,27.0,,,,,,,,1030000000.0,90.08,2007.0,1.0
구로구,2026,28.0,330000000.0,100000.0,91.09,1984.0,3.0,100000.0,1.0,,,,
구로구,2026,29.0,200000000.0,1050000.0,95.3075,2000.5,2.0,1050000.0,1.0,,,,
구로구,2026,31.0,560000000.0,0.0,101.965,2010.0,10.0,480000.0,1.0,1460000000.0,101.48,2001.0,3.0
구로구,2026,32.0,495000000.0,250000.0,106.8765,2019.0,2.0,500000.0,1.0,1035000000.0,105.33,2004.5,2.0
구로구,2026,33.0,275000000.0,1150000.0,109.084,2005.0,2.0,2300000.0,1.0,,,,
구로구,2026,34.0,500000000.0,1500000.0,112.354,2000.0,1.0,1500000.0,1.0,630000000.0,113.43,1998.0,1.0
구로구,2026,35.0,402850000.0,0.0,114.85,2011.0,60.0,1500000.0,1.0,885000000.0,114.99,2001.0,13.0
구로구,2026,36.0,592750000.0,0.0,118.8,2004.5,4.0,,,1090000000.0,117.74,2006.0,3.0
구로구,2026,37.0,609000000.0,0.0,121.28,2010.0,3.0,,,960000000.0,123.46,1999.0,3.0
구로구,2026,38.0,1125000000.0,0.0,125.36,2011.0,2.0,,,,,,
구로구,2026,40.0,610000000.0,0.0,131.56,1999.0,4.0,,,1140000000.0,131.3,1999.0,1.0
구로구,2026,41.0,695000000.0,100000.0,134.99,2001.0,4.0,1300000.0,1.0,1510000000.0,134.99,1999.0,1.0
구로구,2026,42.0,930000000.0,0.0,138.412,2000.0,3.0,800000.0,1.0,,,,
구로구,2026,43.0,500000000.0,0.0,143.09,1998.0,3.0,1000000.0,1.0,,,,
구로구,2026,45.0,660000000.0,0.0,157.13501,1999.0,8.0,3000000.0,1.0,1260000000.0,149.97,1999.0,4.0
금천구,2026,10.0,30000000.0,310000.0,14.22,2017.0,83.0,500000.0,1.0,110000000.0,14.12,2014.0,5.0
금천구,2026,11.0,128600000.0,50000.0,35.61,1989.0,5.0,150000.0,1.0,,,,
금천구,2026,12.0,162500000.0,0.0,41.22,1981.0,12.0,615000.0,1.0,350000000.0,39.83,1981.0,3.0
금천구,2026,13.0,45000000.0,615000.0,41.34,1989.0,6.0,680000.0,1.0,304500000.0,41.34,1989.0,4.0
금천구,2026,14.0,193700000.0,0.0,44.89,1990.0,6.0,850000.0,1.0,400000000.0,44.89,1990.0,1.0
금천구,2026,15.0,240000000.0,0.0,49.75,1981.0,7.0,400000.0,1.0,,,,
금천구,2026,16.0,10000000.0,400000.0,53.785,1980.0,14.0,400000.0,1.0,435000000.0,53.75,1980.0,5.0
금천구,2026,17.0,230000000.0,0.0,55.55,2002.0,3.0,600000.0,1.0,560000000.0,55.55,2002.0,1.0
금천구,2026,18.0,295000000.0,0.0,59.8637,2016.0,120.0,530000.0,1.0,605000000.0,59.89,2004.0,54.0
금천구,2026,19.0,245000000.0,0.0,62.15,1981.0,5.0,600000.0,1.0,465000000.0,62.127,2003.0,1.0
금천구,2026,20.0,,,,,,,,420000000.0,66.85,2001.0,1.0
금천구,2026,21.0,395000000.0,0.0,68.161,2006.5,8.0,550000.0,1.0,615000000.0,68.940506,2004.5,2.0
금천구,2026,22.0,440000000.0,0.0,72.5195,2016.0,5.0,1500000.0,1.0,580000000.0,72.36,2012.0,3.0
금천구,2026,23.0,,,,,,,,595000000.0,76.765,1986.0,2.0
금천구,2026,24.0,,,,,,,,675000000.0,79.42,1986.0,1.0
금천구,2026,25.0,400000000.0,0.0,83.195,2004.0,6.0,200000.0,1.0,747000000.0,81.16,2004.0,1.0
금천구,2026,26.0,400000000.0,0.0,84.8768,2008.0,71.0,690000.0,1.0,740000000.0,84.835,2006.0,38.0
금천구,2026,27.0,420000000.0,0.0,89.46,1991.0,9.0,400000.0,1.0,635000000.0,89.46,1991.0,7.0
금천구,2026,29.0,280000000.0,0.0,95.5,2004.0,2.0,,,,,,
금천구,2026,31.0,50000000.0,1700000.0,101.67,1998.0,1.0,1700000.0,1.0,,,,
금천구,2026,34.0,441000000.0,0.0,111.01,2001.0,1.0,,,,,,
금천구,2026,35.0,450000000.0,0.0,115.801,2014.0,5.0,625000.0,1.0,646500000.0,114.84,2001.0,6.0
금천구,2026,39.0,200000000.0,1200000.0,129.66,1991.0,1.0,1200000.0,1.0,800000000.0,129.66,1991.0,2.0
노원구,2026,10.0,29740000.0,460000.0,30.6,1999.0,169.0,500000.0,1.0,303500000.0,23.5668,2025.0,65.0
노원구,2026,11.0,20000000.0,660000.0,37.46,1988.0,26.0,700000.0,1.0,387000000.0,35.28,1988.0,1.0
