구,구코드,년월,아파트명,법정동,전용면적_m2,층,보증금_만원,월세_만원,계약유형,계약일,건축년도
구로구,11530,202601,구로두산,구로동,44.64,4,5000,100,신규,2026-01-07,1998
구로구,11530,202601,주공2,구로동,49.94,4,24000,0,신규,2026-01-12,1987
구로구,11530,202601,삼성래미안,구로동,56.036,2,37000,0,갱신,2026-01-06,2004
구로구,11530,202601,동아1,신도림동,169.199,17,93000,0,갱신,2026-01-10,1999
구로구,11530,202601,신도림아이파크,신도림동,57.2934,3,34300,35,갱신,2026-01-12,2015
구로구,11530,202601,온수힐스테이트,온수동,59.96,9,42000,0,갱신,2026-01-10,2010
구로구,11530,202601,하버라인3단지,항동,74.87,6,40000,0,신규,2026-01-12,2019
구로구,11530,202601,우남푸르미아,궁동,84.94,5,45000,0,신규,2026-01-10,2007
구로구,11530,202601,대림e-편한세상7,신도림동,116.308,11,85000,0,신규,2026-01-07,2004
구로구,11530,202601,비즈트위트그린,구로동,15.11,16,100,60,신규,2026-01-05,2012
구로구,11530,202601,한양수자인에듀힐즈,항동,84.9591,1,50000,20,신규,2026-01-10,2019
구로구,11530,202601,신세기,개봉동,60.72,7,5000,100,신규,2026-01-10,2003
구로구,11530,202601,신도림태영타운,구로동,84.87,10,68000,0,신규,2026-01-07,2000
구로구,11530,202601,대림e-편한세상4,신도림동,84.78,3,25000,120,갱신,2026-01-09,2003
구로구,11530,202601,코원,구로동,12.49,3,300,38,신규,2026-01-07,2014
구로구,11530,202601,경남아너스빌,오류동,59.98,9,41000,0,갱신,2026-01-10,2003
구로구,11530,202601,주공2,구로동,54.9,11,25000,0,신규,2026-01-12,1987
구로구,11530,202601,현대,개봉동,84.99,12,55000,0,신규,2026-01-06,2001
구로구,11530,202601,현대,개봉동,84.99,24,20000,125,신규,2026-01-03,2001
구로구,11530,202601,청실,개봉동,64.56,2,30000,0,신규,2026-01-10,1987
구로구,11530,202601,항동하버라인8단지,항동,59.94,5,10747,17,갱신,2026-01-12,2018
구로구,11530,202601,대림1,신도림동,59.88,18,6000,175,신규,2026-01-09,1999
구로구,11530,202601,삼명,고척동,43.74,5,12000,0,신규,2026-01-08,1977
구로구,11530,202601,중앙하이츠,구로동,79.97,11,37000,0,갱신,2026-01-10,1987
구로구,11530,202601,고척아이파크(아파트),고척동,64.96,27,23400,53,갱신,2026-01-12,2022
구로구,11530,202601,구로두산,구로동,84.9,17,46000,0,신규,2026-01-10,1998
구로구,11530,202601,한마을,개봉동,59.57,20,43000,0,갱신,2026-01-10,1999
구로구,11530,202601,금강(343),오류동,84.983,2,7000,150,신규,2026-01-10,2003
구로구,11530,202601,하버라인2단지,항동,59.86,12,46000,0,신규,2026-01-10,2019
구로구,11530,202601,항동하버라인8단지,항동,39.91,5,6583,11,갱신,2026-01-09,2018
구로구,11530,202601,대림e-편한세상4,신도림동,84.78,2,30000,189,갱신,2026-01-10,2003
구로구,11530,202601,대림2,신도림동,59.82,1,50400,0,갱신,2026-01-10,2001
구로구,11530,202601,(779-2),구로동,29.38,5,9000,0,신규,2026-01-11,1995
구로구,11530,202601,한마을,개봉동,59.57,23,42000,0,신규,2026-01-09,1999
구로구,11530,202601,해담채3,구로동,20.03,13,9600,25,신규,2026-01-12,2014
구로구,11530,202601,현대상선,구로동,79.98,8,36750,0,갱신,2026-01-10,1987
구로구,11530,202601,오류동행복주택,오류동,29.76,16,1376,53,갱신,2026-01-05,2018
구로구,11530,202601,이화우성,구로동,59.82,13,5000,110,신규,2026-01-09,1998
구로구,11530,202601,온수힐스테이트,온수동,121.26,2,60900,0,갱신,2026-01-09,2010
구로구,11530,202601,오류동행복주택,오류동,29.76,12,3976,45,갱신,2026-01-05,2018
구로구,11530,202601,동아3,신도림동,138.412,6,110000,0,갱신,2026-01-09,2000
구로구,11530,202601,구로오네뜨시티,구로동,16.71,14,15000,0,신규,2026-01-07,2022
구로구,11530,202601,덕영드림,구로동,56.19,8,40000,0,신규,2026-01-08,2006
구로구,11530,202601,라이프플러스,고척동,14.92,12,9500,0,신규,2026-01-09,2012
구로구,11530,202601,미성,신도림동,66.03,5,38000,0,신규,2026-01-06,1987
구로구,11530,202601,라이프플러스,고척동,14.92,2,9000,0,신규,2026-01-09,2012
구로구,11530,202601,센트레빌레우스1단지,개봉동,74.9361,24,25825,44,신규,2026-01-06,2020
구로구,11530,202601,신도림현대,구로동,80.01,21,51000,0,갱신,2026-01-09,1994
구로구,11530,202601,오류동행복주택,오류동,29.76,10,1376,53,갱신,2026-01-05,2018
구로구,11530,202601,하버라인2단지,항동,74.85,13,25000,80,갱신,2026-01-08,2019
구로구,11530,202601,미성,신도림동,66.03,11,26000,0,신규,2026-01-07,1987
구로구,11530,202601,서울가든,고척동,64.39,1,30000,0,신규,2026-01-03,1989
구로구,11530,202601,한마을,개봉동,84.57,12,52000,0,갱신,2026-01-09,1999
구로구,11530,202601,한신휴플러스(1280-0),구로동,50.17,7,35100,0,신규,2026-01-07,2007
구로구,11530,202601,구로두산위브,구로동,36.88,12,28000,0,신규,2026-01-02,2006
구로구,11530,202601,천왕연지타운2단지,천왕동,101.97,4,36911,0,갱신,2026-01-09,2014
구로구,11530,202601,오류동행복주택,오류동,16.84,11,2926,26,갱신,2026-01-06,2018
구로구,11530,202601,개봉동현대아이파크,개봉동,84.98,8,59000,0,신규,2026-01-08,2006
구로구,11530,202601,대림2,신도림동,134.99,22,83000,0,갱신,2026-01-09,2001
구로구,11530,202601,대림2,신도림동,84.95,17,65000,0,갱신,2026-01-08,2001
구로구,11530,202601,천왕연지타운2단지,천왕동,59.98,12,10608,17,갱신,2026-01-09,2014
구로구,11530,202601,미성,신도림동,37.91,1,19000,0,갱신,2026-01-02,1987
구로구,11530,202601,신도림태영타운,구로동,59.88,14,60000,0,신규,2026-01-04,2000
구로구,11530,202601,대림우성2,구로동,43.79,13,22000,0,갱신,2026-01-08,1987
구로구,11530,202601,신도림태영타운,구로동,84.87,8,63000,0,신규,2026-01-02,2000
구로구,11530,202601,현대,개봉동,114.99,10,5000,210,신규,2026-01-08,2001
구로구,11530,202601,천왕이펜하우스3단지,천왕동,114.85,4,24923,0,갱신,2026-01-08,2011
구로구,11530,202601,신도림 아르디에,신도림동,18.95,3,2000,71,신규,2026-01-06,2018
구로구,11530,202601,오류동행복주택,오류동,29.76,9,8839,9,갱신,2026-01-08,2018
구로구,11530,202601,대우,고척동,59.96,19,5000,105,신규,2026-01-07,1999
구로구,11530,202601,오류동행복주택,오류동,29.76,17,9360,11,갱신,2026-01-08,2018
구로구,11530,202601,왕궁,개봉동,65.46,1,15000,15,신규,2026-01-07,1975
구로구,11530,202601,대림e-편한세상7,신도림동,84.928,15,61000,40,갱신,2026-01-08,2004
구로구,11530,202601,천왕연지타운2단지,천왕동,49.94,5,9022,15,갱신,2026-01-08,2014
구로구,11530,202601,개봉청구,고척동,58.67,7,16300,0,신규,2026-01-08,1993
구로구,11530,202601,영풍마드레빌,오류동,84.741,10,4000,165,신규,2026-01-04,2002
구로구,11530,202601,삼성래미안,구로동,78.665,10,45000,8,갱신,2026-01-06,2004
구로구,11530,202601,중앙하이츠,구로동,70.52,13,35000,0,신규,2026-01-07,1987
구로구,11530,202601,신도림LG자이,구로동,84.952,2,45000,34,갱신,2026-01-05,2004
구로구,11530,202601,센트레빌레우스1단지,개봉동,84.9407,19,27891,50,신규,2026-01-06,2020
구로구,11530,202601,대림1,신도림동,59.93,3,47000,0,갱신,2026-01-07,1999
구로구,11530,202601,대림역경남아너스빌,구로동,84.8382,9,50000,0,신규,2026-01-02,2009
구로구,11530,202601,구로오네뜨시티,구로동,16.71,18,15700,0,신규,2026-01-06,2022
구로구,11530,202601,현대,개봉동,84.99,11,55000,0,신규,2026-01-06,2001
구로구,11530,202601,천왕이펜하우스3단지,천왕동,114.85,8,24923,0,갱신,2026-01-06,2011
구로구,11530,202601,동아1,신도림동,84.908,3,30000,130,갱신,2026-01-07,1999
구로구,11530,202601,천왕연지타운2단지,천왕동,59.86,12,10767,16,갱신,2026-01-06,2014
구로구,11530,202601,개봉동현대아이파크,개봉동,84.98,17,20000,130,신규,2026-01-06,2006
구로구,11530,202601,(792-54),구로동,32.47,3,10800,0,갱신,2026-01-06,1996
구로구,11530,202601,한진,개봉동,84.96,11,40700,0,신규,2026-01-07,2000
구로구,11530,202601,센츄리,고척동,84.56,14,38000,0,갱신,2026-01-06,1994
구로구,11530,202601,천왕연지타운2단지,천왕동,59.98,5,10767,16,갱신,2026-01-06,2014
구로구,11530,202601,대우,고척동,114.95,17,50000,0,갱신,2026-01-05,1999
구로구,11530,202601,천왕이펜하우스3단지,천왕동,59.95,4,15589,0,갱신,2026-01-06,2011
구로구,11530,202601,천왕연지타운2단지,천왕동,59.86,6,6245,40,갱신,2026-01-06,2014
구로구,11530,202601,한신휴플러스(1280-0),구로동,58.03,17,52000,0,신규,2026-01-05,2007
구로구,11530,202601,주공2,구로동,32.39,8,15000,0,갱신,2026-01-03,1987
구로구,11530,202601,대림2,신도림동,84.95,7,34000,125,갱신,2026-01-06,2001
구로구,11530,202601,천왕연지타운2단지,천왕동,49.34,4,2447,41,갱신,2026-01-06,2014
구로구,11530,202601,신도림팰러티움,신도림동,84.62,14,42500,0,갱신,2026-01-06,2006
구로구,11530,202601,천왕연지타운2단지,천왕동,59.86,12,10414,18,갱신,2026-01-06,2014
구로구,11530,202601,천왕이펜하우스5단지,천왕동,114.85,3,50400,0,신규,2026-01-05,2011
구로구,11530,202601,천왕연지타운2단지,천왕동,59.95,18,10608,17,갱신,2026-01-06,2014
구로구,11530,202601,신도림크라운빌,신도림동,20.47,6,2000,72,신규,2026-01-02,2015
구로구,11530,202601,신도림 아르디에,신도림동,18.95,3,16500,0,갱신,2026-01-05,2018
구로구,11530,202601,삼호,개봉동,84.88,3,50500,0,신규,2026-01-05,1996
구로구,11530,202601,구로두산위브,구로동,36.88,2,28000,0,신규,2026-01-03,2006
구로구,11530,202601,주공2,구로동,49.94,4,27000,0,갱신,2026-01-06,1987
구로구,11530,202601,삼성래미안,구로동,78.665,12,5000,160,신규,2026-01-03,2004
구로구,11530,202601,신도림현대,구로동,80.01,13,53000,0,신규,2026-01-03,1994
구로구,11530,202601,구로두산,구로동,51.84,2,11000,63,갱신,2026-01-05,1998
구로구,11530,202601,신도림현대,구로동,80.01,16,48000,0,신규,2026-01-03,1994
구로구,11530,202601,신도림태영타운,구로동,59.88,19,8000,170,신규,2026-01-03,2000
구로구,11530,202601,한신휴플러스(1280-0),구로동,50.03,12,40000,0,신규,2026-01-03,2007
구로구,11530,202601,우성(23),구로동,84.95,9,53000,0,갱신,2026-01-04,1985
구로구,11530,202601,한마을,개봉동,123.46,19,55000,0,갱신,2026-01-05,1999
구로구,11530,202601,동보,오류동,59.72,1,23500,0,신규,2026-01-03,1998
구로구,11530,202601,구로두산위브,구로동,36.88,15,29400,0,갱신,2026-01-02,2006
구로구,11530,202601,한양수자인에듀힐즈,항동,84.9591,4,50400,0,갱신,2026-01-03,2019
구로구,11530,202601,고척파크푸르지오,고척동,114.99,6,75000,0,신규,2026-01-03,2009
구로구,11530,202601,오류동행복주택,오류동,16.84,5,5125,7,갱신,2026-01-05,2018
구로구,11530,202601,주공1,구로동,73.08,11,31000,0,갱신,2026-01-03,1986
구로구,11530,202601,우성(23),구로동,64.4,14,37000,0,신규,2026-01-03,1985
구로구,11530,202601,구로현대,구로동,56.49,12,37000,0,신규,2026-01-02,1992
구로구,11530,202601,다솜금호,구로동,84.95,17,47000,0,신규,2026-01-02,1995
구로구,11530,202601,현대홈타운스위트,항동,84.9804,1,5000,140,신규,2026-01-02,2004
구로구,11530,202601,산업인,고척동,47.23,4,7500,0,신규,2026-01-02,1976
구로구,11530,202601,일신건영,구로동,60.0,3,46000,0,갱신,2026-01-02,1998
구로구,11530,202601,센트레빌레우스1단지,개봉동,84.9716,8,27756,44,갱신,2026-01-02,2020
구로구,11530,202601,청솔우성,고척동,84.66,10,42500,0,신규,2026-01-02,2000
구로구,11530,202601,대상,개봉동,74.56,18,32500,0,갱신,2026-01-02,1999
구로구,11530,202601,미래타워,구로동,59.94,15,27542,0,갱신,2026-01-02,2003
구로구,11530,202601,센트레빌레우스1단지,개봉동,74.9361,14,25825,41,갱신,2026-01-02,2020
구로구,11530,202601,개봉동상우,개봉동,67.96,2,38000,0,신규,2026-01-02,2005
금천구,11545,202601,관악산벽산타운5,시흥동,59.34,16,3000,120,신규,2026-01-28,2004
금천구,11545,202601,아이유하임,독산동,29.0615,5,6755,13,갱신,2026-01-31,2022
금천구,11545,202601,무지개,시흥동,53.88,1,8000,0,신규,2026-01-19,1980
금천구,11545,202601,남서울힐스테이트,시흥동,115.801,18,35000,100,신규,2026-01-09,2014
금천구,11545,202601,하이펠리스,가산동,18.73,12,1000,85,신규,2026-01-23,2021
금천구,11545,202601,럭키남서울아파트,시흥동,41.26,8,4000,60,신규,2026-01-31,1981
금천구,11545,202601,e편한세상독산더타워,독산동,59.8245,6,25000,110,신규,2026-01-31,2019
금천구,11545,202601,e편한세상독산더타워,독산동,59.8637,6,50000,0,신규,2026-01-24,2019
금천구,11545,202601,금천롯데캐슬골드파크3차,독산동,59.9662,11,21000,140,갱신,2026-01-26,2018
금천구,11545,202601,럭키남서울아파트,시흥동,62.15,4,24500,0,신규,2026-01-18,1981
금천구,11545,202601,백운플러스타워,시흥동,25.56,6,2000,90,신규,2026-01-03,2020
금천구,11545,202601,신도브래뉴,독산동,73.2,12,44000,0,갱신,2026-01-12,2002
금천구,11545,202601,독산동중앙하이츠빌,독산동,84.8768,22,55000,0,신규,2026-01-25,2004
금천구,11545,202601,금천롯데캐슬골드파크3차,독산동,59.9672,39,59000,0,신규,2026-01-07,2018
금천구,11545,202601,삼익,독산동,69.72,2,36000,0,신규,2026-01-09,1998
금천구,11545,202601,남서울건영2,시흥동,61.14,1,20000,0,갱신,2026-01-02,1989
금천구,11545,202601,중앙아파트,독산동,35.61,6,13000,0,신규,2026-01-31,1989
금천구,11545,202601,e편한세상독산더타워,독산동,59.8637,22,54000,0,신규,2026-01-31,2019
금천구,11545,202601,백운한비치5,시흥동,58.55,3,25000,30,신규,2026-01-07,2018
금천구,11545,202601,금천롯데캐슬골드파크2차201동202동,독산동,84.95,41,74000,0,신규,2026-01-31,2017
금천구,11545,202601,무지개,시흥동,53.79,8,1000,40,신규,2026-01-30,1980
금천구,11545,202601,가산지웰에스테이트2차,가산동,14.12,6,2000,50,신규,2026-01-23,2018
금천구,11545,202601,서울금천행복주택,가산동,16.13,5,5614,7,신규,2026-01-02,2023
금천구,11545,202601,해찬행복드림,가산동,84.76,6,36500,0,신규,2026-01-13,2008
금천구,11545,202601,가산지웰에스테이트,가산동,16.26,11,2000,52,신규,2026-01-17,2013
금천구,11545,202601,이랜드해가든,독산동,84.925,8,69000,0,신규,2026-01-27,2008
금천구,11545,202601,독산주공14단지,독산동,44.89,7,19370,0,갱신,2026-01-20,1990
금천구,11545,202601,럭키남서울아파트,시흥동,49.79,7,24000,0,신규,2026-01-15,1981
금천구,11545,202601,무지개,시흥동,53.75,8,2000,35,신규,2026-01-24,1980
금천구,11545,202601,가산지웰에스테이트2차,가산동,14.12,10,500,55,신규,2026-01-24,2018
금천구,11545,202601,무지개,시흥동,53.79,7,1000,40,신규,2026-01-26,1980
금천구,11545,202601,가산지웰에스테이트,가산동,15.96,13,2000,55,신규,2026-01-24,2013
금천구,11545,202601,성지,시흥동,55.3,9,23000,0,신규,2026-01-13,1986
금천구,11545,202601,아이유하임,독산동,29.0615,4,6989,11,신규,2026-01-21,2022
금천구,11545,202601,라이프,독산동,84.74,19,43000,0,신규,2026-01-30,1996
금천구,11545,202601,남서울건영2,시흥동,41.34,2,2000,70,신규,2026-01-31,1989
금천구,11545,202601,독산동중앙하이츠빌,독산동,84.8768,9,20000,120,신규,2026-01-10,2004
금천구,11545,202601,벽산3,시흥동,84.96,1,35000,0,신규,2026-01-05,1998
금천구,11545,202601,남서울건영2,시흥동,41.34,7,6000,55,신규,2026-01-31,1989
금천구,11545,202601,독산동아아파트,독산동,84.87,4,28350,30,갱신,2026-01-28,1997
금천구,11545,202601,금천롯데캐슬골드파크1차,독산동,84.8114,21,80000,0,신규,2026-01-28,2016
금천구,11545,202601,관악산벽산타운5,시흥동,59.34,9,23000,22,신규,2026-01-29,2004
금천구,11545,202601,e편한세상독산더타워,독산동,59.6222,22,52000,0,갱신,2026-01-30,2019
금천구,11545,202601,와이즈플레이스,시흥동,14.22,15,500,50,신규,2026-01-19,2012
금천구,11545,202601,관악산벽산타운5,시흥동,59.34,8,32000,0,갱신,2026-01-30,2004
금천구,11545,202601,금천롯데캐슬골드파크1차,독산동,72.5195,29,5000,200,신규,2026-01-03,2016
금천구,11545,202601,금천현대,독산동,84.83,19,44000,0,신규,2026-01-14,2002
금천구,11545,202601,관악산신도브래뉴,시흥동,59.77,5,500,50,신규,2026-01-19,2006
금천구,11545,202601,우방,시흥동,84.84,14,42780,0,갱신,2026-01-31,2002
금천구,11545,202601,금천롯데캐슬골드파크1차,독산동,84.8114,29,67000,0,갱신,2026-01-31,2016
금천구,11545,202601,한신아파트,독산동,129.66,5,20000,120,신규,2026-01-29,1991
금천구,11545,202601,독산역롯데캐슬,독산동,59.9603,18,23271,50,신규,2026-01-27,2021
금천구,11545,202601,금천롯데캐슬골드파크2차201동202동,독산동,84.95,13,70000,0,신규,2026-01-29,2017
금천구,11545,202601,럭키남서울아파트,시흥동,41.22,5,2000,65,신규,2026-01-17,1981
금천구,11545,202601,독산주공14단지,독산동,38.64,1,15000,0,갱신,2026-01-18,1990
금천구,11545,202601,금천현대,독산동,59.82,4,35000,0,갱신,2026-01-26,2002
금천구,11545,202601,금천롯데캐슬골드파크3차,독산동,59.9672,14,63000,0,신규,2026-01-16,2018
금천구,11545,202601,관악산벽산타운5,시흥동,59.34,14,28000,0,신규,2026-01-31,2004
금천구,11545,202601,금천롯데캐슬골드파크3차,독산동,59.9662,36,55650,0,갱신,2026-01-31,2018
금천구,11545,202601,남서울건영2,시흥동,41.34,6,17000,10,신규,2026-01-31,1989
금천구,11545,202601,가산피어니빌,가산동,14.0429,6,500,60,신규,2026-01-29,2017
금천구,11545,202601,남서울힐스테이트,시흥동,59.817,18,52500,0,갱신,2026-01-31,2014
금천구,11545,202601,영진힐탑,독산동,84.02,2,26000,0,갱신,2026-01-27,2003
금천구,11545,202601,백운한비치,시흥동,73.9154,5,5000,100,신규,2026-01-31,2003
금천구,11545,202601,한신아파트,독산동,89.46,4,43000,0,신규,2026-01-07,1991
금천구,11545,202601,e편한세상독산더타워,독산동,59.6222,35,41000,20,갱신,2026-01-30,2019
금천구,11545,202601,금천롯데캐슬골드파크1차,독산동,84.8114,7,57500,65,갱신,2026-01-30,2016
금천구,11545,202601,무지개,시흥동,53.75,4,1000,40,신규,2026-01-17,1980
금천구,11545,202601,우방,시흥동,59.91,8,34000,0,갱신,2026-01-12,2002
금천구,11545,202601,e편한세상독산더타워,독산동,59.8637,17,44900,0,신규,2026-01-30,2019
금천구,11545,202601,금천롯데캐슬골드파크3차,독산동,59.968,40,55000,0,갱신,2026-01-30,2018
금천구,11545,202601,가산지웰에스테이트2차,가산동,14.12,8,500,62,신규,2026-01-09,2018
금천구,11545,202601,시흥베르빌,시흥동,81.16,8,45000,20,신규,2026-01-30,2004
금천구,11545,202601,가산양우내안에애플,가산동,12.04,15,500,55,신규,2026-01-15,2013
금천구,11545,202601,럭키남서울아파트,시흥동,62.15,2,29500,0,신규,2026-01-27,1981
금천구,11545,202601,독산동중앙하이츠빌,독산동,84.8768,22,30000,90,신규,2026-01-29,2004
금천구,11545,202601,시흥동월드메르디앙,시흥동,82.81,3,35000,0,갱신,2026-01-24,2006
금천구,11545,202601,금천롯데캐슬골드파크1차,독산동,84.4214,31,67700,0,갱신,2026-01-29,2016
금천구,11545,202601,신도브래뉴,독산동,55.55,3,23000,60,신규,2026-01-29,2002
금천구,11545,202601,독산동한양수자인,독산동,68.161,7,42000,0,갱신,2026-01-28,2011
금천구,11545,202601,독산주공14단지,독산동,38.64,14,14175,0,갱신,2026-01-29,1990
금천구,11545,202601,한국후지필름복합주거시설,가산동,16.95,16,1000,67,신규,2026-01-28,2017
금천구,11545,202601,G밸리페트라힐스,가산동,13.76,15,14900,3,갱신,2026-01-28,2020
금천구,11545,202601,금천현대,독산동,59.82,18,39000,0,신규,2026-01-16,2002
금천구,11545,202601,무지개,시흥동,67.93,8,1000,55,신규,2026-01-15,1980
금천구,11545,202601,세진웰빙101,독산동,95.5,3,28000,0,신규,2026-01-28,2004
금천구,11545,202601,비즈트위트바이올렛5차,가산동,12.19,13,500,53,갱신,2026-01-28,2014
금천구,11545,202601,G밸리페트라힐스,가산동,13.76,16,14000,3,갱신,2026-01-26,2020
금천구,11545,202601,벽산,시흥동,114.84,4,45000,0,신규,2026-01-22,2000
금천구,11545,202601,씨앤에스타워,가산동,23.86,7,20300,7,갱신,2026-01-23,2017
금천구,11545,202601,계룡아파트,독산동,59.34,4,31500,0,갱신,2026-01-17,1998
금천구,11545,202601,한국후지필름복합주거시설,가산동,30.0,14,1000,91,신규,2026-01-27,2017
금천구,11545,202601,한국후지필름복합주거시설,가산동,16.95,14,1000,64,신규,2026-01-27,2017
금천구,11545,202601,가산피어니빌,가산동,13.3709,3,10500,3,신규,2026-01-26,2017
금천구,11545,202601,독산역롯데캐슬,독산동,59.5685,14,22484,53,신규,2026-01-27,2021
금천구,11545,202601,독산역롯데캐슬,독산동,59.9603,18,23271,50,신규,2026-01-27,2021
금천구,11545,202601,독산역롯데캐슬,독산동,59.5685,5,23360,47,신규,2026-01-27,2021
금천구,11545,202601,무지개,시흥동,53.75,4,700,50,신규,2026-01-17,1980
금천구,11545,202601,이랜드해가든,독산동,84.935,1,35000,0,신규,2026-01-27,2008
금천구,11545,202601,독산역롯데캐슬,독산동,59.9603,19,22902,51,신규,2026-01-27,2021
금천구,11545,202601,가산지웰에스테이트2차,가산동,14.12,7,1000,63,갱신,2026-01-24,2018
금천구,11545,202601,가산지웰에스테이트2차,가산동,14.12,9,1000,60,신규,2026-01-21,2018
금천구,11545,202601,서울금천행복주택,가산동,16.13,12,3356,23,갱신,2026-01-23,2023
금천구,11545,202601,e편한세상독산더타워,독산동,59.6222,2,44000,0,신규,2026-01-17,2019
금천구,11545,202601,서울금천행복주택,가산동,16.13,8,6656,9,갱신,2026-01-25,2023
금천구,11545,202601,금천롯데캐슬골드파크1차,독산동,59.9384,14,60000,0,갱신,2026-01-24,2016
금천구,11545,202601,가산지웰에스테이트2차,가산동,14.12,8,500,60,갱신,2026-01-24,2018
금천구,11545,202601,삼익,시흥동,59.9,11,28000,0,신규,2026-01-19,1999
금천구,11545,202601,독산역롯데캐슬,독산동,59.5685,21,22000,56,신규,2026-01-26,2021
금천구,11545,202601,금천롯데캐슬골드파크1차,독산동,84.8114,35,59000,0,신규,2026-01-09,2016
금천구,11545,202601,금천롯데캐슬골드파크3차,독산동,59.968,16,30000,74,신규,2026-01-10,2018
금천구,11545,202601,라이프,독산동,84.74,2,34000,0,신규,2026-01-25,1996
금천구,11545,202601,금천롯데캐슬골드파크3차,독산동,84.408,41,20000,200,신규,2026-01-24,2018
금천구,11545,202601,남서울힐스테이트,시흥동,115.801,8,60000,0,신규,2026-01-24,2014
금천구,11545,202601,이랜드해가든,독산동,84.935,14,53000,0,신규,2026-01-17,2008
금천구,11545,202601,독산역롯데캐슬,독산동,59.5685,12,10485,78,갱신,2026-01-06,2021
금천구,11545,202601,금천롯데캐슬골드파크2차201동202동,독산동,84.97,24,63000,0,갱신,2026-01-24,2017
금천구,11545,202601,남서울건영2,시흥동,61.14,8,21000,0,신규,2026-01-24,1989
금천구,11545,202601,금천롯데캐슬골드파크1차,독산동,84.8114,27,55000,55,갱신,2026-01-16,2016
금천구,11545,202601,독산주공14단지,독산동,38.64,11,1000,63,갱신,2026-01-19,1990
금천구,11545,202601,무지개,시흥동,53.88,1,500,35,신규,2026-01-15,1980
금천구,11545,202601,금천현대,독산동,59.82,1,33000,0,신규,2026-01-22,2002
금천구,11545,202601,삼익,시흥동,59.9,5,21000,30,신규,2026-01-23,1999
금천구,11545,202601,비즈트위트바이올렛5차,가산동,12.19,15,500,55,신규,2026-01-09,2014
금천구,11545,202601,관악산벽산타운5,시흥동,59.34,2,5000,110,신규,2026-01-23,2004
금천구,11545,202601,G밸리페트라힐스,가산동,13.76,13,3000,47,갱신,2026-01-21,2020
금천구,11545,202601,가산지웰에스테이트,가산동,15.95,14,1000,60,신규,2026-01-16,2013
금천구,11545,202601,남서울건영2,시흥동,61.23,13,30000,0,신규,2026-01-23,1989
금천구,11545,202601,중앙아파트,독산동,35.61,3,11000,5,신규,2026-01-23,1989
금천구,11545,202601,서울금천행복주택,가산동,16.13,7,2256,26,갱신,2026-01-20,2023
금천구,11545,202601,남서울건영2,시흥동,41.34,9,19000,0,신규,2026-01-22,1989
금천구,11545,202601,남서울건영2,시흥동,61.14,15,27000,0,신규,2026-01-20,1989
금천구,11545,202601,두산,가산동,84.9,24,50000,0,신규,2026-01-14,1998
금천구,11545,202601,금천롯데캐슬골드파크1차,독산동,84.8114,24,68000,0,갱신,2026-01-22,2016
금천구,11545,202601,G밸리페트라힐스,가산동,13.76,14,14900,0,갱신,2026-01-22,2020
금천구,11545,202601,아이유하임,독산동,29.0615,3,9812,10,신규,2026-01-21,2022
금천구,11545,202601,독산주공13단지,독산동,26.37,8,275,6,갱신,2026-01-22,1990
금천구,11545,202601,럭키남서울아파트,시흥동,41.22,3,18000,0,신규,2026-01-20,1981
금천구,11545,202601,금천롯데캐슬골드파크3차,독산동,59.9662,18,30000,50,갱신,2026-01-19,2018
금천구,11545,202601,금천롯데캐슬골드파크3차,독산동,59.9672,38,60000,0,신규,2026-01-18,2018
금천구,11545,202601,두산,가산동,59.84,18,40000,0,신규,2026-01-21,1998
금천구,11545,202601,독산주공14단지,독산동,44.89,7,19370,0,갱신,2026-01-20,1990
금천구,11545,202601,G밸리페트라힐스,가산동,13.76,12,14900,3,갱신,2026-01-21,2020
금천구,11545,202601,두산,가산동,59.84,21,36000,10,갱신,2026-01-21,1998
금천구,11545,202601,남서울힐스테이트,시흥동,59.973,15,37000,60,신규,2026-01-20,2014
금천구,11545,202601,가산지웰에스테이트2차,가산동,14.12,9,3000,50,갱신,2026-01-15,2018
금천구,11545,202601,벽산,시흥동,59.94,2,27000,0,신규,2026-01-20,2000
금천구,11545,202601,씨앤에스타워,가산동,23.86,5,16700,15,갱신,2026-01-20,2017
금천구,11545,202601,금천롯데캐슬골드파크3차,독산동,84.4855,13,30000,160,신규,2026-01-20,2018
금천구,11545,202601,삼익,독산동,59.96,4,29000,0,갱신,2026-01-20,1998
금천구,11545,202601,골드캐슬(1031-22),독산동,16.78,11,10900,0,신규,2026-01-17,2014
금천구,11545,202601,두산,가산동,59.84,13,30000,17,갱신,2026-01-17,1998
금천구,11545,202601,금천롯데캐슬골드파크3차,독산동,59.968,9,15000,134,갱신,2026-01-20,2018
금천구,11545,202601,가산지웰에스테이트2차,가산동,14.12,12,3000,39,신규,2026-01-17,2018
금천구,11545,202601,남서울건영2,시흥동,61.14,2,26000,0,신규,2026-01-20,1989
금천구,11545,202601,서울금천행복주택,가산동,16.13,8,3156,24,갱신,2026-01-16,2023
금천구,11545,202601,아이유하임,독산동,29.0615,4,9696,9,신규,2026-01-20,2022
금천구,11545,202601,한신아파트,독산동,89.46,8,42000,0,신규,2026-01-10,1991
금천구,11545,202601,독산주공14단지,독산동,44.94,1,15750,0,갱신,2026-01-17,1990
금천구,11545,202601,가산지웰에스테이트,가산동,15.95,13,1000,65,신규,2026-01-16,2013
