aptDong,aptNm,buildYear,buyerGbn,cdealDay,cdealType,dealAmount,dealDay,dealMonth,dealYear,dealingGbn,estateAgentSggNm,excluUseAr,floor,jibun,landLeaseholdGbn,rgstDate,sggCd,slerGbn,umdNm,region_name
101,삼성,1998,개인,,,"49,500",30,6,2025,중개거래,서울 강북구,59.77,2,470-1,N,25.09.10,11305,개인,번동,강북구
101,번동솔그린,1999,개인,,,"42,500",27,6,2025,중개거래,서울 강북구,59.82,9,136,N,25.09.30,11305,개인,번동,강북구
408,주공4단지,1991,개인,,,"35,900",19,6,2025,중개거래,서울 강북구,41.3,1,234,N,25.09.15,11305,개인,번동,강북구
12,수유벽산1차,1993,개인,,,"51,500",11,6,2025,중개거래,서울 강북구,63.78,9,205,N,25.08.04,11305,개인,수유동,강북구
,장원(101),2001,개인,25.07.01,O,"38,000",16,6,2025,중개거래,서울 강북구,71.1,2,148-500,N,,11305,개인,번동,강북구
,장원(101),2001,개인,25.06.30,O,"38,000",27,6,2025,중개거래,서울 강북구,71.1,2,148-500,N,,11305,개인,번동,강북구
13,수유벽산1차,1993,개인,,,"72,500",27,6,2025,중개거래,서울 강남구,122.58,7,205,N,25.08.13,11305,개인,수유동,강북구
116,에스케이북한산시티,2004,개인,,,"71,800",27,6,2025,중개거래,"서울 강북구, 서울 성북구",84.76,16,1353,N,25.08.20,11305,개인,미아동,강북구
304,두산위브트레지움,2011,개인,,,"84,000",26,6,2025,중개거래,서울 강북구,84.97,11,811,N,25.08.26,11305,개인,미아동,강북구
118,벽산라이브파크,2004,개인,,,"54,000",21,6,2025,중개거래,서울 강북구,60.0,6,1354,N,25.08.28,11305,개인,미아동,강북구
3,수유벽산1차,1993,개인,,,"70,000",27,6,2025,중개거래,서울 강북구,84.92,7,205,N,25.09.10,11305,개인,수유동,강북구
,꿈의숲해링턴플레이스,2019,개인,25.07.01,O,"81,500",27,6,2025,중개거래,서울 강북구,59.36,7,1369,N,,11305,개인,미아동,강북구
108,꿈의숲해링턴플레이스,2019,개인,,,"79,500",27,6,2025,중개거래,서울 강북구,59.36,3,1369,N,25.10.31,11305,개인,미아동,강북구
109,꿈의숲해링턴플레이스,2019,개인,,,"80,000",27,6,2025,중개거래,서울 강북구,59.36,9,1369,N,25.10.17,11305,개인,미아동,강북구
104,미아동부센트레빌,2006,개인,,,"93,000",19,6,2025,중개거래,서울 성북구,84.93,10,474,N,25.09.10,11305,개인,미아동,강북구
,에스케이북한산시티,2004,개인,,,"72,700",21,6,2025,중개거래,서울 강북구,114.85,11,1353,N,,11305,개인,미아동,강북구
207,삼성래미안트리베라2단지,2010,개인,,,"75,800",21,6,2025,중개거래,서울 강북구,58.99,15,812,N,25.08.19,11305,개인,미아동,강북구
207,삼성래미안트리베라2단지,2010,개인,,,"77,000",27,6,2025,중개거래,서울 강북구,58.99,8,812,N,25.10.02,11305,개인,미아동,강북구
104,해모로아파트,2003,개인,,,"61,500",25,6,2025,중개거래,서울 강북구,84.93,18,139,N,25.09.26,11305,개인,번동,강북구
101동,수유현대,2000,개인,,,"52,000",16,6,2025,중개거래,서울 강북구,84.51,15,729,N,25.07.31,11305,개인,수유동,강북구
,미아신구,2000,개인,,,"55,000",21,6,2025,중개거래,서울 강북구,84.9,10,1352,N,25.08.19,11305,개인,미아동,강북구
211,두산위브트레지움,2011,개인,,,"72,500",18,6,2025,중개거래,서울 강북구,59.82,15,811,N,25.09.16,11305,개인,미아동,강북구
118,래미안트리베라1단지,2010,개인,,,"85,000",5,6,2025,중개거래,서울 강북구,84.97,6,813,N,25.08.08,11305,개인,미아동,강북구
116,꿈의숲해링턴플레이스,2019,개인,,,"88,500",25,6,2025,중개거래,서울 강북구,84.36,8,1369,N,25.09.30,11305,개인,미아동,강북구
101,번동금호어울림,1998,개인,,,"50,600",20,6,2025,중개거래,서울 강북구,84.93,3,656,N,25.07.24,11305,개인,번동,강북구
129,에스케이북한산시티,2004,개인,,,"67,900",13,6,2025,중개거래,서울 강북구,84.76,20,1353,N,25.10.10,11305,개인,미아동,강북구
102,미아동부센트레빌,2006,개인,,,"90,000",11,6,2025,중개거래,서울 성북구,84.93,7,474,N,25.08.19,11305,개인,미아동,강북구
수유역푸르지오시티,푸르지오시티,2014,개인,,,"13,800",24,6,2025,중개거래,"서울 강북구, 서울 노원구",18.6479,11,160-3,N,25.07.29,11305,법인,미아동,강북구
,장원(101),2001,개인,,,"39,000",23,6,2025,중개거래,서울 강북구,71.1,9,148-500,N,25.09.15,11305,개인,번동,강북구
111,삼각산아이원,2003,개인,,,"75,250",13,6,2025,중개거래,서울 강북구,84.705,9,1357,N,25.08.28,11305,개인,미아동,강북구
,래미안트리베라1단지,2010,개인,,,"86,000",14,6,2025,중개거래,서울 강북구,84.97,2,813,N,,11305,개인,미아동,강북구
101,래미안수유,2001,개인,,,"57,000",14,6,2025,중개거래,서울 강북구,59.88,5,730,N,25.10.17,11305,개인,수유동,강북구
,래미안트리베라1단지,2010,개인,25.07.07,O,"79,000",23,6,2025,중개거래,서울 강북구,59.6,13,813,N,,11305,개인,미아동,강북구
,번동금호어울림,1998,개인,25.06.25,O,"50,600",20,6,2025,중개거래,서울 강북구,84.93,3,656,N,,11305,개인,번동,강북구
116,벽산라이브파크,2004,개인,,,"57,200",20,6,2025,중개거래,서울 강북구,60.0,8,1354,N,25.10.16,11305,개인,미아동,강북구
214,두산위브트레지움,2011,개인,,,"72,000",20,6,2025,중개거래,서울 강북구,59.99,8,811,N,25.08.18,11305,개인,미아동,강북구
213,삼성래미안트리베라2단지,2010,개인,,,"88,900",6,6,2025,중개거래,서울 강북구,84.18,7,812,N,25.09.24,11305,개인,미아동,강북구
116,꿈의숲해링턴플레이스,2019,개인,,,"85,000",16,6,2025,중개거래,서울 강북구,84.36,2,1369,N,25.09.19,11305,개인,미아동,강북구
,효성네오인텔리안,2005,개인,,,"49,000",23,6,2025,중개거래,서울 강북구,71.05,7,418-3,N,25.07.28,11305,개인,번동,강북구
116,벽산라이브파크,2004,개인,,,"53,000",10,6,2025,중개거래,서울 강북구,59.67,9,1354,N,25.09.16,11305,개인,미아동,강북구
107,꿈의숲해링턴플레이스,2019,개인,,,"87,500",23,6,2025,중개거래,서울 강북구,84.67,2,1369,N,25.08.29,11305,개인,미아동,강북구
112,꿈의숲해링턴플레이스,2019,개인,,,"86,950",21,6,2025,중개거래,서울 강북구,84.67,1,1369,N,25.07.18,11305,개인,미아동,강북구
304,두산위브트레지움,2011,개인,,,"83,500",7,6,2025,중개거래,서울 강북구,84.97,13,811,N,25.08.21,11305,개인,미아동,강북구
109,꿈의숲해링턴플레이스,2019,개인,,,"80,000",22,6,2025,중개거래,서울 강북구,59.88,10,1369,N,25.09.09,11305,개인,미아동,강북구
136,에스케이북한산시티,2004,개인,,,"73,000",21,6,2025,중개거래,서울 강북구,114.85,4,1353,N,25.09.30,11305,개인,미아동,강북구
202,두산위브트레지움,2011,개인,,,"84,000",21,6,2025,중개거래,서울 강북구,84.99,8,811,N,25.09.12,11305,개인,미아동,강북구
123,에스케이북한산시티,2004,개인,,,"71,000",21,6,2025,중개거래,서울 강북구,84.86,4,1353,N,25.09.30,11305,개인,미아동,강북구
102,미아한일유앤아이,2002,개인,,,"64,000",3,6,2025,중개거래,서울 강북구,84.552,2,1355,N,25.08.13,11305,개인,미아동,강북구
130,에스케이북한산시티,2004,개인,,,"62,500",21,6,2025,중개거래,서울 강북구,59.98,21,1353,N,25.09.30,11305,개인,미아동,강북구
,효성네오인텔리안,2005,개인,,,"61,000",14,6,2025,중개거래,서울 강북구,81.12,15,418-3,N,25.06.27,11305,개인,번동,강북구
108,에스케이북한산시티,2004,개인,,,"74,200",20,6,2025,중개거래,서울 강북구,84.76,23,1353,N,25.09.12,11305,개인,미아동,강북구
106,꿈의숲해링턴플레이스,2019,개인,,,"91,500",20,6,2025,중개거래,서울 강북구,84.67,12,1369,N,25.09.23,11305,개인,미아동,강북구
,한원힐트리움수유,2020,개인,,,"24,800",15,6,2025,중개거래,서울 강북구,27.39,5,738,N,25.07.30,11305,개인,수유동,강북구
114,에스케이북한산시티,2004,개인,,,"59,900",6,6,2025,중개거래,서울 강북구,59.98,7,1353,N,25.10.10,11305,개인,미아동,강북구
6,극동,1992,개인,,,"57,500",13,6,2025,중개거래,서울 강북구,84.99,14,553-61,N,25.08.29,11305,개인,수유동,강북구
121,래미안트리베라1단지,2010,개인,,,"83,000",13,6,2025,중개거래,서울 강북구,84.97,4,813,N,25.07.07,11305,개인,미아동,강북구
114,에스케이북한산시티,2004,개인,,,"63,500",19,6,2025,중개거래,서울 강북구,59.98,4,1353,N,25.09.30,11305,개인,미아동,강북구
143,에스케이북한산시티,2004,개인,,,"65,000",19,6,2025,중개거래,"서울 강북구, 서울 성북구",59.98,11,1353,N,25.09.05,11305,개인,미아동,강북구
,미아동부센트레빌,2006,개인,25.06.27,O,"93,000",19,6,2025,중개거래,서울 성북구,84.93,10,474,N,,11305,개인,미아동,강북구
103,미아동부센트레빌,2006,개인,,,"80,500",17,6,2025,중개거래,"서울 강북구, 서울 성북구",59.96,5,474,N,25.09.10,11305,개인,미아동,강북구
,한원힐트리움수유,2020,개인,,,"24,800",17,6,2025,중개거래,서울 강북구,27.39,8,738,N,25.08.27,11305,개인,수유동,강북구
205,삼성래미안트리베라2단지,2010,개인,,,"81,000",14,6,2025,중개거래,서울 강북구,59.38,14,812,N,25.09.30,11305,개인,미아동,강북구
126,에스케이북한산시티,2004,개인,,,"72,500",17,6,2025,중개거래,서울 강북구,84.76,7,1353,N,25.07.30,11305,개인,미아동,강북구
102,벽산라이브파크,2004,개인,,,"62,700",13,6,2025,중개거래,서울 강북구,84.89,8,1354,N,25.09.30,11305,개인,미아동,강북구
205,삼성래미안트리베라2단지,2010,개인,,,"78,000",10,6,2025,중개거래,"서울 강북구, 서울 노원구",59.38,18,812,N,25.08.06,11305,개인,미아동,강북구
207,삼성래미안트리베라2단지,2010,개인,,,"76,000",2,6,2025,중개거래,서울 강북구,59.38,18,812,N,25.07.31,11305,개인,미아동,강북구
203,송천센트레빌,2010,개인,,,"108,000",6,6,2025,중개거래,서울 강북구,114.475,2,461,N,25.07.01,11305,개인,미아동,강북구
104,벽산라이브파크,2004,개인,,,"60,000",18,6,2025,중개거래,서울 강북구,84.89,1,1354,N,25.08.28,11305,개인,미아동,강북구
132,에스케이북한산시티,2004,개인,,,"60,700",14,6,2025,중개거래,서울 강북구,59.98,2,1353,N,25.09.29,11305,개인,미아동,강북구
133,에스케이북한산시티,2004,개인,,,"59,000",17,6,2025,중개거래,서울 강북구,59.98,10,1353,N,25.07.31,11305,개인,미아동,강북구
122,에스케이북한산시티,2004,개인,,,"60,000",17,6,2025,중개거래,서울 강북구,59.98,12,1353,N,25.09.17,11305,개인,미아동,강북구
207,삼성래미안트리베라2단지,2010,개인,,,"77,000",14,6,2025,중개거래,서울 강북구,58.99,13,812,N,25.10.16,11305,개인,미아동,강북구
127,에스케이북한산시티,2004,개인,,,"59,800",17,6,2025,중개거래,서울 강북구,59.98,20,1353,N,25.09.16,11305,개인,미아동,강북구
,에스케이북한산시티,2004,개인,25.06.17,O,"59,800",17,6,2025,중개거래,서울 강북구,59.98,20,1353,N,,11305,개인,미아동,강북구
102,해모로아파트,2003,개인,,,"59,800",6,6,2025,중개거래,서울 강북구,84.93,4,139,N,25.09.25,11305,개인,번동,강북구
121,에스케이북한산시티,2004,개인,,,"64,000",14,6,2025,중개거래,서울 강북구,59.98,12,1353,N,25.09.30,11305,개인,미아동,강북구
128,에스케이북한산시티,2004,개인,,,"59,900",17,6,2025,중개거래,서울 강북구,59.98,6,1353,N,25.09.09,11305,개인,미아동,강북구
130,에스케이북한산시티,2004,개인,,,"63,500",17,6,2025,중개거래,서울 강북구,59.98,19,1353,N,25.09.26,11305,개인,미아동,강북구
101,이너스내안에,2013,개인,,,"67,000",3,6,2025,중개거래,서울 강북구,84.96,6,1361,N,25.09.02,11305,개인,미아동,강북구
204,삼성래미안트리베라2단지,2010,개인,,,"71,500",4,6,2025,중개거래,서울 강북구,59.33,5,812,N,25.09.09,11305,개인,미아동,강북구
105,대우,2000,개인,,,"62,000",13,6,2025,중개거래,서울 강북구,84.93,4,342,N,25.06.17,11305,개인,우이동,강북구
,에스케이북한산시티,2004,개인,25.06.17,O,"59,900",17,6,2025,중개거래,서울 강북구,59.98,6,1353,N,,11305,개인,미아동,강북구
114,에스케이북한산시티,2004,개인,,,"60,500",5,6,2025,중개거래,서울 강북구,59.98,16,1353,N,25.08.11,11305,개인,미아동,강북구
103,동문,1998,개인,,,"50,000",16,6,2025,중개거래,서울 강북구,59.64,16,657,N,25.07.16,11305,개인,번동,강북구
113,꿈의숲해링턴플레이스,2019,개인,,,"90,500",9,6,2025,중개거래,"경기 남양주시, 서울 강북구",84.67,9,1369,N,25.07.25,11305,개인,미아동,강북구
1,성원상떼빌,1990,개인,,,"43,000",11,6,2025,중개거래,서울 도봉구,84.98,11,1,N,25.08.21,11305,개인,우이동,강북구
105,꿈의숲해링턴플레이스,2019,개인,,,"97,000",15,6,2025,중개거래,"서울 강북구, 서울 노원구",99.93,4,1369,N,25.09.12,11305,개인,미아동,강북구
201,삼성래미안트리베라2단지,2010,개인,,,"73,800",14,6,2025,중개거래,서울 강북구,59.33,9,812,N,25.09.30,11305,개인,미아동,강북구
118,벽산라이브파크,2004,개인,,,"55,500",14,6,2025,중개거래,서울 강북구,60.0,9,1354,N,25.07.25,11305,개인,미아동,강북구
105,벽산라이브파크,2004,개인,,,"66,700",13,6,2025,중개거래,서울 강북구,84.89,6,1354,N,25.08.11,11305,개인,미아동,강북구
101,벽산라이브파크,2004,개인,,,"53,750",12,6,2025,중개거래,서울 강북구,59.67,14,1354,N,25.08.11,11305,개인,미아동,강북구
,에스케이북한산시티,2004,개인,25.06.18,O,"60,700",14,6,2025,중개거래,서울 강북구,59.98,2,1353,N,,11305,개인,미아동,강북구
108,미아동부센트레빌,2006,개인,,,"77,000",13,6,2025,중개거래,서울 강북구,59.96,5,474,N,25.09.11,11305,개인,미아동,강북구
,삼각산아이원,2003,개인,25.06.24,O,"75,250",13,6,2025,중개거래,서울 강북구,84.705,9,1357,N,,11305,개인,미아동,강북구
209,삼성래미안트리베라2단지,2010,개인,,,"75,700",13,6,2025,중개거래,서울 강북구,59.33,7,812,N,25.10.24,11305,개인,미아동,강북구
109,벽산라이브파크,2004,개인,,,"56,300",13,6,2025,중개거래,서울 강북구,60.0,1,1354,N,25.08.29,11305,개인,미아동,강북구
201,삼성래미안트리베라2단지,2010,개인,,,"70,800",14,6,2025,중개거래,서울 강북구,59.33,2,812,N,25.08.28,11305,개인,미아동,강북구
101,벽산라이브파크,2004,개인,,,"55,000",13,6,2025,중개거래,서울 강북구,60.0,15,1354,N,25.08.08,11305,개인,미아동,강북구
402,주공4단지,1991,개인,,,"57,500",3,6,2025,중개거래,서울 강북구,76.51,9,234,N,25.08.28,11305,개인,번동,강북구
401,주공4단지,1991,개인,,,"55,000",2,6,2025,중개거래,서울 강북구,76.51,15,234,N,25.08.22,11305,개인,번동,강북구
,수유역하이씨티,2014,개인,,,"7,500",12,6,2025,중개거래,서울 강북구,12.01,10,733,N,25.07.01,11305,개인,수유동,강북구
,벽산라이브파크,2004,개인,25.06.13,O,"55,000",13,6,2025,중개거래,서울 강북구,60.0,15,1354,N,,11305,개인,미아동,강북구
124,에스케이북한산시티,2004,개인,,,"63,500",12,6,2025,중개거래,서울 강북구,84.76,1,1353,N,25.10.30,11305,개인,미아동,강북구
,수유역하이씨티,2014,개인,,,"8,500",5,6,2025,중개거래,서울 강북구,12.02,7,733,N,25.06.26,11305,개인,수유동,강북구
,FIRSTVIEW,2010,개인,,,"34,300",11,6,2025,중개거래,서울 강북구,46.61,7,274-3,N,25.08.05,11305,개인,수유동,강북구
110,꿈의숲롯데캐슬,2017,개인,,,"78,500",11,6,2025,중개거래,서울 강북구,59.99,6,4,N,25.08.28,11305,개인,미아동,강북구
132,에스케이북한산시티,2004,개인,,,"59,500",11,6,2025,중개거래,서울 강북구,59.98,11,1353,N,25.08.08,11305,개인,미아동,강북구
107,벽산라이브파크,2004,개인,,,"54,500",3,6,2025,중개거래,서울 강북구,59.67,18,1354,N,25.08.28,11305,개인,미아동,강북구
9,수유벽산1차,1993,개인,,,"74,500",2,6,2025,중개거래,서울 강북구,122.58,3,205,N,25.09.10,11305,개인,수유동,강북구
205,송천센트레빌,2010,개인,,,"86,700",3,6,2025,중개거래,서울 강북구,59.818,6,461,N,25.09.05,11305,개인,미아동,강북구
405,주공4단지,1991,개인,,,"36,900",10,6,2025,중개거래,서울 강북구,41.3,13,234,N,25.09.10,11305,개인,번동,강북구
112,주공1단지,1991,개인,,,"52,700",6,6,2025,중개거래,서울 강북구,49.94,14,242,N,26.01.21,11305,개인,번동,강북구
218,삼성래미안트리베라2단지,2010,개인,,,"93,500",10,6,2025,중개거래,서울 강북구,84.29,2,812,N,25.08.29,11305,개인,미아동,강북구
,주공1단지,1991,개인,25.06.10,O,"52,700",6,6,2025,중개거래,서울 강북구,49.94,14,242,N,,11305,개인,번동,강북구
132,에스케이북한산시티,2004,개인,,,"59,600",3,6,2025,중개거래,서울 강북구,59.98,9,1353,N,25.10.01,11305,개인,미아동,강북구
119,에스케이북한산시티,2004,개인,,,"71,000",6,6,2025,중개거래,서울 강북구,84.76,13,1353,N,25.07.31,11305,개인,미아동,강북구
107,벽산라이브파크,2004,개인,,,"54,200",9,6,2025,중개거래,서울 강북구,60.0,23,1354,N,25.08.22,11305,개인,미아동,강북구
127,에스케이북한산시티,2004,개인,,,"57,700",2,6,2025,중개거래,서울 강북구,59.98,2,1353,N,25.08.14,11305,개인,미아동,강북구
142,에스케이북한산시티,2004,개인,,,"58,000",3,6,2025,중개거래,서울 강북구,59.98,24,1353,N,25.08.21,11305,개인,미아동,강북구
,벽산라이브파크,2004,개인,25.06.09,O,"54,200",9,6,2025,중개거래,서울 강북구,60.0,23,1354,N,,11305,개인,미아동,강북구
,경남아너스빌(1356-0),2003,개인,25.07.19,O,"66,000",7,6,2025,중개거래,서울 강북구,59.964,16,1356,N,,11305,개인,미아동,강북구
101동,수유현대,2000,개인,,,"35,000",9,6,2025,중개거래,서울 강북구,51.38,6,729,N,25.06.13,11305,개인,수유동,강북구
104,번동솔그린,1999,개인,,,"45,000",3,6,2025,중개거래,서울 강북구,59.82,3,136,N,25.06.12,11305,개인,번동,강북구
143,에스케이북한산시티,2004,개인,,,"58,500",6,6,2025,중개거래,서울 강북구,59.98,3,1353,N,25.08.29,11305,개인,미아동,강북구
201,삼성래미안트리베라2단지,2010,개인,,,"70,800",3,6,2025,중개거래,서울 강북구,59.33,1,812,N,25.12.19,11305,개인,미아동,강북구
104,삼각산아이원,2003,개인,,,"63,300",7,6,2025,중개거래,서울 강북구,59.758,14,1357,N,25.08.18,11305,개인,미아동,강북구
207,삼성래미안트리베라2단지,2010,개인,,,"72,500",4,6,2025,중개거래,서울 강북구,59.38,1,812,N,25.08.13,11305,개인,미아동,강북구
,궁전,2003,개인,,,"34,000",6,6,2025,중개거래,서울 강북구,65.61,3,280-14,N,25.09.15,11305,개인,수유동,강북구
103,미아한일유앤아이,2002,개인,,,"61,000",6,6,2025,중개거래,서울 강북구,68.303,7,1355,N,25.07.31,11305,개인,미아동,강북구
,송천센트레빌,2010,개인,25.07.03,O,"84,000",6,6,2025,중개거래,"서울 강북구, 서울 성북구",59.818,3,461,N,,11305,개인,미아동,강북구
211,두산위브트레지움,2011,개인,,,"73,300",6,6,2025,중개거래,서울 강북구,59.99,16,811,N,25.07.24,11305,개인,미아동,강북구
147,에스케이북한산시티,2004,개인,,,"63,500",6,6,2025,중개거래,서울 강북구,59.98,14,1353,N,25.07.31,11305,개인,미아동,강북구
,송천센트레빌,2010,개인,25.06.17,O,"108,000",6,6,2025,중개거래,서울 강북구,114.475,2,461,N,,11305,개인,미아동,강북구
108,꿈의숲해링턴플레이스,2019,개인,,,"78,000",3,6,2025,중개거래,서울 강북구,59.36,2,1369,N,25.09.11,11305,개인,미아동,강북구
142,에스케이북한산시티,2004,개인,,,"59,900",5,6,2025,중개거래,서울 강북구,59.98,25,1353,N,25.10.01,11305,개인,미아동,강북구
103,한솔솔파크,2005,개인,,,"61,500",3,6,2025,중개거래,서울 강북구,84.88,7,138,N,25.09.12,11305,개인,번동,강북구
,에스케이북한산시티,2004,개인,25.06.09,O,"60,500",6,6,2025,중개거래,서울 강북구,59.98,16,1353,N,,11305,개인,미아동,강북구
101,번동금호어울림,1998,개인,,,"42,000",4,6,2025,중개거래,서울 노원구,59.43,11,656,N,25.08.22,11305,개인,번동,강북구
성북프라자,성북프라자,2009,개인,,,"48,000",4,6,2025,중개거래,서울 강북구,68.675,5,318-5,N,25.09.17,11305,개인,미아동,강북구
105,해모로아파트,2003,개인,,,"47,800",2,6,2025,중개거래,서울 강북구,59.94,16,139,N,25.07.09,11305,개인,번동,강북구
205,송천센트레빌,2010,개인,,,"84,500",3,6,2025,중개거래,서울 성북구,59.818,3,461,N,25.06.24,11305,개인,미아동,강북구
109,벽산라이브파크,2004,개인,,,"54,800",3,6,2025,중개거래,서울 강북구,60.0,6,1354,N,25.07.25,11305,개인,미아동,강북구
102,꿈의숲롯데캐슬,2017,개인,,,"91,500",3,6,2025,중개거래,"서울 강북구, 서울 구로구",84.98,5,4,N,25.08.29,11305,개인,미아동,강북구
103,미아동부센트레빌,2006,개인,,,"88,000",31,7,2025,중개거래,서울 강북구,84.93,11,474,N,25.10.16,11305,개인,미아동,강북구
120,래미안트리베라1단지,2010,개인,,,"89,000",30,7,2025,중개거래,서울 강북구,84.97,17,813,N,25.10.29,11305,개인,미아동,강북구
,기산그린,2000,개인,,,"51,700",19,7,2025,중개거래,서울 강북구,76.08,5,191,N,,11305,개인,번동,강북구
114,주공1단지,1991,개인,,,"53,500",24,7,2025,중개거래,서울 강북구,49.94,10,242,N,25.10.31,11305,개인,번동,강북구
202,송천센트레빌,2010,개인,,,"83,500",26,7,2025,중개거래,"서울 강북구, 서울 성북구",59.818,2,461,N,25.10.16,11305,개인,미아동,강북구
103,래미안수유,2001,개인,,,"75,500",22,7,2025,중개거래,서울 강북구,84.993,5,730,N,25.08.29,11305,개인,수유동,강북구
102,래미안수유,2001,개인,,,"56,300",22,7,2025,중개거래,서울 강북구,59.88,8,730,N,25.09.26,11305,개인,수유동,강북구
117,래미안트리베라1단지,2010,개인,,,"78,700",15,7,2025,중개거래,서울 강북구,59.6,9,813,N,25.09.24,11305,개인,미아동,강북구
216,삼성래미안트리베라2단지,2010,개인,,,"87,200",25,7,2025,중개거래,서울 강북구,84.29,2,812,N,25.10.31,11305,개인,미아동,강북구
,수유시그니티,2023,개인,,,"41,700",2,7,2025,직거래,,35.8,13,87-5,N,25.08.06,11305,개인,수유동,강북구
102,대우,2000,개인,,,"60,000",25,7,2025,중개거래,서울 도봉구,84.93,1,342,N,25.08.20,11305,개인,우이동,강북구
,북한산스카이뷰아파트,2020,개인,,,"42,000",30,7,2025,중개거래,서울 강북구,56.96,3,739,N,25.10.16,11305,개인,수유동,강북구
,더조은홈,2010,개인,,,"45,700",25,7,2025,중개거래,서울 강북구,80.87,3,410-32,N,25.10.31,11305,개인,번동,강북구
5,극동,1992,개인,,,"48,500",18,7,2025,중개거래,"서울 강북구, 서울 동대문구",71.3,10,553-61,N,26.01.16,11305,개인,수유동,강북구
120,삼각산아이원,2003,개인,,,"69,500",29,7,2025,중개거래,서울 강북구,84.705,9,1357,N,25.10.30,11305,개인,미아동,강북구
110,벽산라이브파크,2004,개인,,,"65,700",26,7,2025,중개거래,서울 강북구,84.89,13,1354,N,25.09.17,11305,개인,미아동,강북구
,수유프리미어엠,2016,개인,,,"10,000",29,7,2025,중개거래,서울 강북구,15.13,12,48-8,N,25.08.12,11305,개인,수유동,강북구
109,벽산라이브파크,2004,개인,,,"56,000",26,7,2025,중개거래,서울 강북구,60.0,19,1354,N,25.09.17,11305,개인,미아동,강북구
203,두산위브트레지움,2011,개인,,,"85,500",14,7,2025,중개거래,서울 강북구,84.97,19,811,N,25.10.15,11305,개인,미아동,강북구
102,꿈의숲해링턴플레이스,2019,개인,,,"81,500",26,7,2025,중개거래,서울 강북구,84.67,1,1369,N,25.11.14,11305,개인,미아동,강북구
,더조은홈,2010,개인,25.07.29,O,"45,700",25,7,2025,중개거래,서울 강북구,80.87,3,410-32,N,,11305,개인,번동,강북구
102,래미안수유,2001,개인,,,"57,000",15,7,2025,중개거래,서울 성북구,59.88,3,730,N,25.10.20,11305,개인,수유동,강북구
105,삼각산아이원,2003,개인,,,"64,000",26,7,2025,중개거래,서울 강북구,59.758,8,1357,N,25.11.19,11305,개인,미아동,강북구
214,삼성래미안트리베라2단지,2010,개인,,,"88,500",26,7,2025,중개거래,서울 강북구,84.29,2,812,N,25.10.20,11305,개인,미아동,강북구
120,삼각산아이원,2003,개인,,,"71,250",26,7,2025,중개거래,서울 강북구,84.705,13,1357,N,25.10.31,11305,개인,미아동,강북구
5,수유벽산1차,1993,개인,,,"66,300",7,7,2025,중개거래,서울 강북구,84.92,8,205,N,25.08.01,11305,개인,수유동,강북구
108,경남아너스빌(1356-0),2003,개인,,,"80,000",26,7,2025,중개거래,서울 노원구,114.922,5,1356,N,25.11.12,11305,개인,미아동,강북구
,수유시그니티,2023,개인,,,"55,000",5,7,2025,직거래,,48.59,10,87-5,N,25.08.29,11305,개인,수유동,강북구
212,두산위브트레지움,2011,개인,,,"73,000",23,7,2025,중개거래,서울 강북구,59.54,10,811,N,25.08.26,11305,개인,미아동,강북구
112,삼각산아이원,2003,개인,,,"69,800",5,7,2025,중개거래,서울 강북구,84.705,10,1357,N,25.11.28,11305,개인,미아동,강북구
,다인플레움,2004,개인,,,"31,000",22,7,2025,중개거래,서울 강북구,78.17,3,117-3,N,25.10.20,11305,개인,우이동,강북구
,주공1단지,1991,개인,25.08.27,O,"41,000",14,7,2025,중개거래,"서울 강북구, 서울 용산구",41.3,7,242,N,,11305,개인,번동,강북구
,수유다우아트리체,2018,개인,,,"13,000",23,7,2025,직거래,,14.86,6,279-74,N,25.07.25,11305,개인,수유동,강북구
103,현대(190-2),1992,개인,,,"59,900",13,7,2025,중개거래,서울 강북구,84.91,3,190-2,N,25.10.14,11305,개인,미아동,강북구
210,삼성래미안트리베라2단지,2010,개인,,,"85,800",10,7,2025,중개거래,서울 강북구,84.29,5,812,N,25.09.19,11305,개인,미아동,강북구
,현대꿈에그린,2001,개인,,,"40,000",19,7,2025,중개거래,서울 강북구,84.66,2,271-2,N,,11305,개인,번동,강북구
301,두산위브트레지움,2011,개인,,,"82,000",14,7,2025,중개거래,서울 강북구,84.97,13,811,N,25.09.02,11305,개인,미아동,강북구
103,오동공원현대,2001,개인,,,"57,000",19,7,2025,중개거래,서울 강북구,59.6283,13,760,N,25.12.19,11305,개인,번동,강북구
207,삼성래미안트리베라2단지,2010,개인,,,"79,500",5,7,2025,중개거래,서울 강북구,59.38,10,812,N,25.09.22,11305,개인,미아동,강북구
119,에스케이북한산시티,2004,개인,,,"70,000",7,7,2025,중개거래,서울 강북구,84.92,15,1353,N,25.09.30,11305,개인,미아동,강북구
,미아신구,2000,개인,,,"59,000",13,7,2025,중개거래,서울 강북구,84.9,9,1352,N,,11305,개인,미아동,강북구
105,주공1단지,1991,개인,,,"66,000",14,7,2025,중개거래,서울 강북구,84.41,4,242,N,25.10.14,11305,개인,번동,강북구
408,주공4단지,1991,개인,,,"42,000",5,7,2025,중개거래,서울 강북구,49.94,10,234,N,25.10.20,11305,개인,번동,강북구
