aptDong,aptNm,buildYear,buyerGbn,cdealDay,cdealType,dealAmount,dealDay,dealMonth,dealYear,dealingGbn,estateAgentSggNm,excluUseAr,floor,jibun,landLeaseholdGbn,rgstDate,sggCd,slerGbn,umdNm,region_name
101,서울숲푸르지오,2007,,,,"215,000",16,12,2023,중개거래,"서울 강남구, 서울 성동구",114.8,10,340,N,24.02.15,11200,,금호동4가,성동구
118,대림e-편한세상,2000,,,,"110,000",7,12,2023,중개거래,서울 성동구,84.87,10,347,N,24.02.27,11200,,행당동,성동구
105,행당한진타운,2000,,,,"120,000",4,12,2023,중개거래,서울 성동구,84.71,23,346,N,24.02.15,11200,,행당동,성동구
114,이편한세상금호파크힐스,2019,,,,"127,000",2,12,2023,중개거래,"서울 서초구, 서울 성동구",59.949,4,1823,N,24.07.19,11200,,금호동1가,성동구
8,신동아,1995,,,,"74,500",9,12,2023,중개거래,서울 성동구,59.97,10,344,N,24.01.29,11200,,행당동,성동구
105,쌍용,1997,,,,"117,000",13,12,2023,중개거래,서울 성동구,59.76,5,706,N,23.12.29,11200,,성수동1가,성동구
107,벽산,1996,,,,"90,000",8,12,2023,중개거래,서울 성동구,84.94,2,258,N,24.02.06,11200,,하왕십리동,성동구
1,한신무학,1989,,,,"76,000",13,12,2023,직거래,,75.2,4,990,N,23.12.13,11200,,하왕십리동,성동구
106,옥수파크힐스101동~116동,2016,,,,"148,000",1,12,2023,중개거래,서울 성동구,59.88,8,528,N,24.03.04,11200,,옥수동,성동구
105,옥수삼성,1999,,,,"145,000",6,12,2023,중개거래,서울 성동구,84.822,11,250,N,24.03.05,11200,,옥수동,성동구
6,신동아,1995,,,,"78,000",5,12,2023,중개거래,서울 성동구,59.97,8,344,N,24.02.26,11200,,행당동,성동구
111,왕십리풍림아이원,2004,,,,"120,000",2,12,2023,중개거래,서울 성동구,114.928,11,1061,N,24.01.30,11200,,하왕십리동,성동구
122,대림e-편한세상,2000,,,,"128,000",4,12,2023,중개거래,서울 성동구,114.94,5,347,N,24.04.08,11200,,행당동,성동구
,옥수파크힐스101동~116동,2016,,23.12.13,O,"148,000",1,12,2023,중개거래,서울 성동구,59.88,8,528,N,,11200,,옥수동,성동구
119,서울숲푸르지오,2007,,,,"120,000",2,12,2023,중개거래,서울 성동구,59.99,5,340,N,24.02.06,11200,,금호동4가,성동구
107,금호베스트빌,2001,,,,"92,500",1,12,2023,중개거래,서울 성동구 서울 중구,84.97,17,1052,N,24.01.19,11200,,하왕십리동,성동구
101,광나루현대,1996,,,,"85,000",30,1,2023,중개거래,경기 시흥시,84.92,1,567,N,23.05.04,11215,,광장동,광진구
102,광진하우스토리한강,2008,,,,"155,000",31,1,2023,직거래,,143.36,14,813,N,23.04.13,11215,,자양동,광진구
307,현대3,1990,,,,"120,000",30,1,2023,중개거래,서울 광진구,84.97,17,484,N,23.05.15,11215,,광장동,광진구
208,구의현대2단지,1996,,,,"135,200",30,1,2023,중개거래,서울 광진구,84.91,11,611,N,23.03.02,11215,,구의동,광진구
3,현대프라임,1997,,,,"88,300",27,1,2023,중개거래,서울 광진구,59.82,4,631-1,N,23.03.30,11215,,구의동,광진구
,스타파크,2022,,,,"64,000",26,1,2023,직거래,,54.91,10,59-1,N,23.02.17,11215,,구의동,광진구
101,에스케이,1999,,,,"48,000",20,1,2023,중개거래,서울 광진구,58.43,1,292,N,23.03.31,11215,,중곡동,광진구
5,한양,1983,,,,"180,000",20,1,2023,중개거래,서울 광진구,157.87,12,695,N,23.03.14,11215,,자양동,광진구
103,청구,1996,,,,"85,000",26,1,2023,중개거래,서울 광진구,59.95,19,566,N,23.04.28,11215,,광장동,광진구
101,한강성원,1997,,,,"90,000",16,1,2023,중개거래,서울 광진구,59.46,6,831-1,N,23.05.22,11215,,자양동,광진구
803,현대8(803동),1996,,,,"117,000",24,1,2023,중개거래,서울 광진구,84.95,21,569,N,23.06.15,11215,,광장동,광진구
103,광나루현대,1996,,,,"85,000",13,1,2023,중개거래,서울 광진구,84.92,6,567,N,23.03.17,11215,,광장동,광진구
1011,현대파크빌,2000,,,,"109,000",14,1,2023,중개거래,서울 광진구,59.55,11,577,N,23.05.22,11215,,광장동,광진구
106,우성1,1988,,,,"75,000",27,1,2023,중개거래,서울 광진구,51.57,4,579,N,23.05.12,11215,,자양동,광진구
101,테라팰리스건대2차,2018,,,,"82,000",31,1,2023,중개거래,서울 강남구,52.66,5,860,N,23.02.10,11215,,자양동,광진구
101,광나루현대,1996,,,,"110,000",17,1,2023,중개거래,서울 광진구,84.92,7,567,N,23.04.20,11215,,광장동,광진구
,광나루현대,1996,,23.02.09,O,"85,000",13,1,2023,중개거래,서울 광진구,84.92,6,567,N,,11215,,광장동,광진구
1002,현대파크빌,2000,,,,"130,000",19,1,2023,중개거래,서울 광진구,84.81,17,577,N,23.03.17,11215,,광장동,광진구
506,현대5,1989,,,,"132,000",20,1,2023,중개거래,서울 광진구,84.56,12,554-7,N,23.03.29,11215,,광장동,광진구
,강변현대하이엘,2004,,,,"107,000",6,1,2023,중개거래,서울 광진구,130.89,2,547,N,23.02.28,11215,,구의동,광진구
1,아스하임(111-102),2018,,,,"19,500",31,1,2023,중개거래,서울 광진구,14.11,11,111-102,N,23.01.31,11215,,화양동,광진구
202,우성2,1989,,,,"79,000",30,1,2023,중개거래,서울 광진구,51.57,2,520-2,N,23.03.10,11215,,자양동,광진구
D,더샵스타시티,2007,,,,"420,000",3,1,2023,중개거래,서울 광진구,243.94,42,227-7,N,23.04.28,11215,,자양동,광진구
101,한강성원,1997,,,,"106,000",7,1,2023,중개거래,서울 광진구,84.12,3,831-1,N,23.03.08,11215,,자양동,광진구
,구의현대홈시티,2006,,,,"90,000",11,1,2023,중개거래,서울 광진구,84.93,18,779-8,N,23.05.10,11215,,자양동,광진구
102,광장자이,2008,,,,"180,000",5,1,2023,중개거래,서울 광진구,158.26,9,581,N,23.03.31,11215,,광장동,광진구
6,중곡2단지,1976,,,,"55,000",5,1,2023,중개거래,서울 광진구,55.87,3,190-26,N,23.04.07,11215,,중곡동,광진구
1,아스하임(111-102),2018,,,,"19,600",21,1,2023,중개거래,서울 광진구,14.11,11,111-102,N,23.02.15,11215,,화양동,광진구
214,구의현대2단지,1996,,,,"130,000",16,1,2023,중개거래,서울 광진구,84.75,15,611,N,23.05.19,11215,,구의동,광진구
A,이튼타워리버2차,2006,,,,"95,000",19,1,2023,직거래,,84.61,6,507-6,N,23.01.30,11215,,자양동,광진구
104,래미안파크스위트,2018,,,,"84,700",10,1,2023,중개거래,서울 강북구,59.98,1,668,N,23.03.31,11215,,구의동,광진구
1,현대프라임,1997,,,,"82,000",17,1,2023,직거래,,59.82,17,631-1,N,23.01.18,11215,,구의동,광진구
,광진코지웰,2014,,,,"12,700",6,1,2023,중개거래,서울 광진구,15.63,5,113-1,N,23.01.26,11215,,화양동,광진구
,광진코지웰,2014,,23.01.16,O,"16,000",6,1,2023,중개거래,서울 광진구,18.63,8,113-1,N,,11215,,화양동,광진구
308,우성3,1989,,,,"113,000",5,1,2023,직거래,,84.91,2,516,N,23.05.12,11215,,자양동,광진구
8,현대프라임,1997,,,,"97,500",23,2,2023,중개거래,서울 광진구,59.82,17,631-1,N,23.06.09,11215,,구의동,광진구
,한솔리베르,2002,,,,"121,000",27,2,2023,중개거래,서울 광진구,83.31,10,672,N,23.05.10,11215,,자양동,광진구
1009,현대파크빌,2000,,,,"144,000",25,2,2023,중개거래,서울 광진구,84.81,9,577,N,23.05.19,11215,,광장동,광진구
201,우성2,1989,,,,"110,000",24,2,2023,중개거래,서울 광진구,80.1,14,520-2,N,23.04.21,11215,,자양동,광진구
104,금호베스트빌,2001,,,,"105,000",26,2,2023,중개거래,서울 광진구,84.91,9,578,N,23.04.27,11215,,광장동,광진구
래미안프리미어팰리스,래미안프리미어팰리스,2017,,,,"120,000",27,2,2023,중개거래,서울 광진구,84.92,6,859,N,23.03.20,11215,,자양동,광진구
301,현대3,1996,,,,"134,500",24,2,2023,중개거래,서울 광진구,84.9,10,670,N,23.05.11,11215,,자양동,광진구
601,자양현대6,1999,,,,"87,000",13,2,2023,중개거래,서울 광진구,59.98,7,786,N,23.04.07,11215,,자양동,광진구
1401,광장힐스테이트,2012,,,,"177,500",24,2,2023,중개거래,서울 광진구,84.97,18,582,N,23.05.01,11215,,광장동,광진구
,구의현대홈시티,2006,,,,"95,000",20,2,2023,중개거래,서울 광진구,84.93,13,779-8,N,23.04.17,11215,,자양동,광진구
506,현대5,1989,,,,"97,000",25,2,2023,중개거래,서울 광진구,59.67,15,554-7,N,23.04.06,11215,,광장동,광진구
203,구의현대2단지,1996,,,,"139,500",11,2,2023,중개거래,서울 광진구,84.91,22,611,N,23.06.30,11215,,구의동,광진구
104,금호베스트빌,2001,,,,"104,500",25,2,2023,중개거래,서울 광진구,84.91,6,578,N,23.05.31,11215,,광장동,광진구
1,현대프라임,1997,,,,"105,700",11,2,2023,중개거래,서울 광진구,59.82,11,631-1,N,23.06.28,11215,,구의동,광진구
103,청구,1996,,,,"88,500",13,2,2023,중개거래,서울 광진구,59.95,11,566,N,23.07.21,11215,,광장동,광진구
1005,현대파크빌,2000,,,,"138,000",11,2,2023,중개거래,서울 광진구,84.81,22,577,N,23.05.16,11215,,광장동,광진구
309,현대3,1990,,,,"90,000",16,2,2023,중개거래,서울 광진구,59.67,9,484,N,23.05.12,11215,,광장동,광진구
904,광장현대9단지,1999,,,,"116,000",16,2,2023,중개거래,서울 광진구,84.96,11,576,N,23.06.30,11215,,광장동,광진구
102,한화꿈에그린,2006,,,,"135,000",17,2,2023,중개거래,서울 광진구,84.57,11,853,N,23.06.05,11215,,자양동,광진구
,광진코지웰,2014,,,,"15,500",20,2,2023,중개거래,서울 광진구,19.2,8,113-1,N,23.03.30,11215,,화양동,광진구
102,금호베스트빌,2001,,,,"107,000",7,2,2023,중개거래,서울 광진구,84.91,15,578,N,23.05.12,11215,,광장동,광진구
104,청구,1996,,,,"87,000",13,2,2023,중개거래,서울 광진구,59.95,9,566,N,23.06.07,11215,,광장동,광진구
1011,현대파크빌,2000,,,,"111,000",25,2,2023,중개거래,서울 광진구,59.55,16,577,N,23.05.19,11215,,광장동,광진구
304,현대3,1990,,,,"124,500",10,2,2023,중개거래,서울 광진구 서울 송파구,84.97,12,484,N,23.06.20,11215,,광장동,광진구
,스타파크,2022,,,,"70,000",3,2,2023,직거래,,55.34,7,59-1,N,23.03.02,11215,,구의동,광진구
101,세양,2002,,,,"110,000",14,2,2023,중개거래,서울 광진구,84.32,20,658,N,23.06.05,11215,,구의동,광진구
2,한강극동,1991,,,,"76,000",16,2,2023,중개거래,서울 광진구,84.41,3,57-103,N,23.02.27,11215,,자양동,광진구
804,자양8차현대홈타운,2002,,,,"135,000",24,2,2023,중개거래,서울 광진구,108.43,19,789,N,23.03.31,11215,,자양동,광진구
102,세양,2002,,,,"120,000",4,2,2023,중개거래,서울 광진구,84.32,12,658,N,23.03.31,11215,,구의동,광진구
103,청구,1996,,,,"89,000",3,2,2023,중개거래,서울 광진구,59.95,8,566,N,23.04.04,11215,,광장동,광진구
,광진코지웰,2014,,,,"16,000",20,2,2023,중개거래,서울 광진구,18.63,10,113-1,N,23.02.27,11215,,화양동,광진구
1,한강극동,1991,,,,"110,000",11,2,2023,중개거래,서울 광진구,84.45,9,57-103,N,23.04.19,11215,,자양동,광진구
102,광진하우스토리한강,2008,,,,"218,000",2,2,2023,중개거래,서울 광진구,143.36,10,813,N,23.04.28,11215,,자양동,광진구
209,구의현대2단지,1996,,,,"120,000",4,2,2023,중개거래,서울 광진구,84.86,5,611,N,23.03.31,11215,,구의동,광진구
304,현대3,1990,,,,"105,000",4,2,2023,중개거래,서울 광진구,84.97,2,484,N,23.03.31,11215,,광장동,광진구
,광진코지웰,2014,,23.02.24,O,"16,000",20,2,2023,중개거래,서울 광진구,18.63,10,113-1,N,,11215,,화양동,광진구
,광진코지웰,2014,,,,"13,700",14,2,2023,중개거래,서울 광진구,15.2,11,113-1,N,23.02.28,11215,,화양동,광진구
광진트라팰리스(B동),광진트라팰리스,2006,,,,"210,000",2,2,2023,중개거래,서울 광진구,119.11,28,854,N,23.07.14,11215,,자양동,광진구
202,우성2,1989,,,,"76,500",10,2,2023,중개거래,서울 광진구,51.57,4,520-2,N,23.07.03,11215,,자양동,광진구
,광진코지웰,2014,,,,"24,000",18,2,2023,직거래,,24.85,7,113-1,N,23.02.21,11215,,화양동,광진구
제103,화양현대,1999,,,,"75,000",2,2,2023,중개거래,서울 광진구,59.97,9,234,N,23.04.28,11215,,화양동,광진구
B,이튼타워리버5차,2009,,,,"165,000",8,2,2023,중개거래,서울 강남구,159.97,5,856,N,23.02.28,11215,,자양동,광진구
212,구의현대2단지,1996,,,,"130,000",7,2,2023,중개거래,서울 광진구,84.91,13,611,N,23.02.14,11215,,구의동,광진구
501,현대5,1989,,,,"90,000",4,2,2023,중개거래,서울 광진구,59.67,15,554-7,N,23.02.16,11215,,광장동,광진구
,현대5,1989,,23.02.09,O,"90,000",4,2,2023,중개거래,서울 광진구,59.67,15,554-7,N,,11215,,광장동,광진구
301,우성3,1989,,,,"117,000",1,2,2023,중개거래,서울 광진구,72.34,4,516,N,23.03.20,11215,,자양동,광진구
,경남아너스빌,1997,,,,"70,000",2,2,2023,직거래,,59.79,7,666-28,N,23.02.02,11215,,자양동,광진구
102,테라팰리스건대2차,2018,,,,"105,000",16,2,2023,중개거래,서울 강남구,75.03,17,860,N,23.03.27,11215,,자양동,광진구
C,더샵스타시티,2007,,,,"245,000",23,3,2023,중개거래,서울 광진구,163.53,10,227-7,N,23.06.30,11215,,자양동,광진구
5,극동1,1985,,,,"225,000",29,3,2023,중개거래,서울 광진구,156.92,7,218-1,N,23.07.31,11215,,광장동,광진구
701,자양7차현대홈타운,2001,,,,"92,000",31,3,2023,중개거래,서울 광진구,59.94,14,788,N,23.05.03,11215,,자양동,광진구
601,구의현대6단지,1994,,,,"100,000",20,3,2023,중개거래,서울 광진구,84.92,6,610,N,23.05.03,11215,,구의동,광진구
102,광나루현대,1996,,,,"95,000",21,3,2023,중개거래,서울 광진구,84.92,12,567,N,23.06.09,11215,,광장동,광진구
203,우성2,1989,,,,"83,500",23,3,2023,중개거래,서울 광진구,64.79,3,520-2,N,23.06.30,11215,,자양동,광진구
601,자양현대6,1999,,,,"86,500",18,3,2023,중개거래,서울 광진구,59.98,6,786,N,23.09.08,11215,,자양동,광진구
1,현대프라임,1997,,,,"94,000",31,3,2023,중개거래,서울 광진구,59.82,13,631-1,N,23.06.22,11215,,구의동,광진구
102,광진We’vePark,2008,,,,"114,500",30,3,2023,중개거래,서울 관악구 서울 광진구,131.35,14,503,N,23.05.30,11215,,군자동,광진구
101,한강우성,1993,,,,"127,000",29,3,2023,중개거래,서울 광진구,84.72,24,87-1,N,23.06.09,11215,,자양동,광진구
한강로얄아파트,한강로얄,2004,,,,"88,000",28,3,2023,중개거래,서울 광진구,123.39,1,498-2,N,23.05.23,11215,,자양동,광진구
301,현대3,1990,,,,"106,000",22,3,2023,중개거래,서울 광진구,74.92,14,484,N,23.05.25,11215,,광장동,광진구
304,현대3,1990,,,,"123,000",17,3,2023,중개거래,서울 광진구,84.97,12,484,N,23.06.23,11215,,광장동,광진구
901,자양9차현대홈타운,2002,,,,"117,500",22,3,2023,중개거래,서울 광진구,82.56,10,790,N,23.07.31,11215,,자양동,광진구
108,e편한세상광진그랜드파크,2021,,,,"180,000",25,3,2023,중개거래,서울 광진구,115.9468,23,680,N,23.05.25,11215,,구의동,광진구
101,성원,1998,,,,"52,500",27,3,2023,중개거래,서울 중랑구,59.82,20,681,N,23.07.10,11215,,중곡동,광진구
106,래미안파크스위트,2018,,,,"141,000",16,3,2023,중개거래,서울 광진구,84.98,10,668,N,23.05.19,11215,,구의동,광진구
202,구의현대2단지,1996,,,,"115,000",30,3,2023,직거래,,84.91,3,611,N,23.05.19,11215,,구의동,광진구
1,현대프라임,1997,,,,"93,000",23,3,2023,중개거래,서울 광진구,59.82,15,631-1,N,23.07.25,11215,,구의동,광진구
101,광진하우스토리한강,2008,,,,"200,000",22,3,2023,중개거래,서울 광진구,141.54,13,813,N,23.06.20,11215,,자양동,광진구
103,자양삼성,1999,,,,"92,800",11,3,2023,중개거래,서울 광진구,84.96,3,787,N,23.05.26,11215,,자양동,광진구
3,한양,1983,,,,"174,000",30,3,2023,직거래,,157.87,4,695,N,23.04.07,11215,,자양동,광진구
8,현대프라임,1997,,,,"93,500",16,3,2023,중개거래,서울 광진구,59.82,21,631-1,N,23.06.05,11215,,구의동,광진구
602,구의현대6단지,1994,,,,"100,500",8,3,2023,중개거래,서울 광진구,84.92,7,610,N,23.06.02,11215,,구의동,광진구
108,신동아파밀리에,2007,,,,"130,000",9,3,2023,중개거래,서울 강동구 서울 광진구,84.55,12,250,N,23.04.05,11215,,광장동,광진구
104,청구,1996,,,,"90,000",11,3,2023,중개거래,서울 광진구,59.95,19,566,N,23.07.31,11215,,광장동,광진구
308,현대3,1990,,,,"122,000",22,3,2023,중개거래,서울 광진구,84.97,8,484,N,23.09.04,11215,,광장동,광진구
8,현대프라임,1997,,,,"91,500",6,3,2023,중개거래,서울 광진구,59.82,24,631-1,N,23.06.12,11215,,구의동,광진구
1004,현대파크빌,2000,,,,"110,000",11,3,2023,중개거래,서울 광진구,59.76,22,577,N,23.09.15,11215,,광장동,광진구
101,아차산포레안,2010,,,,"82,000",22,3,2023,중개거래,서울 강남구,84.68,3,663,N,23.03.28,11215,,구의동,광진구
2,한강극동,1991,,,,"107,000",4,3,2023,중개거래,서울 광진구,84.47,10,57-103,N,23.06.30,11215,,자양동,광진구
D,더샵스타시티,2007,,,,"175,000",10,3,2023,중개거래,서울 광진구 서울 성동구,119.41,36,227-7,N,23.05.22,11215,,자양동,광진구
102,래미안파크스위트,2018,,,,"183,000",15,3,2023,중개거래,서울 광진구,126.89,1,668,N,23.03.28,11215,,구의동,광진구
305,현대3,1990,,,,"122,000",7,3,2023,중개거래,서울 강동구 서울 광진구,84.97,15,484,N,23.07.20,11215,,광장동,광진구
101,한강우성,1993,,,,"139,000",8,3,2023,중개거래,서울 광진구,84.72,12,87-1,N,23.07.06,11215,,자양동,광진구
6,극동2,1989,,,,"128,500",3,3,2023,중개거래,서울 광진구,84.55,1,218-1,N,23.04.18,11215,,광장동,광진구
1011,현대파크빌,2000,,,,"101,000",21,3,2023,중개거래,서울 광진구,59.55,2,577,N,23.05.25,11215,,광장동,광진구
108,래미안파크스위트,2018,,,,"185,000",18,3,2023,중개거래,서울 광진구,117.68,6,668,N,23.03.27,11215,,구의동,광진구
901,자양9차현대홈타운,2002,,,,"134,000",20,3,2023,중개거래,서울 광진구 서울 성동구,94.76,5,790,N,23.06.22,11215,,자양동,광진구
1005,자양10차현대홈타운,2002,,,,"117,000",1,3,2023,중개거래,서울 광진구,84.46,5,792,N,23.03.31,11215,,자양동,광진구
,광진코지웰,2014,,,,"12,800",16,3,2023,중개거래,서울 광진구,15.2,4,113-1,N,23.04.14,11215,,화양동,광진구
1,현대프라임,1997,,,,"93,000",6,3,2023,중개거래,서울 광진구,59.82,16,631-1,N,23.05.11,11215,,구의동,광진구
703,자양7차현대홈타운,2001,,,,"93,000",10,3,2023,중개거래,서울 광진구,59.94,14,788,N,23.05.16,11215,,자양동,광진구
801,"현대8(801동,802동)",1995,,,,"121,000",3,3,2023,중개거래,서울 광진구,84.92,12,565,N,23.05.04,11215,,광장동,광진구
103,금호베스트빌,2001,,,,"100,000",9,3,2023,중개거래,서울 광진구 서울 종로구,84.91,14,578,N,23.04.20,11215,,광장동,광진구
D,더샵스타시티,2007,,,,"190,500",6,3,2023,중개거래,서울 광진구,139.6,22,227-7,N,23.05.25,11215,,자양동,광진구
104,래미안파크스위트,2018,,,,"61,500",10,3,2023,중개거래,경기 성남분당구,59.98,11,668,N,23.05.02,11215,,구의동,광진구
,흥화빌라트,1998,,,,"155,000",2,3,2023,중개거래,서울 강남구,202.1,1,188-27,N,23.03.20,11215,,광장동,광진구
12,워커힐,1978,,,,"300,000",17,4,2023,중개거래,서울 광진구,226.45,2,145-8,N,23.07.13,11215,,광장동,광진구
,워커힐,1978,,23.07.03,O,"300,000",17,4,2023,중개거래,서울 광진구,226.45,2,145-8,N,,11215,,광장동,광진구
101,우방리버파크,2003,,,,"115,000",11,4,2023,중개거래,서울 강동구,84.99,13,793,N,23.08.07,11215,,자양동,광진구
310,현대3,1990,,,,"77,000",27,4,2023,직거래,,84.97,5,484,N,23.05.26,11215,,광장동,광진구
,자양동명진센트라임,2017,,,,"36,000",26,4,2023,중개거래,서울 광진구,30.49,6,219-11,N,23.05.31,11215,,자양동,광진구
104,청구,1996,,,,"91,800",28,4,2023,중개거래,서울 광진구 서울 송파구,59.95,9,566,N,23.08.10,11215,,광장동,광진구
아파트101동,광진스위트엠아파트,2021,,,,"87,000",19,4,2023,중개거래,서울 광진구,84.99,5,532,N,23.06.01,11215,,화양동,광진구
308,현대3,1990,,,,"109,000",29,4,2023,중개거래,서울 광진구,84.97,1,484,N,23.06.09,11215,,광장동,광진구
C,이튼타워리버5차,2009,,,,"168,000",20,4,2023,중개거래,서울 광진구,84.98,10,856,N,23.08.30,11215,,자양동,광진구
802,"현대8(801동,802동)",1995,,,,"140,500",29,4,2023,중개거래,서울 광진구,84.92,23,565,N,23.07.28,11215,,광장동,광진구
D,더샵스타시티,2007,,,,"242,000",21,4,2023,중개거래,서울 광진구,163.53,31,227-7,N,23.07.04,11215,,자양동,광진구
,현대13차폴라트리움,2006,,,,"108,500",19,4,2023,중개거래,서울 광진구,84.85,7,199-23,N,23.08.25,11215,,구의동,광진구
11,워커힐,1978,,,,"317,000",28,4,2023,중개거래,서울 광진구,226.44,10,145-8,N,23.06.27,11215,,광장동,광진구
명성아파트,명성,2018,,,,"74,000",22,4,2023,중개거래,서울 광진구,64.85,2,607-31,N,23.08.01,11215,,자양동,광진구
603,구의현대6단지,1994,,,,"120,000",26,4,2023,중개거래,서울 광진구,84.92,4,610,N,23.07.31,11215,,구의동,광진구
106,e편한세상광진그랜드파크,2021,,,,"160,000",26,4,2023,중개거래,서울 광진구,84.9716,16,680,N,24.04.22,11215,,구의동,광진구
209,구의현대2단지,1996,,,,"132,500",26,4,2023,중개거래,서울 광진구,84.86,16,611,N,23.07.31,11215,,구의동,광진구
,은진아파트5차,2002,,,,"40,500",20,4,2023,중개거래,서울 광진구,65.73,1,57-3,N,23.09.22,11215,,구의동,광진구
A,이튼타워리버2차,2006,,,,"142,000",30,4,2023,중개거래,서울 광진구,84.61,20,507-6,N,23.09.25,11215,,자양동,광진구
,워커힐,1978,,23.06.27,O,"300,000",17,4,2023,중개거래,서울 광진구,226.45,2,145-8,N,,11215,,광장동,광진구
201,구의현대2단지,1996,,,,"120,000",28,4,2023,중개거래,서울 광진구,84.91,4,611,N,23.05.10,11215,,구의동,광진구
,한솔리베르,2002,,,,"120,000",23,4,2023,중개거래,서울 광진구,83.38,17,672,N,23.07.20,11215,,자양동,광진구
3,현대프라임,1997,,,,"97,800",22,4,2023,중개거래,서울 광진구,59.82,29,631-1,N,23.06.19,11215,,구의동,광진구
D,더샵스타시티,2007,,,,"175,000",22,4,2023,중개거래,경기 성남분당구 서울 광진구,119.41,9,227-7,N,23.08.31,11215,,자양동,광진구
203,구의현대2단지,1996,,,,"138,000",15,4,2023,중개거래,서울 광진구,84.91,7,611,N,23.07.17,11215,,구의동,광진구
,우방리버파크,2003,,23.06.27,O,"115,000",11,4,2023,중개거래,서울 강동구,84.99,13,793,N,,11215,,자양동,광진구
101,에스케이,1999,,,,"48,000",12,4,2023,중개거래,서울 광진구,58.43,3,292,N,23.08.22,11215,,중곡동,광진구
D,이튼타워리버5차,2009,,,,"155,000",6,4,2023,중개거래,서울 광진구,84.92,6,856,N,23.07.20,11215,,자양동,광진구
303,현대3,1990,,,,"110,000",11,4,2023,중개거래,서울 광진구,74.92,9,484,N,23.08.14,11215,,광장동,광진구
104,래미안파크스위트,2018,,,,"108,000",28,4,2023,중개거래,서울 광진구,59.98,2,668,N,23.05.12,11215,,구의동,광진구
102,테라팰리스건대2차,2018,,,,"99,500",3,4,2023,중개거래,서울 광진구,82.94,5,860,N,23.05.26,11215,,자양동,광진구
8,현대프라임,1997,,,,"95,000",6,4,2023,중개거래,서울 광진구,59.82,14,631-1,N,23.05.31,11215,,구의동,광진구
8,현대프라임,1997,,,,"97,300",15,4,2023,중개거래,서울 광진구,59.82,10,631-1,N,23.08.23,11215,,구의동,광진구
904,광장현대9단지,1999,,,,"98,000",22,4,2023,중개거래,서울 강서구 서울 광진구,59.97,4,576,N,23.07.14,11215,,광장동,광진구
105,래미안파크스위트,2018,,,,"79,000",13,4,2023,중개거래,서울 광진구,59.98,7,668,N,23.05.12,11215,,구의동,광진구
D,더샵스타시티,2007,,,,"232,000",4,4,2023,중개거래,서울 광진구,163.53,25,227-7,N,23.06.16,11215,,자양동,광진구
210,구의현대2단지,1996,,,,"129,000",15,4,2023,중개거래,서울 광진구,84.86,23,611,N,23.07.14,11215,,구의동,광진구
101,구의강변우성아파트,1992,,,,"110,000",8,4,2023,중개거래,서울 광진구,84.76,17,546-7,N,23.05.15,11215,,구의동,광진구
3,현대프라임,1997,,,,"97,200",11,4,2023,중개거래,서울 광진구,59.82,27,631-1,N,23.05.30,11215,,구의동,광진구
305,현대3,1990,,,,"122,000",22,4,2023,중개거래,서울 광진구,84.97,4,484,N,23.07.14,11215,,광장동,광진구
103,청구,1996,,,,"89,000",15,4,2023,중개거래,서울 광진구,59.95,22,566,N,23.07.14,11215,,광장동,광진구
8,현대프라임,1997,,,,"93,500",7,4,2023,중개거래,서울 광진구,59.82,27,631-1,N,23.06.30,11215,,구의동,광진구
1003,현대파크빌,2000,,,,"140,000",15,4,2023,중개거래,서울 광진구 서울 성동구,84.81,19,577,N,23.06.30,11215,,광장동,광진구
C,더샵스타시티,2007,,,,"240,000",18,4,2023,직거래,,163.53,32,227-7,N,23.05.09,11215,,자양동,광진구
B,이튼타워리버5차,2009,,,,"200,000",8,4,2023,중개거래,서울 광진구,194.42,20,856,N,23.07.31,11215,,자양동,광진구
1,솔렌시아2,2015,,,,"30,900",18,4,2023,중개거래,서울 광진구 서울 송파구,31.13,8,236-25,N,23.07.25,11215,,구의동,광진구
1011,현대파크빌,2000,,,,"117,000",12,4,2023,중개거래,서울 광진구,59.55,13,577,N,23.08.11,11215,,광장동,광진구
102,테라팰리스건대2차,2018,,,,"80,000",21,4,2023,중개거래,서울 광진구,45.39,10,860,N,23.05.30,11215,,자양동,광진구
101,자양강변I-Park,2006,,,,"150,000",5,4,2023,중개거래,서울 광진구,84.95,9,809,N,23.05.30,11215,,자양동,광진구
703,자양7차현대홈타운,2001,,,,"90,500",10,4,2023,중개거래,서울 광진구,59.94,8,788,N,23.06.08,11215,,자양동,광진구
광진트라팰리스(B동),광진트라팰리스,2006,,,,"183,000",18,4,2023,중개거래,서울 광진구,119.11,6,854,N,23.08.04,11215,,자양동,광진구
,자양동명진센트라임,2017,,,,"36,800",4,4,2023,중개거래,서울 광진구,30.49,13,219-11,N,23.05.24,11215,,자양동,광진구
209,구의현대2단지,1996,,,,"120,000",3,4,2023,중개거래,서울 광진구,84.86,4,611,N,23.06.26,11215,,구의동,광진구
101,자양강변I-Park,2006,,,,"133,500",1,4,2023,중개거래,서울 광진구,84.95,3,809,N,23.06.23,11215,,자양동,광진구
211,구의현대2단지,1996,,,,"116,000",4,4,2023,중개거래,서울 광진구,84.75,10,611,N,23.04.25,11215,,구의동,광진구
아파트 101동,자양호반써밋,2021,,,,"60,300",17,4,2023,중개거래,서울 광진구,40.183,18,861,N,23.04.19,11215,,자양동,광진구
