aptDong,aptNm,buildYear,buyerGbn,cdealDay,cdealType,dealAmount,dealDay,dealMonth,dealYear,dealingGbn,estateAgentSggNm,excluUseAr,floor,jibun,landLeaseholdGbn,rgstDate,sggCd,slerGbn,umdNm,region_name
201,한일2,2000,개인,,,"70,000",29,11,2024,중개거래,서울 노원구,84.846,10,927,N,25.01.24,11350,개인,월계동,노원구
303,사슴3,1995,개인,,,"45,000",30,11,2024,중개거래,"서울 노원구, 서울 동대문구",49.5,5,320-11,N,25.02.27,11350,개인,월계동,노원구
212,현대그린,1998,개인,,,"59,900",27,11,2024,중개거래,서울 노원구,84.99,3,49,N,25.02.14,11350,개인,중계동,노원구
1,극동,1988,개인,,,"65,000",27,11,2024,중개거래,서울 노원구,70.56,11,271-3,N,25.01.02,11350,개인,하계동,노원구
2,한신1차,1987,개인,,,"40,500",25,11,2024,중개거래,"서울 노원구, 서울 도봉구",53.96,10,135,N,25.02.21,11350,개인,상계동,노원구
6,동신,1983,개인,,,"67,500",15,11,2024,중개거래,서울 노원구,71.83,5,436,N,25.04.04,11350,개인,월계동,노원구
1,한신1,1988,개인,,,"30,000",19,11,2024,중개거래,서울 노원구,27.0,6,284,N,25.02.07,11350,개인,하계동,노원구
나,삼창,1984,개인,,,"44,000",23,11,2024,중개거래,서울 노원구,56.59,2,448-3,N,25.01.21,11350,개인,월계동,노원구
617,상계주공6(고층),1988,개인,,,"48,500",9,11,2024,중개거래,서울 노원구,41.3,14,720,N,24.12.31,11350,개인,상계동,노원구
102,수락현대,1995,개인,,,"50,000",7,11,2024,중개거래,서울 노원구,84.87,1,1272,N,24.12.10,11350,개인,상계동,노원구
,양지마을(대림)2,1999,개인,25.01.13,O,"63,000",12,11,2024,중개거래,서울 노원구,59.4,2,588,N,,11350,개인,중계동,노원구
101,미라보(성림),2006,개인,,,"49,000",30,11,2024,중개거래,서울 노원구,84.5,9,1320,N,25.02.28,11350,개인,상계동,노원구
101,미라보(성림),2006,개인,,,"42,000",4,11,2024,중개거래,서울 노원구,60.0,6,1320,N,24.12.04,11350,개인,상계동,노원구
101,미라보(성림),2006,개인,,,"49,000",30,11,2024,중개거래,서울 노원구,84.5,13,1320,N,25.02.21,11350,개인,상계동,노원구
409,상계주공4(고층),1988,개인,,,"59,000",4,11,2024,직거래,,58.01,15,749-5,N,24.12.24,11350,개인,상계동,노원구
청우시티아파트,청우씨티아파트,2004,개인,,,"45,500",30,11,2024,중개거래,서울 노원구,84.9,3,569-20,N,25.03.04,11350,개인,공릉동,노원구
120,한진한화그랑빌,2002,개인,,,"85,000",28,11,2024,중개거래,서울 노원구,84.97,4,18,N,25.02.20,11350,개인,월계동,노원구
1,한신1,1988,개인,,,"30,000",27,11,2024,중개거래,서울 노원구,27.0,10,284,N,24.12.30,11350,개인,하계동,노원구
104,중계그린1단지,1990,개인,,,"39,900",29,11,2024,중개거래,서울 노원구,39.91,5,502-1,N,25.01.21,11350,개인,중계동,노원구
103,대동,1997,개인,,,"54,300",13,11,2024,중개거래,서울 노원구,59.76,10,925,N,25.02.03,11350,개인,월계동,노원구
201,청암2단지,2001,개인,,,"40,000",24,11,2024,중개거래,서울 노원구,49.77,4,1276,N,25.01.24,11350,법인,상계동,노원구
,우방아파트,2000,개인,25.09.04,O,"54,200",11,11,2024,중개거래,서울 노원구,61.151,3,108,N,,11350,개인,공릉동,노원구
,건양노블레스빌,2003,개인,,,"67,500",23,11,2024,중개거래,서울 노원구,84.659,8,938,N,25.02.26,11350,개인,월계동,노원구
408,상계주공4(고층),1988,개인,,,"54,000",19,11,2024,중개거래,서울 노원구,49.94,11,749-5,N,25.02.24,11350,개인,상계동,노원구
20,미륭,1986,개인,,,"66,000",9,11,2024,중개거래,서울 노원구,51.48,10,13,N,25.03.05,11350,개인,월계동,노원구
1008,상계주공10(고층),1988,개인,,,"54,000",16,11,2024,중개거래,서울 노원구,58.01,2,666,N,25.02.20,11350,개인,상계동,노원구
202,초안2,1997,개인,,,"38,800",27,11,2024,중개거래,서울 노원구,49.6,11,924,N,25.01.03,11350,개인,월계동,노원구
102,미라보(성림),2006,개인,,,"24,000",25,11,2024,직거래,,60.0,14,1320,N,24.11.28,11350,개인,상계동,노원구
2,동신,1983,개인,,,"62,000",20,11,2024,중개거래,서울 노원구,70.81,11,436,N,25.01.21,11350,개인,월계동,노원구
103,중계그린1단지,1990,개인,,,"38,500",24,11,2024,중개거래,서울 노원구,39.78,2,502-1,N,24.12.12,11350,개인,중계동,노원구
101,공릉2신도브래뉴아파트,2002,개인,,,"62,500",7,11,2024,중개거래,서울 노원구,72.73,8,749,N,25.02.18,11350,개인,공릉동,노원구
106,태릉해링턴플레이스,2022,개인,,,"81,000",30,11,2024,중개거래,서울 노원구,59.98,19,758,N,24.12.03,11350,개인,공릉동,노원구
,소담빌,2014,개인,,,"9,700",26,11,2024,중개거래,서울 노원구,14.65,9,330-29,N,24.12.26,11350,개인,상계동,노원구
,상계주공10(고층),1988,개인,25.03.10,O,"50,000",28,11,2024,중개거래,서울 노원구,49.94,10,666,N,,11350,공공기관,상계동,노원구
15,상아,1989,개인,,,"48,000",17,11,2024,중개거래,서울 노원구,51.29,12,505,N,25.01.02,11350,개인,중계동,노원구
104,한진한화그랑빌,2002,개인,,,"79,400",7,11,2024,중개거래,서울 노원구,75.81,3,18,N,25.02.28,11350,개인,월계동,노원구
1,경남,1989,개인,,,"80,000",19,11,2024,중개거래,서울 노원구,84.97,13,505,N,25.02.27,11350,개인,중계동,노원구
2,동신,1983,개인,,,"59,000",14,11,2024,중개거래,서울 노원구,70.81,12,436,N,25.03.10,11350,개인,월계동,노원구
8,한신3차,1990,개인,,,"45,000",12,11,2024,중개거래,서울 노원구,60.44,2,458,N,25.02.03,11350,개인,상계동,노원구
111,현대,2000,개인,,,"89,000",20,11,2024,중개거래,서울 노원구,114.99,8,929,N,24.11.28,11350,개인,월계동,노원구
105,동양엔파트,2003,개인,,,"80,000",25,11,2024,직거래,,84.88,12,1305,N,25.02.03,11350,개인,상계동,노원구
109,태릉해링턴플레이스,2022,개인,,,"108,000",2,11,2024,중개거래,서울 노원구,84.98,9,758,N,24.12.26,11350,개인,공릉동,노원구
207,청암2단지,2001,개인,,,"41,500",25,11,2024,중개거래,서울 노원구,49.77,11,1276,N,24.12.30,11350,개인,상계동,노원구
1018,태강아파트(아이파크),1999,개인,,,"45,500",15,11,2024,중개거래,서울 노원구,49.6,2,81,N,25.03.21,11350,개인,공릉동,노원구
602,장미(시영6),1989,개인,,,"53,000",25,11,2024,중개거래,서울 노원구,49.5,9,273,N,25.02.07,11350,개인,하계동,노원구
1101,상계주공11(고층),1988,개인,,,"49,500",19,11,2024,중개거래,서울 노원구,49.94,3,652,N,24.12.06,11350,개인,상계동,노원구
105,상계주공1(고층),1988,개인,,,"55,000",6,11,2024,중개거래,서울 노원구,58.01,3,765,N,25.02.06,11350,개인,상계동,노원구
109,보람아파트,1988,개인,,,"48,000",19,11,2024,중개거래,서울 노원구,54.59,8,639,N,25.02.26,11350,개인,상계동,노원구
109,보람아파트,1988,개인,,,"47,200",13,11,2024,중개거래,서울 노원구,54.59,10,639,N,25.02.05,11350,개인,상계동,노원구
1114,상계주공11(고층),1988,개인,,,"56,000",12,11,2024,중개거래,서울 노원구,59.28,14,652,N,25.01.13,11350,개인,상계동,노원구
107,현대,2000,개인,,,"66,500",11,11,2024,중개거래,서울 노원구,59.95,9,929,N,24.12.19,11350,법인,월계동,노원구
37,삼호4,1987,개인,,,"56,500",23,11,2024,중개거래,서울 노원구,50.18,5,12,N,25.02.03,11350,개인,월계동,노원구
21,미륭,1986,개인,,,"66,000",23,11,2024,중개거래,서울 노원구,51.48,3,13,N,24.12.23,11350,개인,월계동,노원구
208,양지마을(대림)2,1999,개인,,,"56,000",22,11,2024,중개거래,서울 노원구,59.4,2,588,N,25.01.17,11350,개인,중계동,노원구
,태릉입구역이니티움,2024,공공기관,,,"29,800",26,11,2024,직거래,,23.98,3,684-41,N,24.11.27,11350,법인,공릉동,노원구
,태릉입구역이니티움,2024,공공기관,,,"24,400",26,11,2024,직거래,,20.01,3,684-41,N,24.11.27,11350,법인,공릉동,노원구
,태릉입구역이니티움,2024,공공기관,,,"29,950",26,11,2024,직거래,,23.98,4,684-41,N,24.11.27,11350,법인,공릉동,노원구
,태릉입구역이니티움,2024,공공기관,,,"24,500",26,11,2024,직거래,,20.01,4,684-41,N,24.11.27,11350,법인,공릉동,노원구
,태릉입구역이니티움,2024,공공기관,,,"30,400",26,11,2024,직거래,,23.98,5,684-41,N,24.11.27,11350,법인,공릉동,노원구
,태릉입구역이니티움,2024,공공기관,,,"24,750",26,11,2024,직거래,,20.01,5,684-41,N,24.11.27,11350,법인,공릉동,노원구
,태릉입구역이니티움,2024,공공기관,,,"30,700",26,11,2024,직거래,,23.98,6,684-41,N,24.11.27,11350,법인,공릉동,노원구
,태릉입구역이니티움,2024,공공기관,,,"25,000",26,11,2024,직거래,,20.01,6,684-41,N,24.11.27,11350,법인,공릉동,노원구
,태릉입구역이니티움,2024,공공기관,,,"31,000",26,11,2024,직거래,,23.98,7,684-41,N,24.11.27,11350,법인,공릉동,노원구
,태릉입구역이니티움,2024,공공기관,,,"25,250",26,11,2024,직거래,,20.01,7,684-41,N,24.11.27,11350,법인,공릉동,노원구
,태릉입구역이니티움,2024,공공기관,,,"31,300",26,11,2024,직거래,,23.98,8,684-41,N,24.11.27,11350,법인,공릉동,노원구
,태릉입구역이니티움,2024,공공기관,,,"25,650",26,11,2024,직거래,,20.01,8,684-41,N,24.11.27,11350,법인,공릉동,노원구
,태릉입구역이니티움,2024,공공기관,,,"31,450",26,11,2024,직거래,,23.98,9,684-41,N,24.11.27,11350,법인,공릉동,노원구
,태릉입구역이니티움,2024,공공기관,,,"25,750",26,11,2024,직거래,,20.01,9,684-41,N,24.11.27,11350,법인,공릉동,노원구
,태릉입구역이니티움,2024,공공기관,,,"31,450",26,11,2024,직거래,,23.98,10,684-41,N,24.11.27,11350,법인,공릉동,노원구
,태릉입구역이니티움,2024,공공기관,,,"25,750",26,11,2024,직거래,,20.01,10,684-41,N,24.11.27,11350,법인,공릉동,노원구
104,학여울청구,1999,개인,,,"87,200",25,11,2024,중개거래,서울 노원구,84.77,6,354,N,25.03.20,11350,개인,하계동,노원구
701,주공7,1993,개인,,,"40,250",15,11,2024,중개거래,서울 노원구,44.1,14,363-1,N,24.11.29,11350,개인,중계동,노원구
5,동신,1983,개인,,,"74,000",23,11,2024,중개거래,서울 노원구,106.74,1,436,N,25.03.31,11350,개인,월계동,노원구
1,미성,1986,개인,,,"56,000",20,11,2024,중개거래,서울 노원구,33.28,5,13,N,25.01.20,11350,개인,월계동,노원구
205,주공2,1992,개인,,,"35,400",7,11,2024,중개거래,서울 노원구,44.52,9,369,N,25.01.08,11350,개인,중계동,노원구
103,현대(6차),2018,개인,,,"51,000",15,11,2024,중개거래,서울 노원구,59.84,3,34-5,N,25.02.14,11350,개인,중계동,노원구
713,상계주공7(고층),1988,개인,,,"48,300",16,11,2024,중개거래,서울 노원구,45.9,13,691,N,25.02.11,11350,개인,상계동,노원구
201,은빛2단지,1998,개인,,,"49,850",21,11,2024,중개거래,서울 노원구,59.95,4,1256,N,25.01.17,11350,개인,상계동,노원구
207,상계2차중앙하이츠,1998,개인,,,"94,000",23,11,2024,중개거래,서울 노원구,134.97,21,1282,N,25.02.24,11350,개인,상계동,노원구
501,주공5,1992,개인,,,"49,000",13,11,2024,중개거래,서울 노원구,44.52,12,359-1,N,25.01.31,11350,개인,중계동,노원구
404,성원(사슴4),1995,개인,,,"35,500",19,11,2024,직거래,,39.6,1,322-1,N,24.12.09,11350,개인,월계동,노원구
38,삼호4,1987,개인,,,"60,500",7,11,2024,중개거래,서울 노원구,50.18,13,12,N,25.01.10,11350,개인,월계동,노원구
117,한진한화그랑빌,2002,개인,,,"74,000",23,11,2024,중개거래,서울 노원구,59.94,10,18,N,25.01.21,11350,개인,월계동,노원구
204,주공2,1992,개인,,,"33,500",12,11,2024,중개거래,서울 노원구,44.52,15,369,N,25.01.13,11350,개인,중계동,노원구
1214,상계주공12(고층),1988,개인,,,"58,500",1,11,2024,중개거래,서울 노원구,61.52,15,647,N,25.01.17,11350,개인,상계동,노원구
202,은빛2단지,1998,개인,,,"48,000",18,11,2024,중개거래,서울 노원구,59.95,7,1256,N,25.01.13,11350,개인,상계동,노원구
101,현대(6차),2018,개인,,,"101,000",16,11,2024,중개거래,서울 노원구,122.685,18,34-5,N,25.02.14,11350,개인,중계동,노원구
109,벽산,1989,개인,,,"38,500",16,11,2024,중개거래,서울 노원구,46.8,14,173-1,N,25.03.17,11350,개인,상계동,노원구
205,청암2단지,2001,개인,,,"48,350",23,11,2024,중개거래,서울 노원구,59.4,15,1276,N,25.02.04,11350,개인,상계동,노원구
306,상계주공3(고층),1987,개인,,,"41,000",14,11,2024,중개거래,서울 노원구,32.39,3,730-2,N,24.12.06,11350,개인,상계동,노원구
107,벽산,1989,개인,,,"31,800",21,11,2024,중개거래,서울 노원구,43.35,2,173-1,N,24.12.31,11350,개인,상계동,노원구
301,비콘드림힐3,2005,개인,,,"64,000",6,11,2024,중개거래,서울 노원구,84.978,4,1310,N,25.05.13,11350,개인,상계동,노원구
301,시영3차(라이프)아파트,1994,개인,,,"36,750",13,11,2024,중개거래,서울 노원구,39.6,5,715,N,25.01.03,11350,개인,공릉동,노원구
,양지마을(대림)2,1999,개인,24.11.26,O,"56,000",22,11,2024,중개거래,서울 노원구,59.4,2,588,N,,11350,개인,중계동,노원구
103,노원센트럴푸르지오,2021,개인,,,"77,500",20,11,2024,중개거래,서울 노원구,59.996,21,1355,N,25.01.31,11350,개인,상계동,노원구
202,주공2,1992,개인,,,"33,800",8,11,2024,중개거래,서울 노원구,38.64,8,556,N,25.02.06,11350,개인,월계동,노원구
202,현대2차,1993,개인,,,"60,000",16,11,2024,중개거래,"서울 강북구, 서울 노원구",83.45,14,1078,N,25.01.17,11350,개인,상계동,노원구
17,미륭,1986,개인,,,"65,800",2,11,2024,중개거래,서울 노원구,51.48,12,13,N,24.12.30,11350,개인,월계동,노원구
206,양지마을(대림)2,1999,개인,,,"103,500",13,11,2024,중개거래,서울 노원구,114.81,3,588,N,25.01.31,11350,개인,중계동,노원구
508,주공5,1992,개인,,,"73,000",15,11,2024,중개거래,서울 노원구,58.46,11,359-1,N,25.01.31,11350,개인,중계동,노원구
101,성원1,1996,개인,,,"92,800",15,11,2024,중개거래,서울 노원구,84.78,22,580,N,25.02.21,11350,개인,중계동,노원구
305,사슴3,1995,개인,,,"46,000",4,11,2024,중개거래,서울 노원구,49.5,11,320-11,N,25.02.04,11350,개인,월계동,노원구
302,청백3,1998,개인,,,"37,800",20,11,2024,중개거래,서울 노원구,49.77,5,780,N,25.03.28,11350,개인,월계동,노원구
122,중계그린1단지,1990,개인,,,"49,500",21,11,2024,중개거래,서울 노원구,49.5,5,502-1,N,25.01.17,11350,개인,중계동,노원구
502,주공5,1992,개인,,,"40,900",16,11,2024,중개거래,서울 노원구,38.64,8,359-1,N,25.01.31,11350,개인,중계동,노원구
703,상계주공7(고층),1988,개인,,,"51,500",14,11,2024,중개거래,서울 노원구,41.3,10,691,N,24.12.27,11350,개인,상계동,노원구
1103,상계주공11(고층),1988,개인,,,"42,750",16,11,2024,중개거래,서울 노원구,41.3,8,652,N,25.01.20,11350,개인,상계동,노원구
101,중계3벽산,1999,개인,,,"49,700",21,11,2024,중개거래,서울 노원구,59.88,1,592,N,24.12.09,11350,개인,중계동,노원구
21,미륭,1986,개인,,,"68,000",12,11,2024,중개거래,서울 노원구,51.48,12,13,N,24.11.25,11350,개인,월계동,노원구
102,상계대림,1989,개인,,,"45,500",20,11,2024,중개거래,서울 노원구,59.67,15,172,N,25.02.12,11350,개인,상계동,노원구
1421,상계주공14(고층),1989,개인,,,"40,000",19,11,2024,중개거래,서울 도봉구,45.9,3,626,N,24.12.31,11350,개인,상계동,노원구
113,신동아(366),1993,개인,,,"134,500",5,11,2024,중개거래,서울 노원구,115.35,14,366,N,25.02.10,11350,개인,중계동,노원구
101,극동,1996,개인,,,"49,000",7,11,2024,중개거래,서울 노원구,80.28,14,803-1,N,25.02.13,11350,개인,월계동,노원구
920,상계주공9(고층),1988,개인,,,"40,650",15,11,2024,중개거래,서울 노원구,45.9,11,670,N,25.01.06,11350,개인,상계동,노원구
503,주공5,1992,개인,,,"49,500",9,11,2024,중개거래,서울 노원구,44.52,7,359-1,N,25.01.24,11350,개인,중계동,노원구
1011,상계주공10(고층),1988,개인,,,"45,000",8,11,2024,중개거래,서울 노원구,45.9,6,666,N,25.02.06,11350,개인,상계동,노원구
107,태릉해링턴플레이스,2022,개인,,,"83,400",10,11,2024,중개거래,서울 노원구,59.98,12,758,N,25.01.23,11350,개인,공릉동,노원구
9,롯데(505),1989,개인,,,"100,000",18,11,2024,중개거래,서울 노원구,129.91,3,505,N,25.01.17,11350,개인,중계동,노원구
103,롯데캐슬루나,2006,개인,,,"82,300",2,11,2024,중개거래,"서울 강북구, 서울 노원구",84.9852,12,947,N,25.03.31,11350,개인,월계동,노원구
110,은빛1단지,1998,개인,,,"32,800",18,11,2024,중개거래,서울 노원구,39.69,11,1255,N,24.12.20,11350,개인,상계동,노원구
1,삼익선경,1993,개인,,,"85,000",15,11,2024,중개거래,서울 노원구,107.95,9,255-1,N,25.02.03,11350,개인,하계동,노원구
1,동신,1983,개인,,,"59,200",7,11,2024,중개거래,서울 노원구,71.14,10,436,N,25.01.24,11350,개인,월계동,노원구
104,현대,1988,개인,,,"94,500",2,11,2024,중개거래,서울 노원구,84.95,1,270,N,25.02.10,11350,개인,하계동,노원구
106,월계센트럴아이파크,2020,개인,,,"100,000",4,11,2024,중개거래,서울 성북구,84.99,8,951,N,25.02.14,11350,개인,월계동,노원구
,상계2차중앙하이츠,1998,개인,,,"76,700",15,11,2024,중개거래,서울 노원구,84.6,19,1282,N,,11350,개인,상계동,노원구
206,상계2차중앙하이츠,1998,개인,,,"61,500",14,11,2024,중개거래,서울 노원구,59.82,10,1282,N,25.02.25,11350,개인,상계동,노원구
209,상계2차중앙하이츠,1998,개인,,,"78,900",18,11,2024,중개거래,서울 노원구,84.6,22,1282,N,24.12.26,11350,개인,상계동,노원구
106,롯데우성,1993,개인,,,"115,800",6,11,2024,중개거래,서울 노원구,101.88,11,361-1,N,25.02.14,11350,개인,중계동,노원구
,상계주공14(고층),1989,개인,24.11.20,O,"40,000",19,11,2024,중개거래,서울 도봉구,45.9,3,626,N,,11350,개인,상계동,노원구
,청솔,2003,개인,,,"34,500",9,11,2024,중개거래,서울 노원구,68.68,5,1049-43,N,25.01.20,11350,개인,상계동,노원구
109,우성,1988,개인,,,"131,000",2,11,2024,중개거래,서울 노원구,127.22,5,270,N,25.02.10,11350,개인,하계동,노원구
117,한진한화그랑빌,2002,개인,,,"89,500",4,11,2024,중개거래,서울 노원구,84.97,12,18,N,25.02.26,11350,개인,월계동,노원구
,주공2,1992,개인,24.11.25,O,"35,400",7,11,2024,중개거래,서울 노원구,44.52,9,369,N,,11350,개인,중계동,노원구
914,상계주공9(고층),1988,개인,,,"48,200",17,11,2024,중개거래,서울 노원구,49.94,9,670,N,25.07.25,11350,개인,상계동,노원구
114,한진한화그랑빌,2002,개인,,,"75,300",11,11,2024,중개거래,서울 노원구,59.94,12,18,N,25.02.06,11350,개인,월계동,노원구
906,상계주공9(고층),1988,개인,,,"41,000",2,11,2024,중개거래,서울 노원구,45.9,12,670,N,25.01.20,11350,개인,상계동,노원구
,보람아파트,1988,개인,24.12.17,O,"47,700",16,11,2024,중개거래,서울 노원구,54.59,11,639,N,,11350,개인,상계동,노원구
,상계주공9(고층),1988,개인,24.11.18,O,"40,650",15,11,2024,중개거래,서울 노원구,45.9,11,670,N,,11350,개인,상계동,노원구
1021,태강아파트(아이파크),1999,개인,,,"59,500",5,11,2024,중개거래,서울 노원구,59.34,6,81,N,24.12.27,11350,개인,공릉동,노원구
108,태릉해링턴플레이스,2022,개인,,,"94,700",11,11,2024,중개거래,서울 노원구,74.95,17,758,N,25.02.14,11350,개인,공릉동,노원구
,상계주공9(고층),1988,개인,24.11.20,O,"40,650",15,11,2024,중개거래,서울 노원구,45.9,11,670,N,,11350,개인,상계동,노원구
114,풍림아파트B,2001,개인,,,"28,900",16,11,2024,중개거래,서울 노원구,31.32,6,727,N,24.12.30,11350,개인,공릉동,노원구
112,풍림아파트A,2001,개인,,,"68,800",2,11,2024,중개거래,서울 노원구,59.94,20,725,N,25.02.14,11350,개인,공릉동,노원구
101,학여울청구,1999,개인,,,"59,000",10,11,2024,중개거래,서울 노원구,59.4,8,354,N,25.02.07,11350,개인,하계동,노원구
510,상계주공5(저층),1987,개인,,,"49,130",8,11,2024,중개거래,서울 노원구,31.98,4,721,N,25.02.28,11350,개인,상계동,노원구
,주공5,1992,개인,24.12.16,O,"72,000",9,11,2024,중개거래,서울 노원구,58.46,6,359-1,N,,11350,개인,중계동,노원구
317,상계주공3(고층),1987,개인,,,"77,000",9,11,2024,중개거래,서울 노원구,73.94,2,730-2,N,25.02.17,11350,개인,상계동,노원구
106,꿈의숲SKVIEW,2016,개인,,,"84,000",7,11,2024,중개거래,서울 노원구,84.93,5,949,N,25.02.26,11350,개인,월계동,노원구
36,삼호4,1987,개인,,,"66,900",13,11,2024,중개거래,서울 노원구,59.49,10,12,N,24.11.19,11350,개인,월계동,노원구
105,공릉동한보에센시티아파트,2000,개인,,,"52,500",15,11,2024,중개거래,서울 노원구,59.4,7,743,N,25.01.10,11350,개인,공릉동,노원구
206,중계무지개,1991,개인,,,"51,500",2,11,2024,중개거래,서울 노원구,49.89,8,512,N,25.01.07,11350,개인,중계동,노원구
105,보람아파트,1988,개인,,,"37,500",2,11,2024,중개거래,서울 노원구,44.33,2,639,N,24.12.19,11350,개인,상계동,노원구
212,중계무지개,1991,개인,,,"36,400",12,11,2024,중개거래,서울 노원구,39.96,4,512,N,25.01.15,11350,개인,중계동,노원구
101,한일유앤아이,2005,개인,,,"90,000",1,11,2024,중개거래,서울 노원구,84.991,11,1309,N,25.02.25,11350,개인,상계동,노원구
101,신원아파트,2000,개인,,,"35,000",8,11,2024,직거래,,59.59,3,370-4,N,24.12.19,11350,개인,공릉동,노원구
101,초안1,1998,개인,,,"41,000",14,11,2024,중개거래,서울 노원구,59.85,2,923,N,25.01.23,11350,개인,월계동,노원구
108,태릉해링턴플레이스,2022,개인,,,"94,300",12,11,2024,중개거래,서울 노원구,74.95,22,758,N,25.02.17,11350,개인,공릉동,노원구
610,장미(시영6),1989,개인,,,"41,000",10,11,2024,중개거래,서울 노원구,39.78,3,273,N,25.01.24,11350,개인,하계동,노원구
101,상계주공1(고층),1988,개인,,,"41,000",1,11,2024,중개거래,서울 노원구,41.3,7,765,N,25.01.17,11350,개인,상계동,노원구
704,주공7,1993,개인,,,"40,500",14,11,2024,중개거래,서울 노원구,44.1,12,363-1,N,25.02.04,11350,개인,중계동,노원구
302,시영3차(라이프)아파트,1994,개인,,,"37,500",8,11,2024,중개거래,서울 노원구,39.6,3,715,N,24.12.16,11350,개인,공릉동,노원구
301,사슴3,1995,개인,,,"33,000",7,11,2024,중개거래,서울 노원구,33.18,3,320-11,N,24.12.10,11350,개인,월계동,노원구
402,청백4,1998,개인,,,"39,000",14,11,2024,중개거래,서울 노원구,49.77,13,781,N,25.02.03,11350,개인,월계동,노원구
201,삼익2차아파트,2004,개인,,,"70,000",5,11,2024,중개거래,서울 노원구,83.409,14,754,N,25.01.31,11350,개인,공릉동,노원구
403,상계주공4(고층),1988,개인,,,"45,000",2,11,2024,중개거래,서울 노원구,41.3,10,749-5,N,25.01.17,11350,개인,상계동,노원구
108,벽산,1989,개인,,,"32,700",11,11,2024,중개거래,서울 노원구,46.8,7,173-1,N,24.12.23,11350,개인,상계동,노원구
105,상계대림,1989,개인,,,"65,000",6,11,2024,중개거래,서울 노원구,84.91,8,172,N,24.11.27,11350,개인,상계동,노원구
404,삼익4단지아파트,1994,개인,,,"48,200",12,11,2024,중개거래,서울 노원구,49.5,14,714,N,25.01.31,11350,개인,공릉동,노원구
208,주공2,1992,개인,,,"34,000",6,11,2024,중개거래,"서울 노원구, 서울 성북구",44.52,15,556,N,24.11.29,11350,개인,월계동,노원구
302,시영3차(라이프)아파트,1994,개인,,,"49,000",13,11,2024,중개거래,서울 노원구,49.5,15,715,N,25.01.24,11350,개인,공릉동,노원구
,사슴3,1995,개인,24.11.21,O,"46,000",4,11,2024,중개거래,서울 노원구,49.5,11,320-11,N,,11350,개인,월계동,노원구
203,시영2단지(라이프)아파트,1994,개인,,,"30,000",9,11,2024,중개거래,서울 노원구,34.44,13,707,N,25.01.02,11350,개인,공릉동,노원구
210,주공2,1992,개인,,,"33,000",2,11,2024,중개거래,서울 노원구,44.52,13,369,N,24.11.20,11350,개인,중계동,노원구
106,학여울청구,1999,개인,,,"80,500",13,11,2024,중개거래,서울 노원구,84.77,4,354,N,25.02.24,11350,개인,하계동,노원구
1021,태강아파트(아이파크),1999,개인,,,"47,800",3,11,2024,중개거래,서울 노원구,49.6,4,81,N,25.03.10,11350,개인,공릉동,노원구
2,미성,1986,개인,,,"55,000",6,11,2024,중개거래,서울 노원구,33.28,3,13,N,24.12.13,11350,개인,월계동,노원구
610,상계주공6(고층),1988,개인,,,"69,500",1,11,2024,중개거래,서울 노원구,58.01,10,720,N,25.03.25,11350,개인,상계동,노원구
5,미성,1986,개인,,,"55,000",12,11,2024,중개거래,서울 노원구,33.28,3,13,N,24.12.30,11350,개인,월계동,노원구
,청구3,1996,개인,,,"71,000",11,11,2024,중개거래,서울 노원구,84.99,3,251-12,N,24.11.14,11350,개인,하계동,노원구
408,상계주공4(고층),1988,개인,,,"52,300",2,11,2024,중개거래,서울 노원구,49.94,8,749-5,N,25.02.17,11350,개인,상계동,노원구
,장미(시영6),1989,개인,25.01.22,O,"51,000",11,11,2024,중개거래,서울 노원구,49.5,11,273,N,,11350,개인,하계동,노원구
201,중앙하이츠,1998,개인,,,"59,000",12,11,2024,중개거래,서울 노원구,84.98,2,161-1,N,24.11.14,11350,개인,중계동,노원구
,상계주공2(고층),1987,개인,24.11.15,O,"57,300",5,11,2024,중개거래,서울 노원구,58.01,8,740,N,,11350,개인,상계동,노원구
208,은빛2단지,1998,개인,,,"44,000",12,11,2024,중개거래,서울 노원구,49.77,4,1256,N,25.02.28,11350,개인,상계동,노원구
9,청구,1988,개인,,,"85,000",5,11,2024,중개거래,서울 노원구,84.97,6,284,N,25.02.28,11350,개인,하계동,노원구
101,금호타운(583),1997,개인,,,"52,500",12,11,2024,중개거래,서울 노원구,59.52,12,583,N,25.01.20,11350,개인,중계동,노원구
108,삼익포레스트아파트,1995,개인,,,"45,500",2,11,2024,중개거래,서울 노원구,51.03,6,737,N,25.02.28,11350,개인,공릉동,노원구
,청구3,1996,개인,,,"65,000",6,11,2024,중개거래,서울 노원구,84.99,2,251-12,N,25.01.21,11350,개인,하계동,노원구
1,동진,1988,개인,,,"16,770",11,11,2024,중개거래,서울 노원구,38.79,5,103,N,24.11.13,11350,개인,중계동,노원구
107,벽산,1989,개인,,,"32,500",9,11,2024,중개거래,서울 노원구,43.35,11,173-1,N,24.11.12,11350,개인,상계동,노원구
107,삼익포레스트아파트,1995,개인,,,"63,500",5,11,2024,중개거래,서울 노원구,84.6,11,737,N,25.01.31,11350,개인,공릉동,노원구
1006,태강아파트(아이파크),1999,개인,,,"54,000",9,11,2024,중개거래,서울 노원구,49.6,11,81,N,25.02.14,11350,개인,공릉동,노원구
104,하계1청구,1997,개인,,,"90,000",9,11,2024,중개거래,서울 노원구,84.6,12,251,N,25.02.21,11350,개인,하계동,노원구
