C1_OBJ_NM,C2_NM,DT,C2,C1,PRD_SE,UNIT_NM_ENG,ITM_ID,TBL_ID,ITM_NM,TBL_NM,PRD_DE,LST_CHN_DE,C1_NM_ENG,C1_NM,UNIT_NM,ITM_NM_ENG,C2_OBJ_NM_ENG,C2_NM_ENG,ORG_ID,C1_OBJ_NM_ENG,C2_OBJ_NM
소득구간별,3천만원~5천만원 미만,0.9,30,5,A,%,T10,DT_1NW1036,신혼부부 구성비,소득(근로·사업소득) 구간과 금융권 대출잔액 구간별 신혼부부 분포,2022,2024-01-08,70 million ~ 100 million won,7천만원~1억원 미만,%,Ratio of newlyweds,by debt level,30 million ~ 50 million won,101,by income level,금융권 대출잔액구간별
소득구간별,3천만원~5천만원 미만,0.9,30,5,A,%,T10,DT_1NW1036,신혼부부 구성비,소득(근로·사업소득) 구간과 금융권 대출잔액 구간별 신혼부부 분포,2023,2024-12-19,70 million ~ 100 million won,7천만원~1억원 미만,%,Ratio of newlyweds,by debt level,30 million ~ 50 million won,101,by income level,금융권 대출잔액구간별
소득구간별,3천만원~5천만원 미만,1,30,5,A,%,T10,DT_1NW1036,신혼부부 구성비,소득(근로·사업소득) 구간과 금융권 대출잔액 구간별 신혼부부 분포,2024,2025-12-17,70 million ~ 100 million won,7천만원~1억원 미만,%,Ratio of newlyweds,by debt level,30 million ~ 50 million won,101,by income level,금융권 대출잔액구간별
소득구간별,5천만원~7천만원 미만,0.9,40,5,A,%,T10,DT_1NW1036,신혼부부 구성비,소득(근로·사업소득) 구간과 금융권 대출잔액 구간별 신혼부부 분포,2022,2024-01-08,70 million ~ 100 million won,7천만원~1억원 미만,%,Ratio of newlyweds,by debt level,50 million ~ 70 million won,101,by income level,금융권 대출잔액구간별
소득구간별,5천만원~7천만원 미만,0.9,40,5,A,%,T10,DT_1NW1036,신혼부부 구성비,소득(근로·사업소득) 구간과 금융권 대출잔액 구간별 신혼부부 분포,2023,2024-12-19,70 million ~ 100 million won,7천만원~1억원 미만,%,Ratio of newlyweds,by debt level,50 million ~ 70 million won,101,by income level,금융권 대출잔액구간별
소득구간별,5천만원~7천만원 미만,0.9,40,5,A,%,T10,DT_1NW1036,신혼부부 구성비,소득(근로·사업소득) 구간과 금융권 대출잔액 구간별 신혼부부 분포,2024,2025-12-17,70 million ~ 100 million won,7천만원~1억원 미만,%,Ratio of newlyweds,by debt level,50 million ~ 70 million won,101,by income level,금융권 대출잔액구간별
소득구간별,7천만원~1억원 미만,1.4,50,5,A,%,T10,DT_1NW1036,신혼부부 구성비,소득(근로·사업소득) 구간과 금융권 대출잔액 구간별 신혼부부 분포,2022,2024-01-08,70 million ~ 100 million won,7천만원~1억원 미만,%,Ratio of newlyweds,by debt level,70 million ~ 100 million won,101,by income level,금융권 대출잔액구간별
소득구간별,7천만원~1억원 미만,1.5,50,5,A,%,T10,DT_1NW1036,신혼부부 구성비,소득(근로·사업소득) 구간과 금융권 대출잔액 구간별 신혼부부 분포,2023,2024-12-19,70 million ~ 100 million won,7천만원~1억원 미만,%,Ratio of newlyweds,by debt level,70 million ~ 100 million won,101,by income level,금융권 대출잔액구간별
소득구간별,7천만원~1억원 미만,1.5,50,5,A,%,T10,DT_1NW1036,신혼부부 구성비,소득(근로·사업소득) 구간과 금융권 대출잔액 구간별 신혼부부 분포,2024,2025-12-17,70 million ~ 100 million won,7천만원~1억원 미만,%,Ratio of newlyweds,by debt level,70 million ~ 100 million won,101,by income level,금융권 대출잔액구간별
소득구간별,1억원~2억원 미만,5.3,60,5,A,%,T10,DT_1NW1036,신혼부부 구성비,소득(근로·사업소득) 구간과 금융권 대출잔액 구간별 신혼부부 분포,2022,2024-01-08,70 million ~ 100 million won,7천만원~1억원 미만,%,Ratio of newlyweds,by debt level,100 million ~ 200 million won,101,by income level,금융권 대출잔액구간별
소득구간별,1억원~2억원 미만,5.3,60,5,A,%,T10,DT_1NW1036,신혼부부 구성비,소득(근로·사업소득) 구간과 금융권 대출잔액 구간별 신혼부부 분포,2023,2024-12-19,70 million ~ 100 million won,7천만원~1억원 미만,%,Ratio of newlyweds,by debt level,100 million ~ 200 million won,101,by income level,금융권 대출잔액구간별
소득구간별,1억원~2억원 미만,5.2,60,5,A,%,T10,DT_1NW1036,신혼부부 구성비,소득(근로·사업소득) 구간과 금융권 대출잔액 구간별 신혼부부 분포,2024,2025-12-17,70 million ~ 100 million won,7천만원~1억원 미만,%,Ratio of newlyweds,by debt level,100 million ~ 200 million won,101,by income level,금융권 대출잔액구간별
소득구간별,2억원~3억원 미만,3.9,70,5,A,%,T10,DT_1NW1036,신혼부부 구성비,소득(근로·사업소득) 구간과 금융권 대출잔액 구간별 신혼부부 분포,2022,2024-01-08,70 million ~ 100 million won,7천만원~1억원 미만,%,Ratio of newlyweds,by debt level,200 million ~ 300 million won,101,by income level,금융권 대출잔액구간별
소득구간별,2억원~3억원 미만,4.3,70,5,A,%,T10,DT_1NW1036,신혼부부 구성비,소득(근로·사업소득) 구간과 금융권 대출잔액 구간별 신혼부부 분포,2023,2024-12-19,70 million ~ 100 million won,7천만원~1억원 미만,%,Ratio of newlyweds,by debt level,200 million ~ 300 million won,101,by income level,금융권 대출잔액구간별
소득구간별,2억원~3억원 미만,4.3,70,5,A,%,T10,DT_1NW1036,신혼부부 구성비,소득(근로·사업소득) 구간과 금융권 대출잔액 구간별 신혼부부 분포,2024,2025-12-17,70 million ~ 100 million won,7천만원~1억원 미만,%,Ratio of newlyweds,by debt level,200 million ~ 300 million won,101,by income level,금융권 대출잔액구간별
소득구간별,3억원 이상,3.9,80,5,A,%,T10,DT_1NW1036,신혼부부 구성비,소득(근로·사업소득) 구간과 금융권 대출잔액 구간별 신혼부부 분포,2022,2024-01-08,70 million ~ 100 million won,7천만원~1억원 미만,%,Ratio of newlyweds,by debt level,300 million won ＆ more,101,by income level,금융권 대출잔액구간별
소득구간별,3억원 이상,4,80,5,A,%,T10,DT_1NW1036,신혼부부 구성비,소득(근로·사업소득) 구간과 금융권 대출잔액 구간별 신혼부부 분포,2023,2024-12-19,70 million ~ 100 million won,7천만원~1억원 미만,%,Ratio of newlyweds,by debt level,300 million won ＆ more,101,by income level,금융권 대출잔액구간별
소득구간별,3억원 이상,4.4,80,5,A,%,T10,DT_1NW1036,신혼부부 구성비,소득(근로·사업소득) 구간과 금융권 대출잔액 구간별 신혼부부 분포,2024,2025-12-17,70 million ~ 100 million won,7천만원~1억원 미만,%,Ratio of newlyweds,by debt level,300 million won ＆ more,101,by income level,금융권 대출잔액구간별
소득구간별,합계,16.3,00,6,A,%,T10,DT_1NW1036,신혼부부 구성비,소득(근로·사업소득) 구간과 금융권 대출잔액 구간별 신혼부부 분포,2022,2024-01-08,100 million won ＆ more,1억원 이상,%,Ratio of newlyweds,by debt level,Total,101,by income level,금융권 대출잔액구간별
소득구간별,합계,18.9,00,6,A,%,T10,DT_1NW1036,신혼부부 구성비,소득(근로·사업소득) 구간과 금융권 대출잔액 구간별 신혼부부 분포,2023,2024-12-19,100 million won ＆ more,1억원 이상,%,Ratio of newlyweds,by debt level,Total,101,by income level,금융권 대출잔액구간별
소득구간별,합계,21.7,00,6,A,%,T10,DT_1NW1036,신혼부부 구성비,소득(근로·사업소득) 구간과 금융권 대출잔액 구간별 신혼부부 분포,2024,2025-12-17,100 million won ＆ more,1억원 이상,%,Ratio of newlyweds,by debt level,Total,101,by income level,금융권 대출잔액구간별
소득구간별,대출잔액 없음,1.6,05,6,A,%,T10,DT_1NW1036,신혼부부 구성비,소득(근로·사업소득) 구간과 금융권 대출잔액 구간별 신혼부부 분포,2022,2024-01-08,100 million won ＆ more,1억원 이상,%,Ratio of newlyweds,by debt level,,101,by income level,금융권 대출잔액구간별
소득구간별,대출잔액 없음,2.1,05,6,A,%,T10,DT_1NW1036,신혼부부 구성비,소득(근로·사업소득) 구간과 금융권 대출잔액 구간별 신혼부부 분포,2023,2024-12-19,100 million won ＆ more,1억원 이상,%,Ratio of newlyweds,by debt level,,101,by income level,금융권 대출잔액구간별
소득구간별,대출잔액 없음,2.5,05,6,A,%,T10,DT_1NW1036,신혼부부 구성비,소득(근로·사업소득) 구간과 금융권 대출잔액 구간별 신혼부부 분포,2024,2025-12-17,100 million won ＆ more,1억원 이상,%,Ratio of newlyweds,by debt level,,101,by income level,금융권 대출잔액구간별
소득구간별,1천만원 미만,0.3,10,6,A,%,T10,DT_1NW1036,신혼부부 구성비,소득(근로·사업소득) 구간과 금융권 대출잔액 구간별 신혼부부 분포,2022,2024-01-08,100 million won ＆ more,1억원 이상,%,Ratio of newlyweds,by debt level,Less then 10 million won,101,by income level,금융권 대출잔액구간별
소득구간별,1천만원 미만,0.4,10,6,A,%,T10,DT_1NW1036,신혼부부 구성비,소득(근로·사업소득) 구간과 금융권 대출잔액 구간별 신혼부부 분포,2023,2024-12-19,100 million won ＆ more,1억원 이상,%,Ratio of newlyweds,by debt level,Less then 10 million won,101,by income level,금융권 대출잔액구간별
소득구간별,1천만원 미만,0.5,10,6,A,%,T10,DT_1NW1036,신혼부부 구성비,소득(근로·사업소득) 구간과 금융권 대출잔액 구간별 신혼부부 분포,2024,2025-12-17,100 million won ＆ more,1억원 이상,%,Ratio of newlyweds,by debt level,Less then 10 million won,101,by income level,금융권 대출잔액구간별
소득구간별,1천만원~3천만원 미만,0.5,20,6,A,%,T10,DT_1NW1036,신혼부부 구성비,소득(근로·사업소득) 구간과 금융권 대출잔액 구간별 신혼부부 분포,2022,2024-01-08,100 million won ＆ more,1억원 이상,%,Ratio of newlyweds,by debt level,10 million ~ 30 million won,101,by income level,금융권 대출잔액구간별
소득구간별,1천만원~3천만원 미만,0.6,20,6,A,%,T10,DT_1NW1036,신혼부부 구성비,소득(근로·사업소득) 구간과 금융권 대출잔액 구간별 신혼부부 분포,2023,2024-12-19,100 million won ＆ more,1억원 이상,%,Ratio of newlyweds,by debt level,10 million ~ 30 million won,101,by income level,금융권 대출잔액구간별
소득구간별,1천만원~3천만원 미만,0.6,20,6,A,%,T10,DT_1NW1036,신혼부부 구성비,소득(근로·사업소득) 구간과 금융권 대출잔액 구간별 신혼부부 분포,2024,2025-12-17,100 million won ＆ more,1억원 이상,%,Ratio of newlyweds,by debt level,10 million ~ 30 million won,101,by income level,금융권 대출잔액구간별
소득구간별,3천만원~5천만원 미만,0.5,30,6,A,%,T10,DT_1NW1036,신혼부부 구성비,소득(근로·사업소득) 구간과 금융권 대출잔액 구간별 신혼부부 분포,2022,2024-01-08,100 million won ＆ more,1억원 이상,%,Ratio of newlyweds,by debt level,30 million ~ 50 million won,101,by income level,금융권 대출잔액구간별
소득구간별,3천만원~5천만원 미만,0.6,30,6,A,%,T10,DT_1NW1036,신혼부부 구성비,소득(근로·사업소득) 구간과 금융권 대출잔액 구간별 신혼부부 분포,2023,2024-12-19,100 million won ＆ more,1억원 이상,%,Ratio of newlyweds,by debt level,30 million ~ 50 million won,101,by income level,금융권 대출잔액구간별
소득구간별,3천만원~5천만원 미만,0.8,30,6,A,%,T10,DT_1NW1036,신혼부부 구성비,소득(근로·사업소득) 구간과 금융권 대출잔액 구간별 신혼부부 분포,2024,2025-12-17,100 million won ＆ more,1억원 이상,%,Ratio of newlyweds,by debt level,30 million ~ 50 million won,101,by income level,금융권 대출잔액구간별
소득구간별,5천만원~7천만원 미만,0.5,40,6,A,%,T10,DT_1NW1036,신혼부부 구성비,소득(근로·사업소득) 구간과 금융권 대출잔액 구간별 신혼부부 분포,2022,2024-01-08,100 million won ＆ more,1억원 이상,%,Ratio of newlyweds,by debt level,50 million ~ 70 million won,101,by income level,금융권 대출잔액구간별
소득구간별,5천만원~7천만원 미만,0.7,40,6,A,%,T10,DT_1NW1036,신혼부부 구성비,소득(근로·사업소득) 구간과 금융권 대출잔액 구간별 신혼부부 분포,2023,2024-12-19,100 million won ＆ more,1억원 이상,%,Ratio of newlyweds,by debt level,50 million ~ 70 million won,101,by income level,금융권 대출잔액구간별
소득구간별,5천만원~7천만원 미만,0.8,40,6,A,%,T10,DT_1NW1036,신혼부부 구성비,소득(근로·사업소득) 구간과 금융권 대출잔액 구간별 신혼부부 분포,2024,2025-12-17,100 million won ＆ more,1억원 이상,%,Ratio of newlyweds,by debt level,50 million ~ 70 million won,101,by income level,금융권 대출잔액구간별
소득구간별,7천만원~1억원 미만,0.9,50,6,A,%,T10,DT_1NW1036,신혼부부 구성비,소득(근로·사업소득) 구간과 금융권 대출잔액 구간별 신혼부부 분포,2022,2024-01-08,100 million won ＆ more,1억원 이상,%,Ratio of newlyweds,by debt level,70 million ~ 100 million won,101,by income level,금융권 대출잔액구간별
소득구간별,7천만원~1억원 미만,1,50,6,A,%,T10,DT_1NW1036,신혼부부 구성비,소득(근로·사업소득) 구간과 금융권 대출잔액 구간별 신혼부부 분포,2023,2024-12-19,100 million won ＆ more,1억원 이상,%,Ratio of newlyweds,by debt level,70 million ~ 100 million won,101,by income level,금융권 대출잔액구간별
소득구간별,7천만원~1억원 미만,1.3,50,6,A,%,T10,DT_1NW1036,신혼부부 구성비,소득(근로·사업소득) 구간과 금융권 대출잔액 구간별 신혼부부 분포,2024,2025-12-17,100 million won ＆ more,1억원 이상,%,Ratio of newlyweds,by debt level,70 million ~ 100 million won,101,by income level,금융권 대출잔액구간별
소득구간별,1억원~2억원 미만,3.3,60,6,A,%,T10,DT_1NW1036,신혼부부 구성비,소득(근로·사업소득) 구간과 금융권 대출잔액 구간별 신혼부부 분포,2022,2024-01-08,100 million won ＆ more,1억원 이상,%,Ratio of newlyweds,by debt level,100 million ~ 200 million won,101,by income level,금융권 대출잔액구간별
소득구간별,1억원~2억원 미만,4,60,6,A,%,T10,DT_1NW1036,신혼부부 구성비,소득(근로·사업소득) 구간과 금융권 대출잔액 구간별 신혼부부 분포,2023,2024-12-19,100 million won ＆ more,1억원 이상,%,Ratio of newlyweds,by debt level,100 million ~ 200 million won,101,by income level,금융권 대출잔액구간별
소득구간별,1억원~2억원 미만,4.2,60,6,A,%,T10,DT_1NW1036,신혼부부 구성비,소득(근로·사업소득) 구간과 금융권 대출잔액 구간별 신혼부부 분포,2024,2025-12-17,100 million won ＆ more,1억원 이상,%,Ratio of newlyweds,by debt level,100 million ~ 200 million won,101,by income level,금융권 대출잔액구간별
소득구간별,2억원~3억원 미만,2.9,70,6,A,%,T10,DT_1NW1036,신혼부부 구성비,소득(근로·사업소득) 구간과 금융권 대출잔액 구간별 신혼부부 분포,2022,2024-01-08,100 million won ＆ more,1억원 이상,%,Ratio of newlyweds,by debt level,200 million ~ 300 million won,101,by income level,금융권 대출잔액구간별
소득구간별,2억원~3억원 미만,3.4,70,6,A,%,T10,DT_1NW1036,신혼부부 구성비,소득(근로·사업소득) 구간과 금융권 대출잔액 구간별 신혼부부 분포,2023,2024-12-19,100 million won ＆ more,1억원 이상,%,Ratio of newlyweds,by debt level,200 million ~ 300 million won,101,by income level,금융권 대출잔액구간별
소득구간별,2억원~3억원 미만,3.8,70,6,A,%,T10,DT_1NW1036,신혼부부 구성비,소득(근로·사업소득) 구간과 금융권 대출잔액 구간별 신혼부부 분포,2024,2025-12-17,100 million won ＆ more,1억원 이상,%,Ratio of newlyweds,by debt level,200 million ~ 300 million won,101,by income level,금융권 대출잔액구간별
소득구간별,3억원 이상,5.9,80,6,A,%,T10,DT_1NW1036,신혼부부 구성비,소득(근로·사업소득) 구간과 금융권 대출잔액 구간별 신혼부부 분포,2022,2024-01-08,100 million won ＆ more,1억원 이상,%,Ratio of newlyweds,by debt level,300 million won ＆ more,101,by income level,금융권 대출잔액구간별
소득구간별,3억원 이상,6.2,80,6,A,%,T10,DT_1NW1036,신혼부부 구성비,소득(근로·사업소득) 구간과 금융권 대출잔액 구간별 신혼부부 분포,2023,2024-12-19,100 million won ＆ more,1억원 이상,%,Ratio of newlyweds,by debt level,300 million won ＆ more,101,by income level,금융권 대출잔액구간별
소득구간별,3억원 이상,7.3,80,6,A,%,T10,DT_1NW1036,신혼부부 구성비,소득(근로·사업소득) 구간과 금융권 대출잔액 구간별 신혼부부 분포,2024,2025-12-17,100 million won ＆ more,1억원 이상,%,Ratio of newlyweds,by debt level,300 million won ＆ more,101,by income level,금융권 대출잔액구간별
