구,구코드,년월,아파트명,법정동,전용면적_m2,층,보증금_만원,월세_만원,계약유형,계약일,건축년도
관악구,11620,202111,관악드림타운(임대),봉천동,32.76,9,1082,15,,2021-11-23,2003
관악구,11620,202111,e편한세상서울대입구1단지,봉천동,84.95,16,40000,150,신규,2021-11-29,2019
관악구,11620,202111,두산,봉천동,84.87,18,68000,0,신규,2021-11-12,2000
관악구,11620,202111,두산,봉천동,59.92,10,47000,30,신규,2021-11-13,2000
관악구,11620,202111,관악드림(동아),봉천동,59.85,5,54000,0,신규,2021-11-20,2003
관악구,11620,202111,신림현대,신림동,119.49,6,64000,0,신규,2021-11-21,1993
관악구,11620,202111,e편한세상서울대입구1단지,봉천동,59.9,7,72000,0,신규,2021-11-27,2019
관악구,11620,202111,현대(관악),봉천동,58.59,8,42000,0,신규,2021-11-20,1992
관악구,11620,202111,벽산블루밍,봉천동,59.99,17,31500,0,갱신,2021-11-30,2005
관악구,11620,202111,동부,신림동,50.57,13,20000,35,신규,2021-11-02,1993
관악구,11620,202111,관악드림(삼성),봉천동,59.83,3,38850,0,갱신,2021-11-27,2003
관악구,11620,202111,관악산휴먼시아2단지,신림동,59.96,2,45000,0,신규,2021-11-23,2008
관악구,11620,202111,서울대입구아이원(1560-61),봉천동,84.89,8,54000,0,,2021-11-25,2006
관악구,11620,202111,관악푸르지오,봉천동,114.69,5,20000,150,신규,2021-11-01,2004
관악구,11620,202111,은천아이비테라스,봉천동,26.63,4,12000,20,,2021-11-01,2013
관악구,11620,202111,현대(관악),봉천동,58.59,8,42000,0,신규,2021-11-19,1992
관악구,11620,202111,벽산블루밍,봉천동,59.99,1,45000,0,신규,2021-11-18,2005
관악구,11620,202111,벽산블루밍,봉천동,59.99,17,43000,0,신규,2021-11-27,2005
관악구,11620,202111,신림현대,신림동,34.86,3,20000,0,신규,2021-11-28,1993
관악구,11620,202111,e편한세상서울대입구2단지,봉천동,84.92,11,62895,0,,2021-11-27,2019
관악구,11620,202111,예성그랑펠리체,남현동,73.55,11,20000,76,갱신,2021-11-18,2007
관악구,11620,202111,관악드림(동아),봉천동,84.96,1,3000,133,신규,2021-11-17,2003
관악구,11620,202111,봉천우성,봉천동,84.96,1,55000,0,신규,2021-11-30,2000
관악구,11620,202111,신림현대,신림동,34.86,7,19845,0,,2021-11-13,1993
관악구,11620,202111,예성그랑펠리체,남현동,73.55,11,20000,76,갱신,2021-11-18,2007
관악구,11620,202111,관악산휴먼시아2단지,신림동,84.97,16,38850,0,갱신,2021-11-25,2008
관악구,11620,202111,CLOUDAPT,신림동,31.43,10,16000,0,신규,2021-11-19,2017
관악구,11620,202111,봉천우성,봉천동,59.76,10,32550,0,,2021-11-13,2000
관악구,11620,202111,LIG대학마을(건영아파트3차),신림동,58.9,13,39000,0,신규,2021-11-12,1996
관악구,11620,202111,e편한세상서울대입구1단지,봉천동,84.93,4,63000,0,갱신,2021-11-20,2019
관악구,11620,202111,LIG대학마을(건영아파트3차),신림동,69.17,13,40000,0,신규,2021-11-06,1996
관악구,11620,202111,브라운스톤관악,봉천동,114.98,9,20000,150,,2021-11-21,2005
관악구,11620,202111,청광,신림동,59.91,11,40000,0,,2021-11-02,2000
관악구,11620,202111,신림2단지주공(임대),신림동,39.01,10,5001,11,,2021-11-23,2000
관악구,11620,202111,e편한세상서울대입구1단지,봉천동,84.93,3,64000,0,,2021-11-27,2019
관악구,11620,202111,e편한세상서울대입구3단지(임대),봉천동,30.11,12,9994,25,신규,2021-11-15,2019
관악구,11620,202111,관악파크푸르지오,봉천동,84.98,9,70000,0,신규,2021-11-15,2014
관악구,11620,202111,신림현대,신림동,105.36,4,32000,23,갱신,2021-11-27,1993
관악구,11620,202111,관악푸르지오,봉천동,59.58,15,38850,0,갱신,2021-11-27,2004
관악구,11620,202111,서희스타힐스,봉천동,52.6,9,34650,0,,2021-11-27,2015
관악구,11620,202111,관악산휴먼시아2단지,신림동,84.97,15,39900,0,갱신,2021-11-30,2008
관악구,11620,202111,마에스트로캠퍼스타운,봉천동,14.49,9,15500,0,신규,2021-11-30,2012
관악구,11620,202111,기아하이츠빌,남현동,91.98,6,44100,0,갱신,2021-11-29,2004
관악구,11620,202111,봉천우성,봉천동,59.76,16,40000,0,신규,2021-11-30,2000
관악구,11620,202111,벽산블루밍,봉천동,101.95,25,68000,0,갱신,2021-11-27,2005
관악구,11620,202111,삼성산주공(주공3단지),신림동,113.31,10,56000,0,신규,2021-11-27,2000
관악구,11620,202111,라이프,신림동,59.04,12,40000,0,,2021-11-30,1996
관악구,11620,202111,벽산블루밍,봉천동,84.99,13,55000,0,신규,2021-11-24,2005
관악구,11620,202111,봉천동아,봉천동,114.69,17,49350,0,갱신,2021-11-29,2000
관악구,11620,202111,신성새실마을101동,봉천동,83.97,4,42000,0,갱신,2021-11-27,2004
관악구,11620,202111,더블유에스타워,봉천동,19.63,12,13000,10,신규,2021-11-13,2013
관악구,11620,202111,관악청광플러스원,봉천동,59.81,5,36750,0,갱신,2021-11-30,2009
관악구,11620,202111,신림푸르지오,신림동,84.79,1,42000,0,갱신,2021-11-26,2005
관악구,11620,202111,서희스타힐스,봉천동,52.6,6,34650,0,갱신,2021-11-10,2015
관악구,11620,202111,삼성산주공(주공3단지),신림동,58.55,20,42000,0,신규,2021-11-29,2000
관악구,11620,202111,신림현대,신림동,119.49,8,42000,0,갱신,2021-11-15,1993
관악구,11620,202111,신림푸르지오,신림동,84.79,5,50000,0,,2021-11-27,2005
관악구,11620,202111,서희스타힐스,봉천동,59.92,4,37800,0,갱신,2021-11-15,2015
관악구,11620,202111,관악드림(동아),봉천동,84.96,17,42000,0,갱신,2021-11-27,2003
관악구,11620,202111,흥원,신림동,118.8,6,37000,0,갱신,2021-11-09,2002
관악구,11620,202111,관악산휴먼시아2단지,신림동,84.97,20,20000,140,신규,2021-11-13,2008
관악구,11620,202111,e편한세상서울대입구1단지,봉천동,59.9,3,52500,0,갱신,2021-11-26,2019
관악구,11620,202111,관악드림(동아),봉천동,84.96,11,43500,0,갱신,2021-11-27,2003
관악구,11620,202111,봉천동아,봉천동,59.76,17,24500,30,갱신,2021-11-27,2000
관악구,11620,202111,낙성대현대(296),봉천동,59.78,6,6000,130,신규,2021-11-24,1998
관악구,11620,202111,은천아이비테라스,봉천동,23.51,5,5000,40,신규,2021-11-22,2013
관악구,11620,202111,신림푸르지오,신림동,114.84,23,20000,150,신규,2021-11-29,2005
관악구,11620,202111,금강아미움(104동),봉천동,71.3453,1,43000,0,갱신,2021-11-29,2010
관악구,11620,202111,관악드림(동아),봉천동,84.96,11,43500,0,갱신,2021-11-27,2003
관악구,11620,202111,관악산휴먼시아3단지,신림동,39.82,9,3245,28,,2021-11-29,2008
관악구,11620,202111,주공1,신림동,39.01,10,1760,22,,2021-11-29,1995
관악구,11620,202111,관악드림(삼성),봉천동,84.96,13,43050,0,갱신,2021-11-26,2003
관악구,11620,202111,은천아이비테라스,봉천동,20.44,5,10000,15,신규,2021-11-01,2013
관악구,11620,202111,신림현대,신림동,59.85,5,26000,0,갱신,2021-11-27,1993
관악구,11620,202111,뉴서울,신림동,51.27,1,15000,0,신규,2021-11-26,1984
관악구,11620,202111,e편한세상서울대입구2단지,봉천동,84.93,6,57750,0,갱신,2021-11-27,2019
관악구,11620,202111,관악푸르지오,봉천동,59.58,14,36750,0,갱신,2021-11-26,2004
관악구,11620,202111,신림푸르지오,신림동,138.74,19,38000,60,신규,2021-11-12,2005
관악구,11620,202111,관악산휴먼시아2단지,신림동,84.98,14,37000,0,갱신,2021-11-25,2008
관악구,11620,202111,관전G타워,봉천동,29.71,18,11000,72,,2021-11-05,2019
관악구,11620,202111,신림푸르지오,신림동,84.79,10,40000,105,신규,2021-11-25,2005
관악구,11620,202111,e편한세상서울대입구2단지,봉천동,84.92,6,60900,0,갱신,2021-11-20,2019
관악구,11620,202111,벨라루체아파트,신림동,37.09,9,35000,0,신규,2021-11-26,2019
관악구,11620,202111,봉천우성,봉천동,84.96,11,45000,0,갱신,2021-11-20,2000
관악구,11620,202111,두산,봉천동,84.87,10,55965,0,갱신,2021-11-18,2000
관악구,11620,202111,두산,봉천동,84.87,23,55000,0,갱신,2021-11-26,2000
관악구,11620,202111,봉천우성,봉천동,84.96,6,40400,0,갱신,2021-11-25,2000
관악구,11620,202111,관악푸르지오,봉천동,59.58,4,28000,45,신규,2021-11-25,2004
관악구,11620,202111,동부,신림동,26.66,2,567,7,,2021-11-26,1993
관악구,11620,202111,삼성산주공(주공3단지),신림동,83.21,15,45000,0,신규,2021-11-20,2000
관악구,11620,202111,벽산블루밍,봉천동,59.99,10,5000,130,신규,2021-11-17,2005
관악구,11620,202111,신림현대,신림동,82.2,9,37800,0,갱신,2021-11-25,1993
관악구,11620,202111,벽산블루밍,봉천동,114.97,1,45000,5,갱신,2021-11-25,2005
관악구,11620,202111,온누리,신림동,16.78,9,500,46,신규,2021-11-05,2013
관악구,11620,202111,M_STUDIO,남현동,15.32,7,1000,58,신규,2021-11-11,2016
관악구,11620,202111,현대(관악),봉천동,58.59,10,29400,0,,2021-11-09,1992
관악구,11620,202111,푸리마타운,신림동,12.25,18,1000,55,신규,2021-11-20,2014
관악구,11620,202111,국제산장,신림동,84.15,4,37000,0,신규,2021-11-24,1993
관악구,11620,202111,보라매해담채,신림동,13.23,3,16000,0,신규,2021-11-20,2012
관악구,11620,202111,두산,봉천동,59.92,11,10000,110,신규,2021-11-25,2000
관악구,11620,202111,은천2단지아파트,봉천동,49.95,3,15000,70,신규,2021-11-25,2000
관악구,11620,202111,은천2단지아파트,봉천동,59.93,12,31500,0,갱신,2021-11-25,2000
관악구,11620,202111,낙성대현대아파트,봉천동,61.74,12,45000,0,,2021-11-25,1988
관악구,11620,202111,신림현대,신림동,119.49,12,40000,60,신규,2021-11-24,1993
관악구,11620,202111,보라매삼성,봉천동,84.84,7,43000,0,갱신,2021-11-13,1996
관악구,11620,202111,건영2,신림동,59.76,12,35000,0,신규,2021-11-23,1988
관악구,11620,202111,신림푸르지오,신림동,84.87,6,30000,60,갱신,2021-11-06,2005
관악구,11620,202111,관악드림(삼성),봉천동,114.75,20,50000,0,갱신,2021-11-24,2003
관악구,11620,202111,관악산휴먼시아2단지,신림동,84.97,20,61000,0,신규,2021-11-04,2008
관악구,11620,202111,관악푸르지오,봉천동,59.58,20,41000,0,갱신,2021-11-24,2004
관악구,11620,202111,e편한세상서울대입구1단지,봉천동,59.96,17,55000,0,갱신,2021-11-24,2019
관악구,11620,202111,우성(임대),봉천동,30.42,4,3209,13,,2021-11-23,2000
관악구,11620,202111,프라비다2,봉천동,20.45,9,2000,70,신규,2021-11-18,2013
관악구,11620,202111,건영1,신림동,60.27,12,500,20,,2021-11-18,1984
관악구,11620,202111,관악산센텀,남현동,76.19,6,55000,0,신규,2021-11-23,2013
관악구,11620,202111,관악산휴먼시아1단지,신림동,84.97,16,38850,0,갱신,2021-11-16,2008
관악구,11620,202111,마에스트로캠퍼스타운,봉천동,13.15,10,13000,0,신규,2021-11-19,2012
관악구,11620,202111,관악산휴먼시아2단지,신림동,84.97,8,4500,125,갱신,2021-11-13,2008
관악구,11620,202111,관악산휴먼시아2단지,신림동,84.97,19,36700,0,갱신,2021-11-20,2008
관악구,11620,202111,벽산블루밍,봉천동,84.99,19,63000,0,신규,2021-11-22,2005
관악구,11620,202111,반석푸른숲,봉천동,58.67,7,10000,100,신규,2021-11-06,2006
관악구,11620,202111,국제산장,신림동,84.15,9,5000,120,신규,2021-11-22,1993
관악구,11620,202111,LIG대학마을(건영아파트3차),신림동,69.17,3,21000,30,갱신,2021-11-19,1996
관악구,11620,202111,효림다온,신림동,79.07,7,38850,0,신규,2021-11-22,2007
관악구,11620,202111,봉천우성,봉천동,84.96,26,10000,130,신규,2021-11-20,2000
관악구,11620,202111,더블유에스타워,봉천동,19.63,13,15000,0,신규,2021-11-22,2013
관악구,11620,202111,벽산블루밍,봉천동,114.97,14,100000,0,신규,2021-11-22,2005
관악구,11620,202111,라이프미성,신림동,93.79,1,34000,0,신규,2021-11-05,1982
관악구,11620,202111,e편한세상서울대입구1단지,봉천동,59.9,6,51450,0,갱신,2021-11-14,2019
관악구,11620,202111,관악산휴먼시아2단지,신림동,59.99,2,32500,0,갱신,2021-11-06,2008
관악구,11620,202111,신림푸르지오,신림동,114.84,19,78000,0,,2021-11-13,2005
관악구,11620,202111,일두(1021),봉천동,38.92,6,16250,0,갱신,2021-11-20,1985
관악구,11620,202111,그대家,신림동,84.77,12,40000,0,,2021-11-20,2003
관악구,11620,202111,e편한세상서울대입구1단지,봉천동,84.95,6,60000,90,신규,2021-11-05,2019
관악구,11620,202111,서울대입구한양아이클래스,봉천동,15.53,15,1000,70,,2021-11-05,2018
관악구,11620,202111,삼성산주공(주공3단지),신림동,83.21,12,29400,0,갱신,2021-11-19,2000
관악구,11620,202111,관악산휴먼시아2단지,신림동,114.7,11,55000,0,갱신,2021-11-19,2008
관악구,11620,202111,아데나,신림동,18.0,7,17000,0,,2021-11-18,2010
관악구,11620,202111,두산,봉천동,59.92,20,41800,0,갱신,2021-11-16,2000
관악구,11620,202111,은천2단지아파트,봉천동,59.93,2,33600,0,,2021-11-13,2000
관악구,11620,202111,Q타워,봉천동,22.34,18,12000,27,,2021-11-17,2016
관악구,11620,202111,현대(관악),봉천동,58.59,8,10000,64,,2021-11-19,1992
관악구,11620,202111,Q타워,봉천동,21.45,19,3000,62,,2021-11-22,2016
관악구,11620,202111,관악드림(동아),봉천동,102.0,3,60000,0,갱신,2021-11-17,2003
관악구,11620,202111,보라매갑을,신림동,55.91,2,23000,30,신규,2021-11-13,2003
관악구,11620,202111,그대家,신림동,59.6,6,26775,0,,2021-11-09,2003
관악구,11620,202111,보라매삼성,봉천동,84.84,13,7000,0,신규,2021-11-16,1996
관악구,11620,202111,더블유에스타워,봉천동,19.63,9,14000,0,신규,2021-11-17,2013
관악구,11620,202111,자이바움,신림동,15.32,7,13000,0,신규,2021-11-17,2013
관악구,11620,202111,삼성산주공(주공3단지),신림동,113.31,2,53000,0,신규,2021-11-13,2000
관악구,11620,202111,신림현대,신림동,82.2,12,55000,0,신규,2021-11-17,1993
관악구,11620,202111,관악위버폴리스,봉천동,107.08,9,60000,80,신규,2021-11-08,2010
관악구,11620,202111,인헌,봉천동,59.75,6,45000,0,신규,2021-11-16,1998
관악구,11620,202111,지붕위애,신림동,16.17,6,1000,55,신규,2021-11-12,2012
관악구,11620,202111,e편한세상서울대입구3단지(임대),봉천동,30.11,6,2310,13,,2021-11-17,2019
관악구,11620,202111,관악드림타운(임대),봉천동,32.76,7,4409,11,,2021-11-17,2003
관악구,11620,202111,관악드림타운(임대),봉천동,32.76,14,4195,6,,2021-11-17,2003
관악구,11620,202111,관악드림타운(임대),봉천동,32.76,5,3763,0,,2021-11-16,2003
관악구,11620,202111,e편한세상서울대입구3단지(임대),봉천동,30.11,1,9282,33,신규,2021-11-16,2019
관악구,11620,202111,관악푸르지오(임대),봉천동,32.37,19,1421,14,,2021-11-16,2004
관악구,11620,202111,은천2단지아파트,봉천동,59.93,1,32550,0,,2021-11-16,2000
관악구,11620,202111,은천아이비테라스,봉천동,20.44,2,2000,45,신규,2021-11-15,2013
관악구,11620,202111,현대(관악),봉천동,116.72,4,42000,0,갱신,2021-11-16,1992
관악구,11620,202111,e편한세상서울대입구1단지,봉천동,59.9,5,63000,0,갱신,2021-11-13,2019
관악구,11620,202111,보라매삼성,봉천동,84.84,13,45000,0,갱신,2021-11-15,1996
관악구,11620,202111,e편한세상서울대입구3단지(임대),봉천동,30.11,8,2310,13,,2021-11-16,2019
관악구,11620,202111,관악푸르지오,봉천동,59.58,5,36750,0,,2021-11-13,2004
관악구,11620,202111,동부,신림동,26.66,7,567,8,,2021-11-16,1993
관악구,11620,202111,동훈CDI,신림동,83.8,6,40000,0,,2021-11-15,2010
관악구,11620,202111,벽산블루밍,봉천동,84.99,3,55000,0,신규,2021-11-13,2005
관악구,11620,202111,두산,봉천동,59.92,3,38000,0,갱신,2021-11-12,2000
관악구,11620,202111,복권,봉천동,47.61,1,15750,0,갱신,2021-11-15,1971
관악구,11620,202111,관악푸르지오,봉천동,84.75,4,45000,0,,2021-11-12,2004
관악구,11620,202111,신림동신도브래뉴,신림동,84.95,2,15000,115,갱신,2021-11-15,2003
관악구,11620,202111,무학,봉천동,75.23,7,27000,0,갱신,2021-11-15,1998
관악구,11620,202111,봉천우성,봉천동,84.96,26,42000,0,,2021-11-13,2000
관악구,11620,202111,관악산휴먼시아2단지,신림동,59.96,8,43000,0,신규,2021-11-13,2008
관악구,11620,202111,푸리마타운,신림동,12.95,14,1000,55,신규,2021-11-11,2014
관악구,11620,202111,e편한세상서울대입구3단지(임대),봉천동,30.11,12,8766,31,신규,2021-11-15,2019
관악구,11620,202111,제창그로힐,봉천동,78.941,5,48000,0,신규,2021-11-13,2005
관악구,11620,202111,건영2,신림동,59.76,3,23000,0,갱신,2021-11-13,1988
관악구,11620,202111,라이프미성,신림동,79.31,1,25000,0,갱신,2021-11-12,1982
관악구,11620,202111,관악드림타운(임대),봉천동,32.76,9,1855,26,,2021-11-14,2003
관악구,11620,202111,관악드림타운(임대),봉천동,32.76,7,3979,3,,2021-11-14,2003
관악구,11620,202111,관악드림타운(임대),봉천동,32.76,13,1855,26,,2021-11-12,2003
관악구,11620,202111,두산,봉천동,59.92,13,20000,46,갱신,2021-11-10,2000
관악구,11620,202111,관악드림타운(임대),봉천동,32.76,8,3763,0,,2021-11-12,2003
관악구,11620,202111,신림스카이아파트,신림동,38.34,8,40000,0,신규,2021-11-10,2021
관악구,11620,202111,동아(임대),봉천동,32.76,19,1219,16,,2021-11-12,2000
관악구,11620,202111,e편한세상서울대입구2단지,봉천동,59.88,11,65000,30,,2021-11-03,2019
관악구,11620,202111,벽산블루밍,봉천동,59.99,13,40000,45,신규,2021-11-12,2005
관악구,11620,202111,봉천우성,봉천동,59.76,4,34100,0,,2021-11-08,2000
관악구,11620,202111,현대(관악),봉천동,116.86,8,71000,0,,2021-11-11,1992
관악구,11620,202111,주공1,신림동,39.01,4,1709,21,,2021-11-12,1995
관악구,11620,202111,관악드림타운(임대),봉천동,32.76,8,3763,0,,2021-11-11,2003
관악구,11620,202111,e편한세상서울대입구1단지,봉천동,84.92,17,57700,0,갱신,2021-11-05,2019
관악구,11620,202111,봉천우성,봉천동,84.96,21,66500,0,신규,2021-11-05,2000
관악구,11620,202111,벽산타운II,봉천동,57.36,14,31500,0,갱신,2021-11-06,2003
관악구,11620,202111,서울대입구한양아이클래스,봉천동,16.58,12,5000,50,신규,2021-11-11,2018
관악구,11620,202111,봉천우성,봉천동,84.96,12,68100,0,신규,2021-11-08,2000
관악구,11620,202111,관악드림(동아),봉천동,84.96,20,47250,0,갱신,2021-11-11,2003
관악구,11620,202111,e편한세상서울대입구2단지,봉천동,84.92,9,55600,0,갱신,2021-11-11,2019
관악구,11620,202111,벽산블루밍(임대),봉천동,32.92,22,4002,0,,2021-11-11,2005
관악구,11620,202111,관악산휴먼시아2단지,신림동,84.97,15,11812,41,신규,2021-11-09,2008
관악구,11620,202111,복권,봉천동,47.61,2,15700,0,갱신,2021-11-11,1971
관악구,11620,202111,관악드림(동아),봉천동,84.96,5,40900,0,갱신,2021-11-04,2003
관악구,11620,202111,관악드림타운(임대),봉천동,32.76,11,1649,23,,2021-11-10,2003
관악구,11620,202111,벽산블루밍(임대),봉천동,32.92,12,4002,0,,2021-11-10,2005
관악구,11620,202111,동아(임대),봉천동,32.76,14,4048,0,,2021-11-10,2000
관악구,11620,202111,지붕위애,신림동,16.17,5,1000,55,신규,2021-11-01,2012
관악구,11620,202111,관악드림타운(임대),봉천동,32.76,14,1082,15,,2021-11-10,2003
관악구,11620,202111,관악드림타운(임대),봉천동,32.76,4,1838,25,,2021-11-10,2003
관악구,11620,202111,관악드림타운(임대),봉천동,32.76,3,3650,12,,2021-11-10,2003
관악구,11620,202111,벽산블루밍(임대),봉천동,32.92,10,3178,0,,2021-11-10,2005
관악구,11620,202111,관악드림(동아),봉천동,84.96,13,44000,50,신규,2021-11-04,2003
관악구,11620,202111,보라매해담채,신림동,13.23,7,16000,0,,2021-11-09,2012
관악구,11620,202111,관악드림(동아),봉천동,60.0,20,56500,0,신규,2021-11-10,2003
관악구,11620,202111,현대(관악),봉천동,105.84,14,47000,0,갱신,2021-11-10,1992
관악구,11620,202111,관악드림타운(임대),봉천동,32.76,17,4087,4,,2021-11-10,2003
관악구,11620,202111,보라매삼성,봉천동,84.84,10,32000,25,갱신,2021-11-05,1996
관악구,11620,202111,우성(임대),봉천동,30.42,7,2648,10,,2021-11-09,2000
관악구,11620,202111,벽산블루밍,봉천동,84.99,13,55000,0,신규,2021-11-05,2005
관악구,11620,202111,라이프,신림동,84.38,3,5000,110,신규,2021-11-07,1996
관악구,11620,202111,관악드림(삼성),봉천동,59.85,9,32500,0,갱신,2021-11-04,2003
관악구,11620,202111,동아(임대),봉천동,32.76,15,4048,0,,2021-11-09,2000
관악구,11620,202111,초원,신림동,32.66,15,3919,0,,2021-11-09,1999
관악구,11620,202111,신봉,봉천동,35.24,9,2448,5,,2021-11-09,1999
관악구,11620,202111,관악푸르지오(임대),봉천동,32.37,15,3930,0,,2021-11-09,2004
관악구,11620,202111,관악산휴먼시아2단지,신림동,59.99,5,9445,35,신규,2021-11-08,2008
관악구,11620,202111,관악산휴먼시아2단지,신림동,59.96,7,45000,0,신규,2021-11-05,2008
관악구,11620,202111,신림큐브,신림동,12.96,9,14000,0,신규,2021-11-09,2015
관악구,11620,202111,국제산장,신림동,84.15,13,27300,0,갱신,2021-11-03,1993
관악구,11620,202111,관악드림(동아),봉천동,59.83,2,34650,0,갱신,2021-11-08,2003
관악구,11620,202111,서울대입구삼성,봉천동,59.78,10,50000,0,신규,2021-11-02,1999
관악구,11620,202111,관악푸르지오(임대),봉천동,32.37,10,3930,0,,2021-11-08,2004
관악구,11620,202111,e편한세상서울대입구2단지,봉천동,84.93,5,55650,0,갱신,2021-11-06,2019
관악구,11620,202111,현대(관악),봉천동,58.59,2,29400,0,갱신,2021-11-07,1992
관악구,11620,202111,보라매갑을,신림동,73.73,2,50000,0,신규,2021-11-05,2003
관악구,11620,202111,관악드림(삼성),봉천동,59.85,2,45000,0,신규,2021-11-08,2003
관악구,11620,202111,코스모블루,봉천동,13.09,11,1000,55,신규,2021-11-05,2012
관악구,11620,202111,일두(1021),봉천동,46.75,6,23000,0,신규,2021-11-06,1985
관악구,11620,202111,현대(관악),봉천동,58.59,6,43000,0,신규,2021-11-08,1992
관악구,11620,202111,관악푸르지오,봉천동,59.58,17,57000,0,,2021-11-06,2004
관악구,11620,202111,관악산휴먼시아1단지,신림동,84.97,13,5000,105,갱신,2021-11-08,2008
관악구,11620,202111,동부,신림동,50.57,5,10000,60,신규,2021-11-07,1993
관악구,11620,202111,관악드림(삼성),봉천동,102.0,16,70000,0,신규,2021-11-06,2003
관악구,11620,202111,현대(관악),봉천동,84.74,15,36900,0,,2021-11-05,1992
관악구,11620,202111,두산,봉천동,84.87,14,49000,0,갱신,2021-11-02,2000
관악구,11620,202111,e편한세상서울대입구1단지,봉천동,59.9,17,20000,85,갱신,2021-11-05,2019
관악구,11620,202111,신림현대,신림동,34.86,3,18900,0,갱신,2021-11-05,1993
관악구,11620,202111,관악드림(동아),봉천동,84.96,16,44100,0,갱신,2021-11-05,2003
관악구,11620,202111,뉴서울,신림동,66.21,2,18000,0,,2021-11-05,1984
관악구,11620,202111,청광,신림동,59.91,11,40000,0,신규,2021-11-02,2000
관악구,11620,202111,봉천우성,봉천동,84.96,23,68000,0,신규,2021-11-05,2000
관악구,11620,202111,프라비다트라움,신림동,14.06,5,1000,45,신규,2021-11-03,2013
관악구,11620,202111,봉천우성,봉천동,59.76,11,33000,0,,2021-11-03,2000
관악구,11620,202111,동문,신림동,59.4,1,21000,0,,2021-11-04,1995
관악구,11620,202111,봉천동아,봉천동,59.76,13,38000,0,갱신,2021-11-04,2000
관악구,11620,202111,관악산휴먼시아2단지,신림동,59.99,13,45000,0,신규,2021-11-03,2008
관악구,11620,202111,앰팰리스아파트,신림동,73.133,2,10000,100,신규,2021-11-03,2020
관악구,11620,202111,수아주서울대,봉천동,13.48,11,12000,30,,2021-11-03,2020
관악구,11620,202111,신림현대,신림동,34.86,1,5000,45,신규,2021-11-02,1993
관악구,11620,202111,관악드림(삼성),봉천동,84.96,18,42000,0,갱신,2021-11-02,2003
관악구,11620,202111,관악월드메르디앙,봉천동,79.27,3,55000,0,신규,2021-11-02,2005
관악구,11620,202111,리마크빌,봉천동,19.53,3,1000,72,,2021-11-02,2016
관악구,11620,202111,현대,신림동,84.44,14,45000,0,신규,2021-11-02,1991
관악구,11620,202111,벽산블루밍,봉천동,114.97,17,70000,0,신규,2021-11-02,2005
관악구,11620,202111,더블유에스타워,봉천동,19.63,7,14000,0,신규,2021-11-01,2013
관악구,11620,202111,벽산블루밍,신림동,84.98,4,40000,0,,2021-11-01,2005
관악구,11620,202111,현대(관악),봉천동,68.8,3,33600,0,갱신,2021-11-01,1992
관악구,11620,202111,신림현대,신림동,59.85,14,46000,0,신규,2021-11-01,1993
관악구,11620,202111,그대家,신림동,84.77,12,40000,0,신규,2021-11-20,2003
관악구,11620,202111,동부,신림동,60.38,5,15000,70,신규,2021-11-25,1993
관악구,11620,202111,신림푸르지오,신림동,114.84,19,78000,0,신규,2021-11-13,2005
관악구,11620,202111,테라스시티,신림동,12.02,5,500,65,신규,2021-11-08,2013
관악구,11620,202111,은천2단지아파트,봉천동,49.95,4,40000,10,신규,2021-11-29,2000
관악구,11620,202111,새진3차,봉천동,84.24,4,45000,0,신규,2021-11-08,2003
관악구,11620,202111,서울대입구아이원(1560-62),봉천동,59.96,1,41895,0,신규,2021-11-13,2006
관악구,11620,202111,서울대입구삼성,봉천동,59.78,9,1000,100,신규,2021-11-23,1999
관악구,11620,202111,e편한세상서울대입구1단지,봉천동,84.97,9,60900,0,갱신,2021-11-03,2019
관악구,11620,202111,봉천우성,봉천동,59.76,1,45000,0,신규,2021-11-13,2000
관악구,11620,202111,현대(관악),봉천동,58.59,15,33750,0,갱신,2021-11-26,1992
관악구,11620,202111,관악드림(삼성),봉천동,84.96,14,60000,0,신규,2021-11-05,2003
관악구,11620,202111,동부,신림동,60.38,13,5000,115,신규,2021-11-22,1993
관악구,11620,202111,라이프,신림동,59.04,12,40000,0,신규,2021-11-30,1996
관악구,11620,202111,아데나,신림동,18.0,7,17000,0,신규,2021-11-18,2010
관악구,11620,202111,은천2단지아파트,봉천동,59.93,1,32550,0,갱신,2021-11-16,2000
관악구,11620,202111,e편한세상서울대입구1단지,봉천동,84.93,3,64000,0,신규,2021-11-27,2019
관악구,11620,202111,관악푸르지오,봉천동,59.58,5,8000,90,갱신,2021-11-03,2004
서초구,11650,202111,한신로얄,잠원동,81.23,12,60000,0,,2021-11-21,1992
서초구,11650,202111,신반포2,잠원동,68.91,9,20000,110,,2021-11-17,1978
서초구,11650,202111,서초더샵포레,내곡동,84.6,7,100000,0,,2021-11-27,2014
서초구,11650,202111,서초포레스타5단지,신원동,84.39,7,33000,190,,2021-11-06,2014
서초구,11650,202111,한신,잠원동,84.52,9,105000,0,,2021-11-12,1992
서초구,11650,202111,신반포7,잠원동,107.29,10,57700,0,,2021-11-09,1980
서초구,11650,202111,방배아트자이,방배동,59.9938,4,100000,0,,2021-11-27,2018
서초구,11650,202111,반포자이,반포동,59.98,8,55000,210,,2021-11-07,2009
서초구,11650,202111,동고,우면동,77.14,9,30000,100,,2021-11-29,1995
서초구,11650,202111,서초동삼성쉐르빌2,서초동,35.17,5,29000,0,,2021-11-12,2002
